,P_score,predict,real,stock_name,stock_code,Date
0,40.15,P0,P0,YBM넷,057030,2020-11-25
0,29.36,M0,P0,화일약품,061250,2020-11-25
0,0.0,M0,P0,에스와이,109610,2020-11-25
