,P_score,predict,real,stock_name,stock_code,Date
0,71.95,P0,M0,서연,007860,2020-11-24
0,42.01,M0,P0,제이엔케이히터,126880,2020-11-24
0,26.71,M0,P0,DSC인베스트먼트,241520,2020-11-24
0,24.23,M0,P0,금호산업,002990,2020-11-24
0,21.38,M0,P0,아시아나항공,020560,2020-11-24
