,P_score,predict,real,stock_name,stock_code,Date
0,54.43,P0,P0,서연,007860,2020-11-19
0,45.68,M0,P0,코디엠,224060,2020-11-19
0,44.3,M0,P0,에스맥,097780,2020-11-19
0,11.65,M0,P0,삼성출판사,068290,2020-11-19
0,0.0,M0,P0,영진약품,003520,2020-11-19
