,P_score,predict,real,stock_name,stock_code,Date
0,59.38,P0,M0,에이티넘인베스트,021080,2020-11-18
0,49.55,P0,P0,유니온머티리얼,047400,2020-11-18
0,22.76,M0,P1,앤디포스,238090,2020-11-18
0,21.34,M0,P0,광동제약,009290,2020-11-18
0,19.79,M0,P0,제이브이엠,054950,2020-11-18
