,P_score,predict,real,stock_name,stock_code,Date
0,51.51,P0,M0,KPX생명과학,114450,2020-11-30
0,49.44,P0,P0,오성첨단소재,052420,2020-11-30
0,28.2,M0,P0,파미셀,005690,2020-11-30
0,12.89,M0,P0,종근당,185750,2020-11-30
