,P_score,predict,real,stock_name,stock_code,Date
0,86.51,P0,P0,빅텍,065450,2020-11-13
0,58.47,P0,P0,KEC,092220,2020-11-13
0,55.19,P0,P0,국영지앤엠,006050,2020-11-13
0,54.98,P0,P1,영풍제지,006740,2020-11-13
0,41.6,M0,M0,에이티넘인베스트,021080,2020-11-13
