,P_score,predict,real,stock_name,stock_code,Date
0,70.99,P0,M0,비티원,101140,2020-12-24
0,67.97,P0,P0,오성첨단소재,052420,2020-12-24
0,63.79,P0,P0,그린케미칼,083420,2020-12-24
0,60.99,P0,P0,한국내화,010040,2020-12-24
0,59.03,P0,P0,지어소프트,051160,2020-12-24
