,P_score,predict,real,stock_name,stock_code,Date
0,77.83,P0,P0,와이아이케이,232140,2020-11-12
0,33.39,M0,P0,잇츠한불,226320,2020-11-12
0,19.73,M0,P0,형지엘리트,093240,2020-11-12
0,14.76,M0,K0,태림포장,011280,2020-11-12
0,6.17,M0,P0,한국팩키지,037230,2020-11-12
