,P_score,predict,real,stock_name,stock_code,Date
0,34.23,P0,P0,셀트리온제약,068760,2019-10-16
0,28.21,M0,P1,오성첨단소재,052420,2019-10-17
0,41.48,P0,P0,셀트리온,068270,2019-10-21
0,41.2,M0,K0,NAVER,035420,2019-10-21
0,57.99,P0,P0,삼성중공업,010140,2019-10-22
0,52.41,P0,P0,파미셀,005690,2019-10-22
0,42.12,M0,P0,한창,005110,2019-10-22
0,24.94,K0,K0,SK하이닉스,000660,2019-10-22
0,100.0,P0,P0,신풍제약,019170,2019-10-23
0,42.04,M0,M0,SM Life Design,063440,2019-10-23
0,54.7,P0,K0,LG전자,066570,2019-10-24
0,9.38,M0,P0,네패스,033640,2019-10-24
0,49.57,P0,P0,명문제약,017180,2019-10-28
0,29.5,K0,M0,남선알미늄,008350,2019-10-28
0,21.58,M0,P0,우리기술투자,041190,2019-10-28
0,79.84,P0,P1,라이브파이낸셜,036170,2019-10-29
0,45.07,P0,P1,국일제지,078130,2019-10-31
0,33.33,M0,P0,원익IPS,240810,2019-11-04
0,57.0,P0,P0,우리넷,115440,2019-11-06
0,43.0,P0,P0,이월드,084680,2019-11-06
0,60.69,P0,P1,에이치엘비파워,043220,2019-11-07
0,50.39,P0,P1,이월드,084680,2019-11-08
0,44.79,P0,P0,남선알미늄,008350,2019-11-08
0,56.71,P0,P0,동진쎄미켐,005290,2019-11-12
0,48.32,M0,M0,명문제약,017180,2019-11-12
0,45.69,P0,P0,메가엠디,133750,2019-11-12
0,42.05,M0,K0,금호산업,002990,2019-11-12
0,0.0,M0,P0,국일제지,078130,2019-11-12
0,46.39,M0,K0,필룩스,033180,2019-11-13
0,38.58,M0,P0,비덴트,121800,2019-11-14
0,32.83,M0,P0,우리기술투자,041190,2019-11-14
0,40.55,M0,P0,SDN,099220,2019-11-15
0,41.97,M0,P0,파라다이스,034230,2019-11-18
0,23.63,M0,P0,한창제지,009460,2019-11-19
0,19.52,M0,P0,일진머티리얼즈,020150,2019-11-19
0,0.0,M0,P0,라이브파이낸셜,036170,2019-11-19
0,85.39,P0,P1,나노엔텍,039860,2019-11-22
0,47.3,M0,P0,텔콘RF제약,200230,2019-11-22
0,30.76,M0,P0,SK하이닉스,000660,2019-11-22
0,94.57,P0,P0,삼성생명,032830,2019-11-25
0,44.66,M0,P0,오픈베이스,049480,2019-11-25
0,33.97,M0,P0,삼성전기,009150,2019-11-25
0,16.5,M0,P0,필룩스,033180,2019-11-25
0,44.21,M0,P0,에이프로젠제약,003060,2019-11-26
0,38.37,M0,P0,SFA반도체,036540,2019-11-26
0,29.36,M0,M0,에이치엘비파워,043220,2019-11-26
0,26.51,M0,P0,인스코비,006490,2019-11-26
0,57.35,P0,M0,젬백스,082270,2019-11-27
0,63.72,P0,M0,한국팩키지,037230,2019-11-29
0,43.94,M0,P0,SFA반도체,036540,2019-11-29
0,32.29,M0,P0,코리아나,027050,2019-11-29
0,23.34,M0,P0,에스엠,041510,2019-11-29
0,22.12,M0,K0,파라다이스,034230,2019-11-29
0,56.71,P0,P0,CMG제약,058820,2019-12-02
0,34.84,M0,M0,하나금융지주,086790,2019-12-02
0,24.67,M0,P0,에이치엘비파워,043220,2019-12-02
0,6.28,M0,P1,데일리블록체인,139050,2019-12-02
0,100.0,P0,P0,신한지주,055550,2019-12-03
0,58.44,P0,P0,미스터블루,207760,2019-12-03
0,38.72,M0,P0,젬백스,082270,2019-12-04
0,79.0,P0,P1,삼성제약,001360,2019-12-05
0,22.93,M0,P0,국일제지,078130,2019-12-06
0,39.62,M0,P0,CMG제약,058820,2019-12-10
0,34.8,M0,P0,한국전력,015760,2019-12-11
0,16.39,M0,P0,필룩스,033180,2019-12-12
0,58.87,P0,P0,빅텍,065450,2019-12-13
0,36.62,M0,M0,한국전력,015760,2019-12-13
0,21.56,M0,P0,마이더스AI,222810,2019-12-16
0,50.95,P0,P0,한국전력,015760,2019-12-17
0,43.25,M0,P0,에이프로젠제약,003060,2019-12-18
0,69.51,P0,P0,한진칼,180640,2019-12-20
0,43.46,M0,P1,KPX생명과학,114450,2019-12-20
0,41.98,M0,P0,SDN,099220,2019-12-24
0,22.4,M0,P1,제이씨케미칼,137950,2019-12-24
0,55.61,P0,P0,동진쎄미켐,005290,2019-12-26
0,53.47,P0,P0,알루코,001780,2019-12-26
0,40.39,P0,M0,한국화장품,123690,2019-12-26
0,39.57,M0,P0,서원,021050,2019-12-26
0,38.71,M0,P0,넥스트아이,137940,2019-12-26
0,44.26,M0,P0,주연테크,044380,2019-12-30
0,0.0,M1,M0,마이더스AI,222810,2020-01-02
0,33.5,M0,P0,스페코,013810,2020-01-03
0,0.0,K0,K0,KB금융,105560,2020-01-03
0,37.24,M0,P0,LG디스플레이,034220,2020-01-07
0,36.73,M0,P0,셀트리온,068270,2020-01-07
0,0.0,K0,P0,삼성증권,016360,2020-01-07
0,52.39,P0,P0,수산중공업,017550,2020-01-08
0,37.84,M0,P0,대한항공,003490,2020-01-09
0,30.84,M0,M0,삼성증권,016360,2020-01-09
0,29.27,M0,P0,동진쎄미켐,005290,2020-01-09
0,12.62,M0,P0,인스코비,006490,2020-01-09
0,0.0,M0,M0,체시스,033250,2020-01-09
0,36.64,M0,P0,네패스,033640,2020-01-13
0,87.76,P0,P0,파트론,091700,2020-01-14
0,50.44,P0,P0,제이씨케미칼,137950,2020-01-14
0,33.89,M0,P0,루미마이크로,082800,2020-01-16
0,19.47,M0,P0,캠시스,050110,2020-01-16
0,39.83,M0,K0,파워로직스,047310,2020-01-17
0,20.08,M0,P0,젬백스,082270,2020-01-17
0,0.0,M0,K0,한화솔루션,009830,2020-01-17
0,32.43,M0,P0,CMG제약,058820,2020-01-20
0,22.17,M0,P0,캠시스,050110,2020-01-20
0,56.37,P0,P1,흥구석유,024060,2020-01-21
0,59.56,P0,P0,아모레퍼시픽,090430,2020-01-22
