,Date,stock_name,today_big_win,today_small_win,today_lose,tomorrow_big_win,tomorrow_small_win,tomorrow_lose,day2_big_win,day2_small_win,day2_lose,real_profit,Nasdaq
0,2019-01-03,대아티아이,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.0
0,2019-01-03,현대차,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021929824561403508,0.0
0,2019-01-04,에스엠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
0,2019-01-04,한진칼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02564102564102564,0.0
0,2019-01-09,한진칼,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.0
0,2019-01-10,한창제지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
0,2019-01-10,국일제지,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044642857142857144,0.0
0,2019-01-11,현대로템,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017985611510791366,0.0
0,2019-01-14,남선알미늄,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588822355289421,0.0
0,2019-01-15,에스엠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013972055888223553,0.0
0,2019-01-15,LG유플러스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01488095238095238,0.0
0,2019-01-16,모나리자,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
0,2019-01-18,보해양조,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03183023872679045,0.0
0,2019-01-21,금호석유,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018140589569160998,0.0
0,2019-01-21,아난티,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
0,2019-01-23,현대엘리베이,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017846145607411573,0.0
0,2019-01-23,현대건설,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015025041736227046,0.0
