,Date,stock_name,today_big_win,today_small_win,today_lose,tomorrow_big_win,tomorrow_small_win,tomorrow_lose,day2_big_win,day2_small_win,day2_lose,real_profit,Nasdaq,P_score
0,2019-02-14,메디콕스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04375,U01,33.11
0,2019-02-14,케이피엠테크,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U01,25.35
0,2019-02-14,기아차,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02097902097902098,U01,22.31
0,2019-02-14,미래에셋대우,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020242914979757085,U01,18.08
0,2019-02-15,삼기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018739352640545145,U01,82.75
0,2019-02-15,알루코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0016207455429497568,U01,54.58
0,2019-02-15,에스와이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018014329580348005,U01,41.43
0,2019-02-15,자연과환경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027804410354745925,U01,40.65
0,2019-02-15,우수AMS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,U01,39.85
0,2019-02-18,명문제약,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01264367816091954,U01,88.92
0,2019-02-18,쌍용정보통신,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,U01,79.17
0,2019-02-18,토박스코리아,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U01,78.64
0,2019-02-18,SH에너지화학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02100840336134454,U01,67.31
0,2019-02-18,랩지노믹스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011594202898550725,U01,49.33
0,2019-02-19,뉴인텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030569354222392053,U04,66.06
0,2019-02-19,한솔홈데코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0220125786163522,U04,56.95
0,2019-02-19,뉴로스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,50.29
0,2019-02-19,KC코트렐,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051923076923076926,U04,48.36
0,2019-02-19,서연탑메탈,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02644836272040302,U04,42.11
0,2019-02-20,하나금융지주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,U03,63.59
0,2019-02-20,부방,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010351966873706004,U03,59.25
0,2019-02-20,한국전력,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,U03,51.49
0,2019-02-20,에스엔유,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027070063694267517,U03,50.3
0,2019-02-20,한국카본,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0186799501867995,U03,42.9
0,2019-02-21,뉴인텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.010711553175210406,T01,66.89
0,2019-02-21,포비스티앤씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025981524249422634,T01,59.02
0,2019-02-21,필로시스헬스케어,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639386189258312,T01,50.95
0,2019-02-21,티케이케미칼,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06428571428571428,T01,49.65
0,2019-02-21,대아티아이,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.030010718113612004,T01,47.08
0,2019-02-22,삼륭물산,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021352313167259787,D04,92.71
0,2019-02-22,SH에너지화학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D04,70.14
0,2019-02-22,유니온,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,D04,69.11
0,2019-02-22,동양물산,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044507042253521124,D04,64.27
0,2019-02-22,일신석재,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03751803751803752,D04,63.44
0,2019-02-25,써니전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024955436720142603,U04,61.25
0,2019-02-25,바이오니아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033076074972436605,U04,60.45
0,2019-02-25,엠에스오토텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05474452554744526,U04,60.3
0,2019-02-25,토박스코리아,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,U04,57.81
0,2019-02-25,서한,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017543859649122806,U04,51.09
0,2019-02-26,현대로템,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044722719141323794,U04,100.0
0,2019-02-26,티플랙스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017350157728706624,U04,56.59
0,2019-02-26,포비스티앤씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413625304136253,U04,53.6
0,2019-02-26,오르비텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07131011608623548,U04,49.19
0,2019-02-26,HMM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013793103448275862,U04,45.46
0,2019-02-27,메디콕스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,T01,81.63
0,2019-02-27,헬릭스미스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03303567898515117,T01,61.11
0,2019-02-27,빅텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014344262295081968,T01,53.12
0,2019-02-27,인스코비,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690846286701209,T01,52.76
0,2019-02-27,코데즈컴바인,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03481012658227848,T01,45.85
0,2019-02-28,아이크래프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,U01,46.67
0,2019-02-28,오텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02857142857142857,U01,0.0
0,2019-03-04,후성,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01717791411042945,U04,88.46
0,2019-03-04,에이스테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05982905982905983,U04,67.53
0,2019-03-04,대성창투,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03081232492997199,U04,59.64
0,2019-03-04,코프라,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951951951951952,U04,58.17
0,2019-03-04,에스엔유,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039316239316239315,U04,56.83
0,2019-03-05,한국카본,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013836477987421384,T01,15.96
0,2019-03-06,골든센츄리,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04919908466819222,T01,54.64
0,2019-03-06,대한항공,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.029368477388279367,T01,29.03
0,2019-03-06,한일단조,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05054151624548736,T01,26.35
0,2019-03-06,성호전자,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,25.58
0,2019-03-06,유라테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014727540500736377,T01,23.37
0,2019-03-07,모베이스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019933554817275746,D04,71.53
0,2019-03-07,KMH하이텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D04,66.28
0,2019-03-07,코디엠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023036649214659685,D04,54.68
0,2019-03-07,와이엠씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05228758169934641,D04,33.33
0,2019-03-07,삼성전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010227272727272727,D04,0.0
0,2019-03-08,제넥신,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02522935779816514,D04,12.97
0,2019-03-08,삼천당제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,D04,0.0
0,2019-03-11,신한지주,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,T01,79.56
0,2019-03-11,헬릭스미스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023445221998181314,T01,57.24
0,2019-03-11,삼성중공업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027586206896551724,T01,51.27
0,2019-03-11,에스코넥,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016055045871559634,T01,47.99
0,2019-03-11,아진산업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,T01,44.64
0,2019-03-12,코디엠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018318965517241378,U04,62.06
0,2019-03-12,휴마시스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01639344262295082,U04,48.1
0,2019-03-12,어보브반도체,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05350553505535055,U04,43.87
0,2019-03-12,부방,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021630615640599003,U04,41.99
0,2019-03-12,명문제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014225297962322183,U04,41.94
0,2019-03-13,코리아나,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033507853403141365,U04,0.0
0,2019-03-14,엔케이,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030470914127423823,U04,92.44
0,2019-03-14,원풍물산,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,U04,77.99
0,2019-03-14,태림포장,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042081949058693245,U04,73.21
0,2019-03-14,대우부품,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032454361054766734,U04,67.31
0,2019-03-14,YBM넷,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036830357142857144,U04,49.47
0,2019-03-15,빅텍,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,56.78
0,2019-03-15,에이스테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06618962432915922,T01,15.8
0,2019-03-15,로스웰,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,0.0
0,2019-03-18,파라다이스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05191256830601093,U04,73.16
0,2019-03-18,화인베스틸,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,U04,64.03
0,2019-03-18,바이오스마트,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02359550561797753,U04,47.9
0,2019-03-18,케이사인,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04059040590405904,U04,45.35
0,2019-03-18,한창,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,44.4
0,2019-03-19,웰크론,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013544018058690745,U04,90.71
0,2019-03-19,모나리자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022935779816513763,U04,36.07
0,2019-03-19,엘비세미콘,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05271084337349398,U04,35.4
0,2019-03-19,에스코넥,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,U04,19.84
0,2019-03-19,KC코트렐,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022792022792022793,U04,16.48
0,2019-03-20,쌍용정보통신,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03436426116838488,U02,68.53
0,2019-03-20,마크로젠,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03443526170798898,U02,65.5
0,2019-03-20,CMG제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03549283728886038,U02,47.95
0,2019-03-20,동진쎄미켐,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,U02,42.9
0,2019-03-20,토박스코리아,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,U02,28.6
0,2019-03-21,와이엠씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,U01,33.29
0,2019-03-21,케이피엠테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,U01,24.79
0,2019-03-22,우리기술,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,100.0
0,2019-03-22,에스와이,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.038204592901878914,U04,96.39
0,2019-03-22,웰크론,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,61.33
0,2019-03-22,씨젠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203619909502263,U04,57.31
0,2019-03-22,오공,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,U04,48.79
0,2019-03-25,한국테크놀로지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,42.36
0,2019-03-25,한창,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,39.09
0,2019-03-25,자이글,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06583072100313479,D04,19.27
0,2019-03-25,THE E&M,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014778325123152709,D04,17.38
0,2019-03-26,대유플러스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014783526927138331,T01,67.83
0,2019-03-26,일신바이오,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036231884057971016,T01,66.14
0,2019-03-26,메리츠증권,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006355932203389831,T01,64.27
0,2019-03-26,대주산업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219435736677116,T01,63.2
0,2019-03-26,대성창투,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033419023136246784,T01,61.46
0,2019-03-27,현대약품,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,35.92
0,2019-03-27,탑엔지니어링,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024363233665559248,U04,24.54
0,2019-03-28,지어소프트,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03220338983050847,D04,47.07
0,2019-03-28,TS인베스트먼트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01171875,D04,12.0
0,2019-03-28,케이엠더블유,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02030456852791878,D04,0.0
0,2019-03-29,에이스테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,U04,71.09
0,2019-03-29,YBM넷,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029484029484029485,U04,67.25
0,2019-03-29,한국카본,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032953105196451206,U04,56.08
0,2019-03-29,SK하이닉스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02627939142461964,U04,48.25
0,2019-03-29,삼천당제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029572836801752465,U04,38.18
0,2019-04-01,인트로메딕,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026615969581749048,U04,86.78
0,2019-04-01,대성파인텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,U04,31.52
0,2019-04-01,써니전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03935599284436494,U04,24.87
0,2019-04-01,광전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041916167664670656,U04,0.0
0,2019-04-02,신일전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04987531172069826,U04,55.2
0,2019-04-02,이지홀딩스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010303208713570797,U04,44.08
0,2019-04-02,AJ네트웍스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060291060291060294,U04,42.94
0,2019-04-02,KC코트렐,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05006765899864682,U04,22.37
0,2019-04-02,제이씨현시스템,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040892193308550186,U04,11.11
0,2019-04-03,카스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763440860215054,U03,56.87
0,2019-04-03,웰크론,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02459016393442623,U03,51.07
0,2019-04-03,와이엠씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,U03,28.65
0,2019-04-04,어보브반도체,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330188679245283,U04,33.09
0,2019-04-04,휠라홀딩스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019337016574585635,U04,28.95
0,2019-04-05,이지홀딩스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02520759193357058,T01,50.66
0,2019-04-08,유바이오로직스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791044776119403,U04,49.3
0,2019-04-08,케이엠더블유,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018487394957983194,U04,37.45
0,2019-04-09,오텍,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015384615384615385,U03,73.47
0,2019-04-09,KEC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,U03,60.87
0,2019-04-09,남선알미늄,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012244897959183673,U03,58.11
0,2019-04-09,이지홀딩스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011862396204033215,U03,55.93
0,2019-04-09,삼천당제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006128702757916241,U03,49.18
0,2019-04-10,GST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456094364351245,D04,98.41
0,2019-04-10,자연과환경,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012242626599888704,D04,75.07
0,2019-04-10,국제약품,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015473887814313346,D04,48.73
0,2019-04-10,한일진공,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,D04,45.09
0,2019-04-10,에프앤리퍼블릭,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012315270935960592,D04,39.02
0,2019-04-11,필로시스헬스케어,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029616724738675958,U04,55.17
0,2019-04-11,휴맥스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03851640513552068,U04,43.43
0,2019-04-11,삼륭물산,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013435700575815739,U04,43.31
0,2019-04-11,디피씨,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,U04,34.28
0,2019-04-11,디젠스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005291005291005291,U04,33.1
0,2019-04-12,메리츠증권,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03564356435643564,T01,100.0
0,2019-04-12,크리스탈신소재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,51.25
0,2019-04-12,테스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018666666666666668,T01,50.89
0,2019-04-12,파라텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.007407407407407408,T01,37.15
0,2019-04-12,JYP Ent.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.001584786053882726,T01,32.43
0,2019-04-15,SBI인베스트먼트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00904977375565611,U04,28.84
0,2019-04-15,하나금융지주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.007731958762886598,U04,27.19
0,2019-04-15,LG전자,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025,U04,18.75
0,2019-04-15,한화솔루션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.004405286343612335,U04,0.0
0,2019-04-16,국보,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,T01,64.82
0,2019-04-16,콤텍시스템,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024275118004045852,T01,48.19
0,2019-04-16,스맥,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,T01,45.77
0,2019-04-16,뉴파워프라즈마,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0340632603406326,T01,43.16
0,2019-04-16,삼성엔지니어링,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121580547112462,T01,0.0
0,2019-04-17,한화솔루션,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0420353982300885,U04,53.58
0,2019-04-17,테스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034574468085106384,U04,51.71
0,2019-04-17,포비스티앤씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03370013755158184,U04,45.74
0,2019-04-17,이지홀딩스,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,U04,41.74
0,2019-04-17,판타지오,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027659574468085105,U04,31.25
0,2019-04-18,우리기술투자,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,100.0
0,2019-04-18,젬백스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,66.11
0,2019-04-18,호텔신라,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014634146341463415,T01,26.54
0,2019-04-18,AJ네트웍스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008103727714748784,T01,1.98
0,2019-04-18,아남전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032504780114722756,T01,0.0
0,2019-04-19,유라테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002976190476190476,T01,100.0
0,2019-04-19,CMG제약,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026578073089700997,T01,92.67
0,2019-04-19,삼천당제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373231773667029,T01,58.83
0,2019-04-19,메타랩스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,51.2
0,2019-04-19,테스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013262599469496022,T01,47.02
0,2019-04-22,소리바다,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029166666666666667,T01,65.92
0,2019-04-22,한진칼,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04078947368421053,T01,50.19
0,2019-04-22,한창,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023930384336475707,T01,45.66
0,2019-04-22,휠라홀딩스,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03669724770642202,T01,38.7
0,2019-04-22,본느,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03717472118959108,T01,34.06
0,2019-04-23,모베이스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.024390243902439025,U03,76.0
0,2019-04-23,사조동아원,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03514376996805112,U03,65.04
0,2019-04-23,동진쎄미켐,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,U03,62.69
0,2019-04-23,NH투자증권,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.017605633802816902,U03,59.48
0,2019-04-23,해마로푸드서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04797047970479705,U03,55.1
0,2019-04-24,메타랩스,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.125,U04,75.66
0,2019-04-24,휴마시스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045845272206303724,U04,58.27
0,2019-04-24,바이오스마트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03870967741935484,U04,46.19
0,2019-04-24,엑셈,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011782032400589101,U04,42.74
0,2019-04-24,이랜텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178359096313912,U04,38.54
0,2019-04-25,본느,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466019417475728,T01,67.12
0,2019-04-25,에스엔유,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.032467532467532464,T01,61.87
0,2019-04-25,코데즈컴바인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03858520900321544,T01,60.83
