,날짜,종목코드,회사명,거래량
1508,2018-05-28,012860,모베이스전자,412368.0
236,2018-05-28,002410,범양건영,1066402.0
2470,2018-05-28,032860,글로스퍼랩스,1131461.0
4542,2018-05-28,081150,티플랙스,7023564.0
5684,2018-05-28,136480,하림,1571974.0
3198,2018-05-28,043260,성호전자,1043379.0
5656,2018-05-28,133820,화인베스틸,514578.0
1656,2018-05-28,013990,아가방컴퍼니,910679.0
176,2018-05-28,001470,삼부토건,4808823.0
6318,2018-05-28,219550,MP한강,533315.0
5294,2018-05-28,105740,디케이락,391543.0
2183,2018-05-28,025980,아난티,5947262.0
554,2018-05-28,004410,서울식품,5763490.0
210,2018-05-28,001780,알루코,7427235.0
2782,2018-05-28,037270,YG PLUS,116510.0
2801,2018-05-28,037330,인지디스플레,147176.0
2115,2018-05-28,024810,이화전기,194810982.0
5910,2018-05-28,174880,장원테크,30961.0
1457,2018-05-28,012280,영화금속,858187.0
3615,2018-05-28,052900,KMH하이텍,142248.0
5353,2018-05-28,109610,에스와이,1626014.0
5931,2018-05-28,182690,테라셈,44770.0
2846,2018-05-28,037950,엘컴텍,4089676.0
1483,2018-05-28,012340,뉴인텍,1313852.0
190,2018-05-28,001510,SK증권,2327964.0
4131,2018-05-29,065450,빅텍,13901392.0
6688,2018-05-29,267320,나인테크,5370.0
3285,2018-05-29,045890,GV,94272.0
2760,2018-05-29,036710,심텍홀딩스,50800.0
6709,2018-05-29,269620,시스웍,112645.0
5470,2018-05-29,118990,모트렉스,37689.0
2661,2018-05-30,036120,SCI평가정보,8266330.0
852,2018-05-30,005690,파미셀,2924973.0
2701,2018-05-30,036170,라이브파이낸셜,2466286.0
2802,2018-05-30,037330,인지디스플레,109855.0
6415,2018-05-30,222810,마이더스AI,252258.0
3914,2018-05-31,058850,KTcs,132821.0
5775,2018-05-31,141070,맥스로텍,171153.0
1388,2018-05-31,011280,태림포장,383741.0
4888,2018-05-31,092220,KEC,81222016.0
3616,2018-05-31,052900,KMH하이텍,154077.0
5586,2018-05-31,131220,대한과학,190896.0
879,2018-05-31,005930,삼성전자,63491109.0
5038,2018-05-31,096350,대창솔루션,929130.0
1532,2018-05-31,013000,세우글로벌,1030404.0
1290,2018-05-31,011000,진원생명과학,446625.0
6710,2018-05-31,269620,시스웍,234506.0
71,2018-06-01,000660,SK하이닉스,4790644.0
984,2018-06-01,007120,미래아이앤지,602038.0
3698,2018-06-01,053590,한국테크놀로지,1612879.0
4740,2018-06-01,088790,진도,23384.0
789,2018-06-01,005360,모나미,57533.0
6272,2018-06-01,217600,켐온,952924.0
4132,2018-06-01,065450,빅텍,8428388.0
6427,2018-06-01,224060,코디엠,6258281.0
2082,2018-06-01,024740,한일단조,5162808.0
4353,2018-06-01,068330,일신바이오,1407739.0
2124,2018-06-04,024850,피에스엠씨,235579.0
4493,2018-06-04,078130,국일제지,8033448.0
4806,2018-06-04,089530,에이티세미콘,477683.0
344,2018-06-04,002760,보락,2661621.0
3113,2018-06-04,042670,두산인프라코어,3126322.0
5657,2018-06-04,133820,화인베스틸,123731.0
2444,2018-06-04,032820,우리기술,7199421.0
4237,2018-06-04,066590,우수AMS,1753304.0
1082,2018-06-04,008350,남선알미늄,2009719.0
1364,2018-06-05,011200,HMM,2721019.0
381,2018-06-05,002900,동양물산,1324295.0
1837,2018-06-05,017550,수산중공업,14315194.0
5230,2018-06-05,102280,쌍방울,771068.0
211,2018-06-05,001780,알루코,1302722.0
963,2018-06-05,006910,보성파워텍,1748464.0
158,2018-06-05,001440,대한전선,3452837.0
5424,2018-06-05,115500,케이씨에스,117432.0
3300,2018-06-05,047040,대우건설,3463619.0
906,2018-06-05,006050,국영지앤엠,2759286.0
2742,2018-06-05,036630,세종텔레콤,7728856.0
985,2018-06-05,007120,미래아이앤지,579140.0
5155,2018-06-05,099220,SDN,1059371.0
111,2018-06-05,000910,유니온,154995.0
