,날짜,종목코드,회사명,거래량
261,2019-04-22,081660,휠라홀딩스,166806.0
262,2019-04-22,180640,한진칼,4970394.0
263,2019-04-22,150840,인트로메딕,2824082.0
264,2019-04-22,006800,미래에셋대우,1290853.0
265,2019-04-23,298380,에이비엘바이오,1871763.0
266,2019-04-23,003490,대한항공,1217160.0
267,2019-04-23,014620,성광벤드,990734.0
268,2019-04-23,105560,KB금융,803063.0
269,2019-04-23,002990,금호산업,959252.0
270,2019-04-23,066570,LG전자,456648.0
271,2019-04-23,215100,로보로보,3116502.0
272,2019-04-23,108320,실리콘웍스,294583.0
273,2019-04-23,002140,고려산업,6867651.0
274,2019-04-24,041140,넥슨지티,17245943.0
275,2019-04-24,052600,한네트,5131172.0
276,2019-04-24,044340,위닉스,607593.0
277,2019-04-24,034230,파라다이스,957197.0
278,2019-04-24,049080,기가레인,5150510.0
279,2019-04-25,095610,테스,1052179.0
280,2019-04-25,055550,신한지주,536795.0
281,2019-04-25,240810,원익IPS,547084.0
282,2019-04-25,083310,엘오티베큠,1138864.0
283,2019-04-26,006800,미래에셋대우,1626523.0
284,2019-04-26,180640,한진칼,1568986.0
285,2019-04-26,017550,수산중공업,43623115.0
286,2019-04-26,219550,MP한강,6461577.0
287,2019-04-26,119650,KC코트렐,1963396.0
288,2019-04-26,052600,한네트,4238813.0
289,2019-04-29,298380,에이비엘바이오,1182826.0
290,2019-04-29,001360,삼성제약,3397671.0
291,2019-04-29,063440,SM Life Design,13695766.0
292,2019-04-29,091990,셀트리온헬스케어,331791.0
293,2019-04-29,068270,셀트리온,273604.0
294,2019-04-29,080220,제주반도체,2840218.0
295,2019-04-29,204320,만도,671093.0
296,2019-04-29,055550,신한지주,741916.0
297,2019-04-30,012800,대창,13977431.0
298,2019-04-30,020560,아시아나항공,17883895.0
299,2019-04-30,019170,신풍제약,4787042.0
300,2019-04-30,180640,한진칼,2646120.0
301,2019-04-30,092220,KEC,8935789.0
302,2019-04-30,298690,에어부산,3992835.0
303,2019-04-30,061970,엘비세미콘,6034773.0
304,2019-05-02,238090,앤디포스,2378485.0
305,2019-05-02,008560,메리츠증권,2057759.0
306,2019-05-02,090430,아모레퍼시픽,265520.0
307,2019-05-02,047400,유니온머티리얼,10608434.0
308,2019-05-03,011150,CJ씨푸드,25194987.0
309,2019-05-03,027740,마니커,24108755.0
310,2019-05-08,111870,삼본전자,18166553.0
311,2019-05-08,050120,라이브플렉스,22817660.0
312,2019-05-09,020560,아시아나항공,8354730.0
313,2019-05-09,298690,에어부산,5241009.0
314,2019-05-09,081660,휠라홀딩스,516467.0
315,2019-05-09,021050,서원,30881064.0
316,2019-05-10,035810,이지홀딩스,1437022.0
317,2019-05-10,024740,한일단조,7762079.0
318,2019-05-10,036540,SFA반도체,14057369.0
319,2019-05-10,008770,호텔신라,791825.0
320,2019-05-10,000270,기아차,1529124.0
321,2019-05-10,298380,에이비엘바이오,1397847.0
322,2019-05-10,033640,네패스,725666.0
323,2019-05-10,065450,빅텍,31396251.0
324,2019-05-10,003560,IHQ,5368654.0
325,2019-05-10,058820,CMG제약,2115903.0
326,2019-05-10,105560,KB금융,894804.0
327,2019-05-10,133820,화인베스틸,6457178.0
328,2019-05-10,061970,엘비세미콘,2194270.0
329,2019-05-13,011150,CJ씨푸드,6930818.0
330,2019-05-13,020560,아시아나항공,7727596.0
331,2019-05-14,061970,엘비세미콘,3011371.0
332,2019-05-14,008700,아남전자,4616305.0
333,2019-05-14,047310,파워로직스,1205033.0
334,2019-05-14,027740,마니커,19960652.0
335,2019-05-14,008770,호텔신라,668716.0
336,2019-05-15,008560,메리츠증권,2515940.0
337,2019-05-15,024060,흥구석유,9382202.0
338,2019-05-15,049080,기가레인,5230033.0
339,2019-05-16,002700,신일전자,14984344.0
340,2019-05-16,119650,KC코트렐,1449505.0
341,2019-05-17,065500,오리엔트정공,34906924.0
342,2019-05-17,011280,태림포장,4462321.0
343,2019-05-17,215380,우정바이오,1845434.0
344,2019-05-17,038880,아이에이,14938365.0
345,2019-05-20,005380,현대차,825485.0
346,2019-05-20,032640,LG유플러스,1209583.0
347,2019-05-20,105560,KB금융,741842.0
348,2019-05-21,002630,오리엔트바이오,8280338.0
349,2019-05-21,900250,크리스탈신소재,5961658.0
350,2019-05-21,047400,유니온머티리얼,22319623.0
351,2019-05-21,024060,흥구석유,6097441.0
352,2019-05-21,027580,상보,13359418.0
353,2019-05-21,298380,에이비엘바이오,645382.0
354,2019-05-22,088800,에이스테크,1494937.0
355,2019-05-22,036540,SFA반도체,6167258.0
356,2019-05-22,012800,대창,12205763.0
357,2019-05-22,008770,호텔신라,500219.0
358,2019-05-22,020560,아시아나항공,5727251.0
359,2019-05-22,245620,EDGC,3413535.0
360,2019-05-23,050120,라이브플렉스,67938181.0
361,2019-05-23,004270,남성,4585070.0
362,2019-05-23,000270,기아차,1641364.0
363,2019-05-24,008350,남선알미늄,7927037.0
364,2019-05-24,150840,인트로메딕,1899526.0
365,2019-05-24,036120,SCI평가정보,8418464.0
366,2019-05-24,061970,엘비세미콘,15519600.0
367,2019-05-24,036540,SFA반도체,11061398.0
368,2019-05-27,078130,국일제지,37955695.0
369,2019-05-27,041190,우리기술투자,14071744.0
370,2019-05-27,215090,이디티,1496865.0
371,2019-05-27,192250,케이사인,7256757.0
372,2019-05-28,105560,KB금융,1874661.0
373,2019-05-28,180640,한진칼,1621806.0
374,2019-05-28,013000,세우글로벌,9513473.0
375,2019-05-28,033640,네패스,1378459.0
376,2019-05-28,096690,에이루트,999894.0
377,2019-05-28,005290,동진쎄미켐,922013.0
378,2019-05-29,000910,유니온,17350074.0
379,2019-05-30,041190,우리기술투자,3924098.0
380,2019-05-30,002700,신일전자,9301194.0
381,2019-05-30,081660,휠라홀딩스,645404.0
382,2019-05-30,050120,라이브플렉스,16329780.0
383,2019-05-30,096690,에이루트,2073549.0
384,2019-05-31,011280,태림포장,2440678.0
385,2019-05-31,061970,엘비세미콘,2408840.0
386,2019-05-31,000910,유니온,8229724.0
387,2019-06-03,239340,줌인터넷,3234716.0
388,2019-06-03,078130,국일제지,34386701.0
389,2019-06-03,298380,에이비엘바이오,771334.0
390,2019-06-03,047310,파워로직스,1086558.0
391,2019-06-03,055550,신한지주,991194.0
392,2019-06-04,180640,한진칼,821965.0
393,2019-06-04,088980,맥쿼리인프라,2118824.0
394,2019-06-04,051980,센트럴바이오,6189897.0
395,2019-06-05,041190,우리기술투자,3089583.0
396,2019-06-05,036540,SFA반도체,9339126.0
397,2019-06-05,078130,국일제지,7636794.0
398,2019-06-05,050890,쏠리드,3111473.0
399,2019-06-07,066570,LG전자,586903.0
400,2019-06-07,083640,인콘,7883341.0
401,2019-06-07,000910,유니온,1988402.0
402,2019-06-07,215100,로보로보,15373407.0
403,2019-06-10,047400,유니온머티리얼,11572217.0
404,2019-06-10,043200,파루,13569226.0
405,2019-06-10,078130,국일제지,8805354.0
406,2019-06-11,096530,씨젠,378952.0
407,2019-06-11,041140,넥슨지티,2221380.0
408,2019-06-12,000910,유니온,4943633.0
409,2019-06-13,035620,바른손이앤에이,4792709.0
410,2019-06-13,020150,일진머티리얼즈,1254161.0
411,2019-06-13,054630,에이디칩스,10480300.0
412,2019-06-17,126870,뉴로스,7132369.0
413,2019-06-17,059090,미코,6355073.0
414,2019-06-17,012800,대창,9109481.0
415,2019-06-17,033640,네패스,851450.0
416,2019-06-17,095190,이엠코리아,6765927.0
417,2019-06-17,061970,엘비세미콘,1651021.0
418,2019-06-18,900250,크리스탈신소재,9419584.0
419,2019-06-18,180640,한진칼,1564694.0
420,2019-06-18,047310,파워로직스,1717781.0
421,2019-06-18,011280,태림포장,2109611.0
422,2019-06-19,078130,국일제지,14087838.0
423,2019-06-19,008350,남선알미늄,8075974.0
424,2019-06-19,009540,한국조선해양,189927.0
425,2019-06-19,083640,인콘,3948396.0
426,2019-06-19,024060,흥구석유,16033797.0
427,2019-06-19,005110,한창,7573171.0
428,2019-06-19,900340,윙입푸드,20074937.0
429,2019-06-19,215380,우정바이오,1608526.0
430,2019-06-19,101140,비티원,3057285.0
431,2019-06-20,036540,SFA반도체,11568598.0
432,2019-06-20,088800,에이스테크,1454221.0
433,2019-06-20,050890,쏠리드,2033643.0
434,2019-06-20,041190,우리기술투자,5290083.0
435,2019-06-20,047310,파워로직스,1441598.0
436,2019-06-20,041510,에스엠,448464.0
437,2019-06-20,016670,포비스티앤씨,21609153.0
438,2019-06-20,267850,아시아나IDT,541309.0
439,2019-06-21,014580,태경비케이,2741700.0
440,2019-06-24,030200,KT,398871.0
441,2019-06-24,049480,오픈베이스,4138443.0
442,2019-06-24,081660,휠라홀딩스,226251.0
443,2019-06-24,057540,옴니시스템,7853222.0
444,2019-06-25,036120,SCI평가정보,30875501.0
445,2019-06-25,033320,제이씨현시스템,15365104.0
446,2019-06-25,008350,남선알미늄,4674732.0
447,2019-06-25,012800,대창,18808294.0
448,2019-06-26,042510,라온시큐어,3602810.0
449,2019-06-26,050890,쏠리드,2226325.0
450,2019-06-26,131370,알서포트,2551445.0
451,2019-06-26,203650,드림시큐리티,8749414.0
452,2019-06-26,900260,로스웰,36601200.0
453,2019-06-26,004060,SG세계물산,10328109.0
454,2019-06-26,239340,줌인터넷,3521424.0
455,2019-06-27,048430,유라테크,2225634.0
456,2019-06-27,007860,서연,3771174.0
457,2019-06-27,009540,한국조선해양,197697.0
458,2019-06-27,000990,DB하이텍,951696.0
459,2019-06-27,009830,한화솔루션,539436.0
460,2019-06-27,008770,호텔신라,530578.0
461,2019-06-27,900250,크리스탈신소재,8126282.0
462,2019-06-27,267850,아시아나IDT,2223692.0
463,2019-06-27,064260,다날,21887962.0
464,2019-06-27,008350,남선알미늄,6034512.0
465,2019-06-28,214270,퓨쳐스트림네트웍스,11383179.0
466,2019-06-28,050890,쏠리드,2458681.0
467,2019-06-28,068270,셀트리온,283880.0
468,2019-06-28,033640,네패스,980698.0
469,2019-06-28,029480,릭스솔루션,7470210.0
470,2019-06-28,007110,일신석재,9999293.0
471,2019-06-28,047400,유니온머티리얼,8496461.0
472,2019-06-28,014470,부방,6286828.0
473,2019-06-28,030200,KT,591590.0
474,2019-07-02,066570,LG전자,559142.0
475,2019-07-02,004270,남성,15025320.0
476,2019-07-02,014470,부방,4057474.0
477,2019-07-02,091700,파트론,1096070.0
478,2019-07-02,058400,KNN,21106026.0
479,2019-07-02,203650,드림시큐리티,9496756.0
480,2019-07-02,024060,흥구석유,3047847.0
481,2019-07-02,078130,국일제지,6045970.0
482,2019-07-02,214310,세미콘라이트,3207489.0
483,2019-07-03,217500,러셀,30550213.0
484,2019-07-03,005380,현대차,582636.0
485,2019-07-04,105560,KB금융,480092.0
486,2019-07-04,061970,엘비세미콘,5564644.0
487,2019-07-04,024060,흥구석유,3730491.0
488,2019-07-04,071050,한국금융지주,166859.0
489,2019-07-04,091700,파트론,954332.0
490,2019-07-04,121800,비덴트,1543721.0
491,2019-07-04,000270,기아차,518268.0
492,2019-07-04,005930,삼성전자,6365573.0
493,2019-07-04,036540,SFA반도체,8574809.0
494,2019-07-04,005940,NH투자증권,805117.0
495,2019-07-04,005390,신성통상,9373052.0
496,2019-07-05,215100,로보로보,10467703.0
497,2019-07-05,005110,한창,5524817.0
498,2019-07-05,007110,일신석재,18088028.0
499,2019-07-09,127160,매직마이크로,7737744.0
500,2019-07-09,215100,로보로보,8297749.0
501,2019-07-09,121800,비덴트,5341287.0
502,2019-07-09,020150,일진머티리얼즈,459520.0
503,2019-07-09,005930,삼성전자,7646421.0
504,2019-07-09,004270,남성,25196255.0
505,2019-07-10,036540,SFA반도체,4318366.0
506,2019-07-10,061040,알에프텍,2851621.0
507,2019-07-10,061970,엘비세미콘,3650917.0
508,2019-07-10,016360,삼성증권,311472.0
509,2019-07-10,002140,고려산업,10656851.0
510,2019-07-10,100130,동국S&C,7643494.0
511,2019-07-10,096690,에이루트,2158605.0
512,2019-07-11,093370,후성,31531372.0
513,2019-07-11,114450,KPX생명과학,11331149.0
514,2019-07-11,049480,오픈베이스,19710456.0
515,2019-07-11,096770,SK이노베이션,384074.0
516,2019-07-11,035420,NAVER,293389.0
517,2019-07-11,017800,현대엘리베이,520856.0
518,2019-07-12,030200,KT,442909.0
519,2019-07-12,029480,릭스솔루션,10808473.0
520,2019-07-12,900250,크리스탈신소재,28844424.0
521,2019-07-15,009830,한화솔루션,658896.0
522,2019-07-16,078130,국일제지,16926512.0
523,2019-07-16,005390,신성통상,34589001.0
524,2019-07-16,001140,국보,4175408.0
525,2019-07-17,215100,로보로보,4777416.0
526,2019-07-17,000270,기아차,754917.0
527,2019-07-17,078590,OQP,13289984.0
528,2019-07-17,214310,세미콘라이트,3153292.0
529,2019-07-17,061970,엘비세미콘,3217730.0
530,2019-07-18,088800,에이스테크,1276283.0
531,2019-07-18,004270,남성,4637177.0
532,2019-07-18,240810,원익IPS,982655.0
533,2019-07-19,061970,엘비세미콘,1693325.0
534,2019-07-19,020560,아시아나항공,1899506.0
535,2019-07-22,239340,줌인터넷,5929411.0
536,2019-07-22,014470,부방,3579048.0
537,2019-07-23,054940,엑사이엔씨,65124702.0
538,2019-07-23,024810,이화전기,41628106.0
539,2019-07-24,207760,미스터블루,5063924.0
540,2019-07-24,005290,동진쎄미켐,12405213.0
541,2019-07-24,020150,일진머티리얼즈,252394.0
542,2019-07-25,900250,크리스탈신소재,9989440.0
543,2019-07-25,007110,일신석재,3980558.0
544,2019-07-25,083450,GST,1699234.0
545,2019-07-26,020150,일진머티리얼즈,361417.0
546,2019-07-26,078590,OQP,54500863.0
547,2019-07-26,114450,KPX생명과학,5368700.0
548,2019-07-29,013310,아진산업,23604646.0
549,2019-07-29,038540,상상인,773214.0
550,2019-07-29,033640,네패스,758119.0
551,2019-07-30,000660,SK하이닉스,2371300.0
552,2019-07-30,217600,켐온,11729202.0
553,2019-07-30,005930,삼성전자,5551014.0
554,2019-07-31,900250,크리스탈신소재,91288171.0
555,2019-07-31,004270,남성,7219935.0
556,2019-08-01,093370,후성,9167589.0
557,2019-08-01,005290,동진쎄미켐,5472707.0
558,2019-08-02,015760,한국전력,1599009.0
559,2019-08-05,047770,코데즈컴바인,5892605.0
560,2019-08-06,054940,엑사이엔씨,15512674.0
561,2019-08-07,000660,SK하이닉스,2692841.0
562,2019-08-07,900250,크리스탈신소재,32026916.0
563,2019-08-07,093370,후성,11909079.0
564,2019-08-07,078130,국일제지,45727753.0
565,2019-08-08,096040,이트론,74315367.0
566,2019-08-09,000660,SK하이닉스,2100380.0
567,2019-08-13,013310,아진산업,7913570.0
568,2019-08-14,012690,모나리자,20103302.0
569,2019-08-16,001140,국보,3719971.0
570,2019-08-19,002140,고려산업,7627389.0
