,날짜,종목코드,회사명,거래량
52,2018-11-30,064510,에코마이스터,773314.0
53,2018-11-30,005390,신성통상,169673.0
54,2018-11-30,047310,파워로직스,737464.0
55,2018-12-03,004830,덕성,205132.0
56,2018-12-03,100090,삼강엠앤티,486158.0
57,2018-12-03,017960,한국카본,208485.0
58,2018-12-03,005110,한창,1986426.0
59,2018-12-04,238090,앤디포스,187569.0
60,2018-12-04,047820,초록뱀,5087915.0
61,2018-12-05,003490,대한항공,457904.0
62,2018-12-05,019170,신풍제약,916466.0
63,2018-12-06,178780,유테크,218821.0
64,2018-12-06,001520,동양,325683.0
65,2018-12-06,009830,한화솔루션,3177446.0
66,2018-12-07,004830,덕성,107188.0
67,2018-12-07,006050,국영지앤엠,1519881.0
68,2018-12-07,096350,대창솔루션,393161.0
69,2018-12-07,000250,삼천당제약,209896.0
70,2018-12-07,047820,초록뱀,4731178.0
71,2018-12-07,174880,장원테크,375872.0
72,2018-12-07,032640,LG유플러스,1520290.0
73,2018-12-07,042940,상지카일룸,140092.0
74,2018-12-07,180640,한진칼,1241961.0
75,2018-12-07,003490,대한항공,663241.0
76,2018-12-07,005940,NH투자증권,549355.0
77,2018-12-07,025750,한솔홈데코,2085235.0
78,2018-12-07,003000,부광약품,405402.0
79,2018-12-10,020560,아시아나항공,472973.0
80,2018-12-10,045890,GV,1268820.0
81,2018-12-10,072520,제넨바이오,208157.0
82,2018-12-10,010140,삼성중공업,2004688.0
83,2018-12-11,002990,금호산업,60768.0
84,2018-12-11,036630,세종텔레콤,10722595.0
85,2018-12-11,180640,한진칼,1252894.0
86,2018-12-11,017960,한국카본,162795.0
87,2018-12-11,214330,금호에이치티,181962.0
88,2018-12-11,238090,앤디포스,378299.0
89,2018-12-11,013700,까뮤이앤씨,946279.0
90,2018-12-11,006050,국영지앤엠,1427379.0
91,2018-12-11,045390,대아티아이,8737494.0
92,2018-12-11,047310,파워로직스,1385695.0
93,2018-12-12,031820,콤텍시스템,3363156.0
94,2018-12-12,035200,프럼파스트,436098.0
95,2018-12-12,010140,삼성중공업,2234537.0
96,2018-12-12,000250,삼천당제약,287866.0
97,2018-12-12,038070,서린바이오,38295.0
98,2018-12-12,178780,유테크,311819.0
99,2018-12-12,131370,알서포트,228634.0
100,2018-12-12,133820,화인베스틸,313989.0
101,2018-12-12,027830,대성창투,948477.0
102,2018-12-12,096350,대창솔루션,327853.0
103,2018-12-12,047820,초록뱀,3281264.0
104,2018-12-12,008560,메리츠증권,1536731.0
105,2018-12-12,114450,KPX생명과학,534700.0
106,2018-12-12,099220,SDN,2687364.0
107,2018-12-13,214330,금호에이치티,469020.0
108,2018-12-13,002870,신풍제지,167323.0
109,2018-12-13,020560,아시아나항공,636774.0
110,2018-12-13,154030,아시아종묘,267068.0
111,2018-12-13,045390,대아티아이,21084902.0
112,2018-12-13,015710,코콤,35183.0
113,2018-12-13,002900,동양물산,996913.0
114,2018-12-13,064350,현대로템,2355896.0
115,2018-12-13,005110,한창,2978785.0
116,2018-12-13,040610,SG&G,485964.0
117,2018-12-13,078590,OQP,340949.0
118,2018-12-13,012160,영흥,445488.0
119,2018-12-13,096630,에스코넥,2397667.0
120,2018-12-14,109610,에스와이,111501.0
121,2018-12-14,102280,쌍방울,2380861.0
122,2018-12-14,267320,나인테크,6232.0
123,2018-12-14,024840,KBI메탈,1999692.0
124,2018-12-17,011280,태림포장,232685.0
125,2018-12-17,003310,대주산업,9146313.0
126,2018-12-17,195990,에이비프로바이오,1331305.0
127,2018-12-17,058850,KTcs,952108.0
128,2018-12-17,020560,아시아나항공,417913.0
129,2018-12-18,064350,현대로템,1355133.0
130,2018-12-18,064510,에코마이스터,697914.0
131,2018-12-18,047310,파워로직스,754871.0
132,2018-12-19,038070,서린바이오,24398.0
