,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2018-01-05,57000,57000,40600,45700,466413,M11,,,U03
1,2018-01-08,46300,46600,43150,44250,100013,M05,M10M05,,U04
2,2018-01-09,44300,47350,44100,44300,141100,K02,M00K02,M10K02,U04
3,2018-01-10,44800,45300,43400,43400,65578,M03,K00M03,M10M03,U01
4,2018-01-11,43400,44200,42550,42650,31631,M05,M00M05,S07M05,T01
5,2018-01-12,43000,43000,40650,42000,65543,M01,M00M01,M10M01,U04
6,2018-01-15,42550,43600,41600,42200,43778,M05,M00M05,M10M05,U04
7,2018-01-16,42150,42250,41450,41800,17726,M05,M00M05,M10M05,U04
8,2018-01-17,41950,42300,40900,41200,19885,M05,M00M05,M10M05,D04
9,2018-01-18,41800,41950,41000,41300,8980,M05,M00M05,M10M05,U04
10,2018-01-19,41250,41750,40950,40950,13079,M03,M00M03,M10M03,T01
11,2018-01-22,40950,40950,40000,40500,18956,M01,M00M01,M10M01,U04
12,2018-01-23,40400,40750,40100,40400,11712,K00,M00K00,M10K00,U04
13,2018-01-24,40450,41400,40350,41100,8851,P05,K00P05,M10P05,U04
14,2018-01-25,40850,41050,40200,40500,17889,M05,P00M05,P10M05,D04
15,2018-01-26,40500,40750,40200,40400,13496,M05,M00M05,S06M05,T01
16,2018-01-29,40800,40800,40200,40450,12204,M01,M00M01,M10M01,U04
17,2018-01-30,40450,41200,40250,41000,29371,P05,M00P05,S04P05,D04
18,2018-01-31,40700,41050,40400,40750,14649,K00,P00K00,S02K00,D04
19,2018-02-01,40750,40750,40150,40350,12496,M01,K00M01,P10M01,U02
20,2018-02-02,40350,40350,39550,39650,13965,M01,M00M01,S04M01,D04
21,2018-02-05,38850,39000,37550,37900,21227,M05,M00M05,M10M05,D04
22,2018-02-06,35750,36950,35250,36800,29916,P05,M00P05,M10P05,D04
23,2018-02-07,37150,37200,35850,35850,11584,M03,P00M03,S08M03,U04
24,2018-02-08,35200,36050,35200,36000,13888,P03,M00P03,S03P03,D04
25,2018-02-09,35100,35800,34850,35000,21823,M05,P00M05,S00M05,D04
26,2018-02-12,35000,35000,33550,33950,49647,M01,M00M01,S07M01,U04
27,2018-02-13,38950,39100,35100,35200,117172,M05,M00M05,M10M05,U04
28,2018-02-14,35350,35400,33950,34550,28989,M05,M00M05,M10M05,U04
29,2018-02-19,35100,35950,35100,35650,21793,P03,M00P03,M10P03,U04
30,2018-02-20,35700,36300,35350,35650,17291,M05,P00M05,S01M05,T01
31,2018-02-21,35650,36550,35600,36450,13088,P05,M00P05,S03P05,T01
32,2018-02-22,36350,36500,35600,36050,15048,M05,P00M05,S02M05,T01
33,2018-02-23,36400,36400,35900,36300,9283,M02,M00M02,S06M02,T01
34,2018-02-26,36600,36600,35700,36050,10608,M01,M00M01,S04M01,U04
35,2018-02-27,36000,36450,35600,35800,4618,M05,M00M05,M10M05,U04
36,2018-02-28,35900,36200,35500,35850,6572,M05,M00M05,M10M05,D04
37,2018-03-02,35350,35600,34950,35200,5799,M05,M00M05,S04M05,D04
38,2018-03-05,35750,35750,34300,34500,5483,M01,M00M01,M10M01,U04
39,2018-03-06,34500,35000,34400,35000,3427,P01,M00P01,M10P01,U04
40,2018-03-07,35100,35350,34600,34800,5251,M05,P00M05,S00M05,U04
41,2018-03-08,35000,35450,34550,35100,3723,K00,M00K00,S03K00,U04
42,2018-03-09,35150,35550,35100,35500,2844,P05,K00P05,S04P05,U04
43,2018-03-12,35400,35750,35400,35700,5109,P03,P00P03,P10P03,U04
44,2018-03-13,36050,36100,35650,35800,4493,M05,P00M05,P10M05,U04
45,2018-03-14,35950,35950,35400,35800,8099,M02,M00M02,S05M02,D04
46,2018-03-15,35900,35950,35500,35750,4218,M05,M00M05,S04M05,T01
47,2018-03-16,35800,35850,35150,35600,7028,M05,M00M05,S04M05,T01
48,2018-03-19,35600,35600,35150,35300,8609,M01,M00M01,S04M01,T01
49,2018-03-20,35100,35200,34600,35000,4990,M05,M00M05,M10M05,D04
50,2018-03-21,35350,35350,34750,35100,4625,M01,M00M01,M10M01,U03
51,2018-03-22,35100,35400,35000,35100,6432,K00,M00K00,S04K00,T01
52,2018-03-23,34850,34850,34100,34100,6296,M00,K00M00,S04M00,D04
53,2018-03-26,34000,34250,33400,34200,7415,P05,M00P05,S07P05,D04
54,2018-03-27,34200,34450,33700,34000,7491,M05,P00M05,S00M05,U04
55,2018-03-28,33800,33950,33300,33500,6488,M05,M00M05,S04M05,D04
56,2018-03-29,33450,33650,33100,33500,3971,K00,M00K00,M10K00,D04
57,2018-03-30,33600,33700,33350,33700,2292,K01,K00K01,S08K01,D04
58,2018-04-02,33900,33900,33050,33700,2431,M02,K00M02,S04M02,U04
59,2018-04-03,33400,33600,33300,33550,2819,K01,M00K01,S04K01,D04
60,2018-04-04,33550,33550,33200,33500,2883,M02,K00M02,S08M02,U04
61,2018-04-05,33500,33500,33000,33250,4338,M01,M00M01,S04M01,U04
62,2018-04-06,33100,33250,32900,33250,2255,K01,M00K01,S04K01,U04
63,2018-04-09,33250,34350,33100,34250,6335,P05,K00P05,S08P05,D04
64,2018-04-10,34100,34450,33700,34150,4987,K00,P00K00,P10K00,U04
65,2018-04-11,34150,34800,34000,34800,9304,P01,K00P01,P10P01,U04
66,2018-04-12,34800,35600,34450,35150,11108,P05,P00P05,P10P05,D04
67,2018-04-13,35000,35300,34750,35250,4827,P05,P00P05,P10P05,U04
68,2018-04-16,35250,35250,34350,34900,4857,M01,P00M01,P10M01,D04
69,2018-04-17,34900,34900,34250,34550,4494,M01,M00M01,S04M01,U04
70,2018-04-18,34400,34800,34250,34600,6619,P05,M00P05,M10P05,U04
71,2018-04-19,34600,34600,34300,34500,7501,M02,P00M02,S00M02,U03
72,2018-04-20,34700,34850,34250,34600,3439,M05,M00M05,S04M05,D04
73,2018-04-23,34600,34650,34300,34450,3448,M05,M00M05,S04M05,D04
74,2018-04-24,34500,34900,34100,34400,8625,M05,M00M05,S04M05,T01
75,2018-04-25,34350,34350,33900,33900,7965,M00,M00M00,S04M00,D04
76,2018-04-26,33900,34350,33800,34350,1837,P01,M00P01,M10P01,T01
77,2018-04-27,34450,34500,34000,34250,1191,M05,P00M05,S02M05,U04
78,2018-04-30,34250,34500,33750,33850,4636,M05,M00M05,S03M05,T01
79,2018-05-02,34100,34100,33250,33250,6644,M00,M00M00,M10M00,U04
80,2018-05-03,33700,33950,33450,33800,5080,K00,M00K00,M10K00,D04
81,2018-05-04,33800,33800,33000,33300,5602,M01,K00M01,S01M01,T01
82,2018-05-08,33300,33650,32600,32700,21242,M05,M00M05,S07M05,U04
83,2018-05-09,32050,32750,32050,32250,17053,P04,M00P04,M10P04,T01
84,2018-05-10,32950,32950,32250,32650,7224,M01,P00M01,S08M01,U04
85,2018-05-11,32950,32950,32400,32650,4728,M01,M00M01,S05M01,U04
86,2018-05-14,32650,32900,32600,32850,5918,P05,M00P05,S04P05,T01
87,2018-05-15,32850,33000,32500,32650,6587,M05,P00M05,S04M05,U02
88,2018-05-16,32600,32800,32200,32500,3364,M05,M00M05,S04M05,D04
89,2018-05-17,32750,32750,32250,32500,5881,M01,M00M01,M10M01,U04
90,2018-05-18,32250,33000,32050,32600,10888,P05,M00P05,S04P05,T01
91,2018-05-21,32400,32500,32150,32500,4923,K01,P00K01,S00K01,D04
92,2018-05-23,32600,33200,32600,32800,16200,P04,K00P04,P10P04,T01
93,2018-05-24,32800,33050,32250,32250,5919,M03,P00M03,P10M03,U04
94,2018-05-25,32050,32500,31150,31900,13577,M05,M00M05,S07M05,T01
95,2018-05-28,31900,32000,30850,31750,13866,M05,M00M05,M10M05,T01
96,2018-05-29,31950,32500,31300,32050,8785,K00,M00K00,S04K00,U02
97,2018-05-30,31900,31900,31300,31600,4904,M01,K00M01,S04M01,D04
98,2018-05-31,31400,32250,31400,32100,7320,P03,M00P03,S07P03,U04
99,2018-06-01,32100,32400,31500,32000,4806,M05,P00M05,S02M05,T01
100,2018-06-04,32400,32400,31200,31700,1761,M01,M00M01,S03M01,U04
101,2018-06-05,31700,32000,31450,31700,6025,K00,M00K00,M10K00,U04
102,2018-06-07,31750,31800,31250,31550,7832,M05,K00M05,M10M05,U04
103,2018-06-08,31700,32000,31500,31550,6271,M05,M00M05,S04M05,D04
104,2018-06-11,31600,31850,31600,31750,1996,K00,M00K00,S04K00,U02
105,2018-06-12,31750,31950,31500,31700,5941,M05,K00M05,S04M05,U03
106,2018-06-14,31700,32150,31700,31900,3867,P03,M00P03,S04P03,T01
107,2018-06-15,31900,33000,31400,32650,15850,P05,P00P05,S04P05,U04
108,2018-06-18,33150,33300,32200,32400,13697,M05,P00M05,P10M05,T01
109,2018-06-19,32800,32800,30150,31100,20615,M01,M00M01,S03M01,T01
110,2018-06-20,31100,31650,30850,31500,6181,P05,M00P05,M10P05,D04
111,2018-06-21,31350,31700,31350,31400,2526,K02,P00K02,S00K02,U04
112,2018-06-22,31400,31400,30800,31300,3014,M02,K00M02,P10M02,D04
113,2018-06-25,31600,31600,31150,31500,535,M02,M00M02,S04M02,T01
114,2018-06-26,31300,31550,31000,31500,3961,P05,M00P05,S04P05,D04
115,2018-06-27,31400,31550,31000,31150,3191,M05,P00M05,S04M05,U04
116,2018-06-28,31000,31350,30500,30800,1467,M05,M00M05,S07M05,D04
117,2018-06-29,30750,31250,30300,30950,2612,P05,M00P05,M10P05,U04
118,2018-07-02,31000,31300,30450,30600,2799,M05,P00M05,S04M05,U01
119,2018-07-03,30400,30600,29700,30250,1742,M05,M00M05,S07M05,U04
120,2018-07-04,30900,30900,30100,30450,1566,M01,M00M01,M10M01,U04
121,2018-07-05,30850,30850,29800,29900,1064,M01,M00M01,M10M01,D04
122,2018-07-06,29700,30600,29700,30600,2784,P00,M00P00,M10P00,U04
123,2018-07-09,30700,31150,30500,30650,510,M05,P00M05,S00M05,U04
124,2018-07-10,31000,31000,30550,30650,1022,M01,M00M01,S05M01,U04
125,2018-07-11,30300,30750,30300,30600,1922,P03,M00P03,M10P03,U01
126,2018-07-12,30850,30850,30400,30650,830,M01,P00M01,S08M01,D04
127,2018-07-13,30900,31200,30500,30550,5041,M05,M00M05,S05M05,U04
128,2018-07-16,31000,31250,30500,30900,3621,M05,M00M05,M10M05,T01
129,2018-07-17,30900,31700,30500,31700,8142,P01,M00P01,M10P01,T01
130,2018-07-18,31750,31950,31550,31600,3976,M05,P00M05,S02M05,U04
131,2018-07-19,31600,31750,31050,31050,2894,M03,M00M03,S03M03,T01
132,2018-07-20,31600,31600,30600,31050,1261,M01,M00M01,M10M01,D04
133,2018-07-23,31000,31000,29850,30050,7269,M01,M00M01,M10M01,T01
134,2018-07-24,30150,30150,29700,30050,4853,M02,M00M02,M10M02,U04
135,2018-07-25,30050,30050,28950,29600,8587,M01,M00M01,M10M01,T01
136,2018-07-26,29650,29850,29500,29700,1067,K00,M00K00,M10K00,U04
137,2018-07-27,29700,29700,29400,29550,1265,M01,K00M01,S01M01,D04
138,2018-07-30,29550,29850,29250,29300,1968,M05,M00M05,S04M05,D04
139,2018-07-31,29800,29800,29350,29650,3943,M02,M00M02,M10M02,D04
140,2018-08-01,29350,30150,29350,29700,1585,P03,M00P03,M10P03,U04
141,2018-08-02,29550,29800,29300,29450,2008,M05,P00M05,S00M05,U04
142,2018-08-03,29850,29850,29550,29750,2176,M02,M00M02,S06M02,U04
143,2018-08-06,30100,30200,29650,30200,1012,K01,M00K01,M10K01,U02
144,2018-08-07,30200,30200,29700,29750,1176,M01,K00M01,S01M01,U04
145,2018-08-08,29950,30200,29550,29650,2216,M05,M00M05,S07M05,U04
146,2018-08-09,30100,30100,29350,29700,1924,M01,M00M01,M10M01,U01
147,2018-08-10,29700,31400,29700,29850,1658,P04,M00P04,M10P04,U01
148,2018-08-13,29750,29900,29000,29000,2969,M03,P00M03,S00M03,D04
149,2018-08-14,29400,29500,28800,29000,1315,M05,M00M05,S07M05,T01
150,2018-08-16,28700,28750,28300,28600,1642,M05,M00M05,M10M05,D04
151,2018-08-17,28700,29000,28650,28800,343,K00,M00K00,M10K00,U04
152,2018-08-20,29350,29350,28600,28700,357,M01,K00M01,S04M01,U02
153,2018-08-21,29450,29450,28750,29000,1356,M01,M00M01,S07M01,U01
154,2018-08-22,29000,29350,28500,28950,2153,M05,M00M05,M10M05,U04
155,2018-08-23,29200,29250,28200,28600,5848,M05,M00M05,M10M05,U04
156,2018-08-24,28850,29000,28600,29000,3149,P01,M00P01,M10P01,T01
157,2018-08-27,29100,29150,28550,29150,1990,K01,P00K01,S01K01,U04
158,2018-08-28,29000,29300,29000,29200,1359,P03,K00P03,P10P03,U04
159,2018-08-29,29200,30000,29200,30000,3928,P00,P00P00,S04P00,U02
160,2018-08-30,30150,30200,29500,29900,2347,M05,P00M05,P10M05,U04
161,2018-08-31,29900,30100,29900,30050,680,P03,M00P03,S03P03,T01
162,2018-09-03,30200,30350,29950,30150,3615,M05,P00M05,S04M05,T01
163,2018-09-04,30050,30400,30000,30350,1825,P05,M00P05,S04P05,U03
164,2018-09-05,30300,30500,30200,30300,3471,K00,P00K00,S04K00,T01
165,2018-09-06,30300,30600,30250,30450,3011,K00,K00K00,S04K00,D04
166,2018-09-07,30100,30450,30100,30400,2138,P03,K00P03,S04P03,D04
167,2018-09-10,30400,30700,30300,30550,3798,K00,P00K00,P10K00,T01
168,2018-09-11,30550,30800,30300,30650,3805,K00,K00K00,P10K00,U03
169,2018-09-12,30500,30800,30400,30600,1694,K00,K00K00,S04K00,U04
170,2018-09-13,30600,30600,30300,30400,2419,M01,K00M01,S04M01,T01
171,2018-09-14,30650,30650,30350,30600,1363,M02,M00M02,S04M02,U04
172,2018-09-17,30600,30900,30250,30600,1839,K00,M00K00,S04K00,T01
173,2018-09-18,30200,30650,30050,30250,1828,K00,K00K00,S04K00,D04
174,2018-09-19,30750,30750,29800,30000,2948,M01,K00M01,P10M01,U04
175,2018-09-20,29750,30200,29750,30000,2057,P03,M00P03,S07P03,T01
176,2018-09-21,30500,30550,30000,30350,4548,M05,P00M05,S08M05,U04
177,2018-09-27,30400,30800,30050,30650,2260,P05,M00P05,S05P05,T01
178,2018-09-28,30800,30800,30400,30500,2153,M01,P00M01,S04M01,U04
179,2018-10-01,30750,30900,30550,30650,2384,M05,M00M05,S03M05,U01
180,2018-10-02,30700,30800,30150,30400,2635,M05,M00M05,S04M05,T01
181,2018-10-04,30550,30600,29100,29250,6527,M05,M00M05,M10M05,U04
182,2018-10-05,29400,29500,28850,29500,1925,K01,M00K01,M10K01,D04
183,2018-10-08,29800,29950,28900,29650,1534,M05,K00M05,S01M05,D04
184,2018-10-10,29900,29900,28250,28700,5058,M01,M00M01,S05M01,T01
185,2018-10-11,28200,28350,27200,27300,3935,M05,M00M05,M10M05,D04
186,2018-10-12,26500,27600,26500,27350,1132,P03,M00P03,M10P03,D04
187,2018-10-15,27350,27650,26600,27050,1269,M05,P00M05,S00M05,U04
188,2018-10-16,27350,27350,26800,27150,372,M01,M00M01,S03M01,D04
189,2018-10-17,27150,27750,27150,27600,343,P03,M00P03,M10P03,U04
190,2018-10-18,27050,27700,27000,27350,472,P05,P00P05,S02P05,T01
191,2018-10-19,27750,27750,26650,27150,608,M01,P00M01,P10M01,D04
192,2018-10-22,27600,27600,26300,27000,3720,M01,M00M01,S03M01,D04
193,2018-10-23,26850,26850,26200,26450,633,M01,M00M01,M10M01,U03
194,2018-10-24,26700,26750,25900,25950,2974,M05,M00M05,M10M05,D04
195,2018-10-25,25200,25950,24100,24800,5515,M05,M00M05,M10M05,D04
196,2018-10-26,25450,25450,23550,23650,3963,M01,M00M01,M10M01,U04
197,2018-10-29,23900,23900,21200,21400,10339,M11,M00M11,M10M11,D04
198,2018-10-30,21750,21850,20450,21800,7768,K01,M10K01,M10K01,D04
199,2018-10-31,21950,22750,21000,21900,5141,M05,K00M05,S01M05,U04
200,2018-11-01,22250,22650,21800,22000,4280,M05,M00M05,S04M05,U04
201,2018-11-02,22350,23100,22350,23100,2807,P00,M00P00,M10P00,U04
202,2018-11-05,23150,23600,22800,23200,6067,K00,P00K00,S01K00,D04
203,2018-11-06,23300,23500,23150,23350,2481,K00,K00K00,P10K00,D04
204,2018-11-07,23200,23650,22800,23350,1601,P05,K00P05,S04P05,U04
205,2018-11-08,23700,25000,23400,24800,10037,P05,P00P05,S04P05,U04
206,2018-11-09,24800,25700,24000,25100,8763,P05,P00P05,P10P05,D04
207,2018-11-12,24500,25000,24000,24150,5496,M05,P00M05,P10M05,D04
208,2018-11-13,24000,24400,23400,23900,3912,M05,M00M05,S07M05,D04
209,2018-11-14,23450,24650,23450,24100,2036,P03,M00P03,M10P03,T01
210,2018-11-15,24100,24400,23850,24400,1013,P01,P00P01,S02P01,D04
211,2018-11-16,24600,24600,23600,24450,2126,M02,P00M02,P10M02,U04
212,2018-11-19,24100,24800,24100,24700,1932,P03,M00P03,S05P03,T01
213,2018-11-20,24650,24900,24050,24900,1575,P02,P00P02,S02P02,D04
214,2018-11-21,25150,26450,24800,26050,11601,P05,P00P05,P10P05,D04
215,2018-11-22,26050,26250,25450,26200,4347,P05,P00P05,P10P05,D04
216,2018-11-23,26000,26250,25500,25700,4429,M05,P00M05,P10M05,U04
217,2018-11-26,26050,26050,25600,26050,2974,K01,M00K01,S07K01,D04
218,2018-11-27,26350,26350,25600,26150,1982,M02,K00M02,M10M02,U04
219,2018-11-28,26300,26300,25750,26150,383,M02,M00M02,S05M02,T01
220,2018-11-29,26300,26400,25500,25900,2744,M05,M00M05,S04M05,U04
221,2018-11-30,25850,25850,25300,25750,2085,M02,M00M02,M10M02,T01
222,2018-12-03,25500,26300,25500,26000,2182,P03,M00P03,M10P03,U04
223,2018-12-04,25600,26150,25500,25950,1912,P05,P00P05,S02P05,U04
224,2018-12-05,25200,25900,25050,25050,3297,M04,P00M04,P10M04,U04
225,2018-12-06,25100,25500,24500,24900,1627,M05,M00M05,S07M05,D04
226,2018-12-07,24600,25200,24500,24900,907,P05,M00P05,M10P05,U04
227,2018-12-10,24500,24850,24400,24600,631,K00,P00K00,S08K00,D04
