,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2019-10-18,3240,4210,3240,4210,13113,P10,,,U04
1,2019-10-21,5470,5470,5470,5470,11612,K00,P10K00,,D04
2,2019-10-22,7110,7110,7110,7110,4590,K00,K00K00,P10K00,U04
3,2019-10-23,9240,9240,9240,9240,4070,K00,K00K00,P10K00,D04
4,2019-10-24,11900,12000,11700,12000,630669,P01,K00P01,P10P01,U03
5,2019-10-25,13450,13650,9140,9480,2807934,M15,P00M15,P10M15,U04
6,2019-10-28,9600,9600,7750,8050,1115836,M11,M10M11,S07M11,U04
7,2019-10-29,7760,8290,7590,7840,564476,P05,M10P05,M10P05,U04
8,2019-10-30,8520,9360,7140,8440,2388260,M05,P00M05,S08M05,D04
9,2019-10-31,8110,8850,7640,8240,510859,P05,M00P05,S05P05,U04
10,2019-11-01,8390,8740,7800,7950,479294,M05,P00M05,S08M05,T01
11,2019-11-04,7980,8060,7600,7760,161387,M05,M00M05,S07M05,U04
12,2019-11-05,7760,7760,7100,7290,158321,M01,M00M01,M10M01,U04
13,2019-11-06,7250,7870,7160,7500,191440,P05,M00P05,M10P05,T01
14,2019-11-07,7490,7490,7210,7410,65428,M02,P00M02,S00M02,D04
15,2019-11-08,7410,7680,7360,7500,84566,P05,M00P05,S06P05,U04
16,2019-11-11,7550,8450,7550,7940,322999,P03,P00P03,S02P03,U04
17,2019-11-12,7870,7900,7550,7610,112121,M05,P00M05,P10M05,T01
18,2019-11-13,7610,7750,7500,7670,60495,P05,M00P05,S06P05,U03
19,2019-11-14,7650,8140,7650,7780,142708,P04,P00P04,S00P04,T01
20,2019-11-15,7960,8360,7830,7980,261511,K00,P00K00,P10K00,T01
21,2019-11-18,8050,8190,7900,7960,54270,M05,K00M05,P10M05,U04
22,2019-11-19,7950,8090,7690,7860,92244,M05,M00M05,S07M05,U02
23,2019-11-20,7860,7980,7560,7690,43190,M05,M00M05,M10M05,U03
24,2019-11-21,7600,7740,7350,7620,34998,K00,M00K00,M10K00,D04
25,2019-11-22,7580,7580,7300,7410,20040,M01,K00M01,S08M01,T01
26,2019-11-25,7590,7590,7200,7260,29723,M01,M00M01,S07M01,U02
27,2019-11-26,7190,7270,7140,7230,24073,P05,M00P05,M10P05,U04
28,2019-11-27,7230,7280,7050,7200,41410,M05,P00M05,S08M05,U03
29,2019-11-28,7110,7200,7050,7100,15180,M05,M00M05,S04M05,U03
30,2019-11-29,7090,7150,6870,6910,19350,M05,M00M05,M10M05,U04
31,2019-12-02,6840,6970,6820,6910,10011,P05,M00P05,M10P05,D04
32,2019-12-03,6850,8610,6850,8000,2251738,P13,P00P13,S08P13,D04
33,2019-12-04,7690,7790,6880,6900,511217,M15,P10M15,P10M15,D04
34,2019-12-05,6870,6920,6570,6670,120907,M05,M10M05,S06M05,U04
35,2019-12-06,6560,7220,6540,6680,196149,P05,M00P05,M10P05,U01
36,2019-12-09,6790,6820,6630,6630,23803,M03,P00M03,S00M03,U04
37,2019-12-10,6630,7980,6630,6890,1101222,P04,M00P04,S03P04,D04
38,2019-12-11,6980,7280,6820,6970,289008,M05,P00M05,S02M05,T01
39,2019-12-12,6980,7050,6830,6890,70778,M05,M00M05,S05M05,U04
40,2019-12-13,6900,7220,6820,7110,222339,P05,M00P05,M10P05,U04
41,2019-12-16,7320,8450,7090,7750,2111502,P05,P00P05,S01P05,U03
42,2019-12-17,7450,7990,7200,7200,698281,M04,P00M04,P10M04,U04
43,2019-12-18,7230,7330,7030,7060,131334,M05,M00M05,S07M05,U02
44,2019-12-19,7070,7150,7000,7000,64016,M03,M00M03,M10M03,U01
45,2019-12-20,7190,7190,6840,6900,71509,M01,M00M01,M10M01,U04
46,2019-12-23,6850,6900,6800,6830,45758,M05,M00M05,M10M05,U04
47,2019-12-24,6900,7140,6830,6900,104072,K02,M00K02,M10K02,U03
48,2019-12-26,6900,7100,6820,6970,92059,P05,K00P05,M10P05,U01
49,2019-12-27,7000,7130,6860,7080,57784,P05,P00P05,P10P05,U04
50,2019-12-30,7140,7190,7070,7100,32846,M05,P00M05,P10M05,T01
51,2020-01-02,7100,7130,7050,7100,35660,K00,M00K00,S05K00,U04
52,2020-01-03,7060,7570,7060,7200,198256,P04,K00P04,S04P04,U04
53,2020-01-06,7450,7500,7230,7350,122310,M05,P00M05,P10M05,D04
54,2020-01-07,7500,7830,7410,7640,204139,P05,M00P05,S05P05,U04
55,2020-01-08,7800,7800,7130,7450,155095,M01,P00M01,S01M01,T01
56,2020-01-09,7700,7720,7470,7700,98714,K01,M00K01,S07K01,U04
57,2020-01-10,7700,7710,7590,7700,39243,K01,K00K01,M10K01,U04
58,2020-01-13,7740,7780,7550,7590,59667,M05,K00M05,S04M05,T01
59,2020-01-14,7750,8140,7590,7650,143970,M05,M00M05,S07M05,U04
60,2020-01-15,7670,7780,7570,7630,33416,M05,M00M05,M10M05,T01
61,2020-01-16,7640,7750,7550,7700,40579,P05,M00P05,M10P05,U01
62,2020-01-17,7710,7770,7610,7690,30014,M05,P00M05,S04M05,U04
63,2020-01-20,7640,7700,7570,7630,99195,M05,M00M05,S04M05,U04
64,2020-01-21,7650,7650,7470,7470,28798,M00,M00M00,M10M00,U04
65,2020-01-22,7540,7870,7470,7830,145923,P05,M00P05,M10P05,T01
66,2020-01-23,7830,8080,7810,7970,111383,P05,P00P05,S01P05,U02
67,2020-01-28,7800,8120,7420,8040,107145,P05,P00P05,P10P05,D04
68,2020-01-29,8160,8450,8150,8300,88903,P05,P00P05,P10P05,U04
69,2020-01-30,8400,9620,8300,8880,606278,P05,P00P05,P10P05,U01
70,2020-01-31,8990,9070,8310,8340,98251,M05,P00M05,P10M05,U03
71,2020-02-03,8250,8650,7830,8500,68042,P05,M00P05,S07P05,D04
72,2020-02-04,8800,9480,8520,9240,242216,P05,P00P05,S00P05,U04
73,2020-02-05,9480,9690,9130,9200,114317,M05,P00M05,P10M05,U04
74,2020-02-06,9050,9170,8890,8990,72076,M05,M00M05,S03M05,U04
75,2020-02-07,9000,9100,8720,8800,45904,M05,M00M05,M10M05,U04
76,2020-02-10,8690,8850,8400,8400,50263,M03,M00M03,M10M03,D04
77,2020-02-11,8410,9930,8410,9260,1277533,P13,M00P13,M10P13,U04
78,2020-02-12,9500,9860,9130,9740,415064,P05,P10P05,S01P05,U02
79,2020-02-13,9740,9800,9490,9690,160506,M05,P00M05,P10M05,U04
80,2020-02-14,9800,11500,9600,10950,1017962,P15,M00P15,S03P15,T01
81,2020-02-17,10950,11700,10650,11400,304306,P05,P10P05,S01P05,T01
82,2020-02-18,11400,12000,11200,11550,228244,P05,P00P05,P10P05,U03
83,2020-02-19,11900,12150,11300,11600,136559,M05,P00M05,P10M05,T01
84,2020-02-20,11650,11850,10950,11250,179041,M05,M00M05,S05M05,U04
85,2020-02-21,10750,11200,10650,10850,143687,P05,M00P05,M10P05,D04
86,2020-02-24,10400,10550,10050,10350,98329,M05,P00M05,S08M05,D04
87,2020-02-25,10450,11050,10000,11000,121048,P05,M00P05,S07P05,D04
88,2020-02-26,10850,11250,10200,11150,78472,P05,P00P05,S01P05,D04
89,2020-02-27,11000,11250,10600,10800,64021,M05,P00M05,P10M05,U03
90,2020-02-28,10450,10600,10200,10300,84871,M05,M00M05,S07M05,D04
91,2020-03-02,10300,10750,10300,10550,81139,P03,M00P03,M10P03,T01
92,2020-03-03,11200,11200,10450,10450,91812,M00,P00M00,S02M00,U04
93,2020-03-04,10000,11100,10000,10950,116902,P03,M00P03,S03P03,D04
94,2020-03-05,11300,11700,11050,11400,163155,P05,P00P05,S00P05,U04
95,2020-03-06,11250,11400,11000,11150,47544,M05,P00M05,P10M05,D04
96,2020-03-09,10950,10950,10200,10250,81326,M01,M00M01,S07M01,D04
97,2020-03-10,10000,10700,9800,10400,91501,P05,M00P05,M10P05,D04
98,2020-03-11,10450,10450,9130,9440,138713,M01,P00M01,S00M01,U04
99,2020-03-12,9050,9220,7910,8240,123095,M05,M00M05,S07M05,D04
100,2020-03-13,7100,8010,6600,7780,100498,P05,M00P05,M10P05,D04
101,2020-03-16,8440,8440,7000,7030,80408,M11,P00M11,S08M11,U04
102,2020-03-17,6650,7780,6430,7100,81662,P05,M10P05,S07P05,D04
103,2020-03-18,7210,7410,6620,6620,50514,M03,P00M03,S00M03,U04
104,2020-03-19,6800,6800,5170,5250,73472,M11,M00M11,S07M11,D04
105,2020-03-20,5700,6800,5430,6340,244592,P15,M10P15,M10P15,U04
106,2020-03-23,5740,6340,5430,5960,97194,P05,P10P05,S01P05,D04
107,2020-03-24,6280,7610,6100,7020,438267,P15,P00P15,P10P15,T01
108,2020-03-25,7330,8010,7020,7430,282131,P05,P10P05,P10P05,U04
109,2020-03-26,7600,7600,7120,7150,100931,M01,P00M01,P10M01,D04
110,2020-03-27,7550,7630,6800,7150,85743,M05,M00M05,S07M05,U04
111,2020-03-30,6950,7130,6770,7120,31922,P05,M00P05,M10P05,D04
112,2020-03-31,7370,7370,7070,7220,45183,M01,P00M01,S08M01,U04
113,2020-04-01,7330,7850,7130,7320,122571,M05,M00M05,S05M05,D04
114,2020-04-02,7320,7480,7040,7450,70280,P05,M00P05,M10P05,D04
115,2020-04-03,7650,8050,7560,7900,170591,P05,P00P05,S02P05,U04
116,2020-04-06,8200,9190,8120,8820,191420,P05,P00P05,P10P05,D04
117,2020-04-07,9790,9790,8820,9090,79199,M01,P00M01,P10M01,U04
118,2020-04-08,9580,11800,9410,11100,1354656,P15,M00P15,S05P15,D04
119,2020-04-09,13100,14400,12000,14400,1109124,P01,P10P01,S01P01,U04
120,2020-04-10,13700,16500,12500,14200,2350440,P05,P00P05,P10P05,U04
121,2020-04-13,15300,16300,13850,14450,607273,M05,P00M05,P10M05,U04
122,2020-04-14,15850,15950,13300,14550,1006855,M05,M00M05,S05M05,U04
123,2020-04-16,15000,16250,13800,14200,1866463,M05,M00M05,M10M05,D04
124,2020-04-17,14200,14750,13500,14150,200401,M05,M00M05,M10M05,U04
125,2020-04-20,13700,14550,13600,14100,215614,P05,M00P05,M10P05,U04
126,2020-04-21,14050,14300,12650,13850,187711,M05,P00M05,S08M05,D04
127,2020-04-22,13400,13600,12950,13250,145446,M05,M00M05,S06M05,D04
128,2020-04-23,13500,13600,12950,13200,72499,M05,M00M05,M10M05,U04
129,2020-04-24,12950,13000,12300,12650,89419,M05,M00M05,M10M05,T01
130,2020-04-27,12900,13850,12650,13850,149263,P01,M00P01,M10P01,U04
131,2020-04-28,14300,14450,13750,14050,92091,M05,P00M05,S01M05,U04
132,2020-04-29,14250,14300,13700,14100,82714,M05,M00M05,S05M05,D04
133,2020-05-04,13500,13650,12950,13300,56635,M05,M00M05,M10M05,D04
134,2020-05-06,13400,13600,12900,13200,58922,M05,M00M05,M10M05,U04
135,2020-05-07,13000,13750,12950,13500,46335,P05,M00P05,M10P05,U04
136,2020-05-08,14000,14150,13600,13600,78839,M03,P00M03,S02M03,U04
137,2020-05-11,13100,16250,13100,14450,1183934,P14,M00P14,S05P14,U04
138,2020-05-12,14600,15000,13700,13850,271815,M05,P10M05,S02M05,U04
139,2020-05-13,13800,17350,13550,15100,2631951,P05,M00P05,S03P05,D04
140,2020-05-14,14750,15950,14450,14500,438190,M05,P00M05,S02M05,D04
141,2020-05-15,14200,14650,13550,14200,164035,K00,M00K00,S06K00,U04
142,2020-05-18,14000,15700,13750,14250,445470,P05,K00P05,M10P05,U04
143,2020-05-19,14300,14850,14200,14400,77825,P05,P00P05,P10P05,U04
144,2020-05-20,14400,15000,14300,14800,124244,P05,P00P05,P10P05,D04
145,2020-05-21,15100,15100,14600,14600,78299,M00,P00M00,P10M00,U04
146,2020-05-22,14600,14800,14100,14800,97045,P02,M00P02,S03P02,D04
147,2020-05-25,15150,15350,14800,15050,149779,M05,P00M05,S00M05,D04
148,2020-05-26,15100,15950,14900,15350,350313,P05,M00P05,S05P05,U04
149,2020-05-27,15350,15500,14900,14950,82651,M05,P00M05,S01M05,U03
150,2020-05-28,15150,15300,14050,14350,116974,M05,M00M05,S07M05,U04
151,2020-05-29,14350,14800,14200,14700,45933,P05,M00P05,M10P05,D04
152,2020-06-01,14750,15350,14700,15050,88772,P05,P00P05,S00P05,U04
153,2020-06-02,15150,15500,15000,15150,59553,K00,P00K00,P10K00,U04
