,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2016-10-19,17150,18200,17050,17800,1871286,P05,,,U04
1,2016-10-20,17950,18150,17600,18050,584819,P05,P00P05,,U01
2,2016-10-21,18100,19200,18000,19050,866412,P05,P00P05,P10P05,T01
3,2016-10-24,19150,19450,18850,19400,573417,P05,P00P05,P10P05,U04
4,2016-10-25,19400,19850,19050,19650,543584,P05,P00P05,P10P05,U04
5,2016-10-26,19650,19650,18850,19250,314883,M01,P00M01,P10M01,D04
6,2016-10-27,19100,19350,18850,19200,169601,P05,M00P05,S07P05,D04
7,2016-10-28,19050,19150,18500,18650,121367,M05,P00M05,S08M05,D04
8,2016-10-31,18500,18950,18250,18900,195913,P05,M00P05,S07P05,D04
9,2016-11-01,18500,18700,17850,17850,362183,M03,P00M03,S00M03,T01
10,2016-11-02,17950,17950,17150,17500,232445,M01,M00M01,S07M01,D04
11,2016-11-03,17350,17900,17350,17650,87308,P03,M00P03,M10P03,D04
12,2016-11-04,17550,17700,17300,17650,77373,P05,P00P05,S00P05,D04
13,2016-11-07,17700,17900,17650,17800,42235,P05,P00P05,P10P05,T01
14,2016-11-08,17850,18000,17650,18000,93059,P01,P00P01,P10P01,U04
15,2016-11-09,17950,18000,16950,17450,164619,M05,P00M05,P10M05,U04
16,2016-11-10,17550,18000,17550,17650,119527,P04,M00P04,S07P04,U04
17,2016-11-11,17900,17900,17500,17850,106923,M02,P00M02,S01M02,D04
18,2016-11-14,18150,18200,17800,17900,138474,M05,M00M05,S05M05,U04
19,2016-11-15,17800,18000,17650,17950,115130,P05,M00P05,M10P05,D04
20,2016-11-16,17900,18000,17750,17850,98735,M05,P00M05,S00M05,U04
21,2016-11-17,17850,18100,17750,18000,128811,P05,M00P05,S04P05,U04
22,2016-11-18,18100,18100,17200,17550,138780,M01,P00M01,S04M01,U04
23,2016-11-21,17600,17600,17100,17350,116394,M01,M00M01,S07M01,T01
24,2016-11-22,17350,17450,17050,17350,102890,K00,M00K00,M10K00,U04
25,2016-11-23,17350,17600,17200,17550,83128,P05,K00P05,M10P05,U04
26,2016-11-24,17450,17500,17000,17250,150750,M05,P00M05,P10M05,U04
27,2016-11-25,17200,17250,17000,17150,114343,M05,M00M05,S07M05,T01
28,2016-11-28,17100,17150,17000,17150,42742,K01,M00K01,M10K01,U04
29,2016-11-29,17100,17250,17050,17250,28446,P01,K00P01,S04P01,D04
30,2016-11-30,17250,17250,16950,16950,50944,M00,P00M00,S04M00,U03
31,2016-12-01,17150,17150,16950,17000,107204,M01,M00M01,S07M01,D04
32,2016-12-02,17000,17050,16950,17000,66753,K00,M00K00,M10K00,D04
33,2016-12-05,17100,17100,16950,17050,44277,M02,K00M02,S04M02,U01
34,2016-12-06,17000,17100,16900,17050,92460,K00,M00K00,S04K00,U04
35,2016-12-07,17050,17050,16800,16800,101628,M00,K00M00,S04M00,U04
36,2016-12-08,16850,17100,16850,17000,56254,P03,M00P03,S07P03,U04
37,2016-12-09,16950,17100,16900,17050,38191,P05,P00P05,S01P05,U04
38,2016-12-12,17050,17150,16950,17050,39836,K00,P00K00,P10K00,U04
39,2016-12-13,17100,17400,17000,17350,69709,P05,K00P05,S04P05,D04
40,2016-12-14,17300,17300,17100,17200,49205,M01,P00M01,P10M01,U04
41,2016-12-15,17100,17250,17050,17050,76760,M04,M00M04,S06M04,D04
42,2016-12-16,17100,17250,17050,17100,70366,K00,M00K00,M10K00,U04
43,2016-12-19,17100,17150,16950,17100,110631,K00,K00K00,S04K00,D04
44,2016-12-20,17000,17150,17000,17100,153523,P03,K00P03,S04P03,U04
45,2016-12-21,17150,17350,17100,17350,168521,P01,P00P01,S04P01,U04
46,2016-12-22,17350,17350,17200,17300,108650,M02,P00M02,P10M02,T01
47,2016-12-23,17200,17350,17200,17250,60432,K00,M00K00,S03K00,D04
48,2016-12-26,17350,17400,17250,17350,119904,K00,K00K00,S04K00,D04
49,2016-12-27,17300,17400,17250,17400,168286,P01,K00P01,S04P01,U04
50,2016-12-28,16800,17000,16650,16900,145428,P05,P00P05,S04P05,U04
51,2016-12-29,16900,16950,16750,16800,50383,M05,P00M05,P10M05,D04
52,2017-01-02,16900,16900,16750,16800,17587,M01,M00M01,S04M01,D04
53,2017-01-03,16950,17100,16750,17050,142967,P05,M00P05,S04P05,D04
54,2017-01-04,17050,17500,16900,17400,301221,P05,P00P05,S01P05,U04
55,2017-01-05,17400,17450,17250,17250,67641,M03,P00M03,P10M03,U04
56,2017-01-06,17250,17250,17050,17150,56874,M01,M00M01,S03M01,U03
57,2017-01-09,17150,17200,16950,17100,56264,M05,M00M05,M10M05,U04
58,2017-01-10,17000,17500,16950,17350,165919,P05,M00P05,S04P05,U03
59,2017-01-11,17350,17400,16950,17200,109253,M05,P00M05,S02M05,U04
60,2017-01-12,17200,17250,16950,17150,137042,M05,M00M05,S03M05,U03
61,2017-01-13,17150,17200,17000,17100,71516,M05,M00M05,M10M05,D04
62,2017-01-16,17100,17100,16850,17050,61182,M02,M00M02,S04M02,D04
63,2017-01-17,17000,17300,16900,17050,107445,K00,M00K00,S04K00,U04
64,2017-01-18,16950,17100,16850,16850,89806,M03,K00M03,S04M03,D04
65,2017-01-19,16950,16950,16850,16850,76614,M00,M00M00,S07M00,U04
66,2017-01-20,16900,16950,16600,16650,196185,M05,M00M05,S04M05,D04
67,2017-01-23,16800,17000,16650,16900,68615,P05,M00P05,M10P05,U04
68,2017-01-24,16750,16850,16700,16700,52113,M04,P00M04,S01M04,T01
69,2017-01-25,16850,16850,16500,16650,56534,M01,M00M01,S07M01,U04
70,2017-01-26,16700,16700,16500,16650,51226,M02,M00M02,M10M02,U04
71,2017-01-31,16650,16700,16450,16600,48461,M05,M00M05,M10M05,D04
72,2017-02-01,16650,16650,16450,16600,56569,M02,M00M02,S04M02,T01
73,2017-02-02,16600,16650,16450,16600,56129,K00,M00K00,S04K00,U04
74,2017-02-03,16550,16600,16450,16600,45874,K01,K00K01,S04K01,T01
75,2017-02-06,16600,16650,16450,16600,24683,K00,K00K00,S04K00,U04
76,2017-02-07,16600,16600,16500,16550,24619,M01,K00M01,S04M01,T01
77,2017-02-08,16500,16600,16150,16450,150324,M05,M00M05,S04M05,U03
78,2017-02-09,16350,16400,16150,16400,38311,K01,M00K01,S04K01,U02
79,2017-02-10,16300,16550,16250,16400,43539,P05,K00P05,S04P05,U04
80,2017-02-13,16400,16450,16250,16300,53146,M05,P00M05,S04M05,U04
81,2017-02-14,16300,16350,16200,16250,69223,M05,M00M05,S04M05,U04
82,2017-02-15,16300,16400,16200,16300,75112,K00,M00K00,S04K00,U04
83,2017-02-16,16300,16350,16250,16350,21619,K01,K00K01,S04K01,U04
84,2017-02-17,16350,16350,16150,16350,32188,K01,K00K01,S04K01,T01
85,2017-02-20,16400,16450,16200,16400,27572,K01,K00K01,S04K01,T01
86,2017-02-21,16450,16450,16250,16350,21469,M01,K00M01,S04M01,U04
87,2017-02-22,16350,16400,16100,16250,96481,M05,M00M05,S04M05,U04
88,2017-02-23,16200,16250,16050,16250,55064,K01,M00K01,M10K01,T01
89,2017-02-24,16400,16850,16300,16700,227215,P05,K00P05,S04P05,D04
90,2017-02-27,16650,16750,16450,16650,58648,K00,P00K00,P10K00,U03
91,2017-02-28,16600,16700,16450,16700,38990,P01,K00P01,P10P01,U04
92,2017-03-02,16700,16750,16550,16650,47423,M05,P00M05,S04M05,U04
93,2017-03-03,16650,16650,16400,16550,30753,M01,M00M01,S04M01,D04
94,2017-03-06,16450,16500,16400,16450,21587,K00,M00K00,S04K00,U02
95,2017-03-07,16550,16550,16400,16500,32025,M02,K00M02,M10M02,D04
96,2017-03-08,16500,16500,16300,16350,38673,M01,M00M01,S04M01,T01
97,2017-03-09,16300,16450,16200,16350,34237,K00,M00K00,M10K00,U01
98,2017-03-10,16300,16400,16200,16400,28435,P01,K00P01,S08P01,T01
99,2017-03-13,16400,16450,16300,16400,35459,K00,P00K00,S04K00,U04
100,2017-03-14,16400,16450,16300,16300,22313,M03,K00M03,S04M03,U03
101,2017-03-15,16300,16350,16200,16300,42149,K00,M00K00,S04K00,D04
102,2017-03-16,16300,16350,16200,16250,69683,M05,K00M05,S04M05,U04
103,2017-03-17,16300,16350,16200,16300,33052,K00,M00K00,S04K00,T01
104,2017-03-20,16300,16300,16200,16250,28730,M01,K00M01,S04M01,T01
105,2017-03-21,16250,16300,16200,16250,40149,K00,M00K00,S04K00,T01
106,2017-03-22,16200,16300,16150,16300,28954,P01,K00P01,S04P01,D04
107,2017-03-23,16300,16350,16150,16300,47573,K00,P00K00,S04K00,U04
108,2017-03-24,16300,16450,16200,16300,46981,K00,K00K00,S04K00,T01
109,2017-03-27,16350,16350,16200,16300,40359,M02,K00M02,S04M02,U03
110,2017-03-28,16300,16400,16250,16300,45587,K00,M00K00,S04K00,U03
111,2017-03-29,16350,16450,16300,16450,32156,P01,K00P01,S04P01,U04
112,2017-03-30,16400,16400,16300,16400,20805,K01,P00K01,S04K01,U04
113,2017-03-31,16350,16450,16300,16450,35136,P01,K00P01,S04P01,U04
114,2017-04-03,16400,16450,16300,16350,20305,M05,P00M05,S04M05,T01
115,2017-04-04,16400,16400,16300,16300,27326,M00,M00M00,S04M00,D04
116,2017-04-05,16350,16450,16300,16400,32313,K00,M00K00,S04K00,U01
