,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,40500,41450,40250,41250,64214,P05,,,
1,2012-01-03,42000,42350,41050,41250,218039,M05,P00M05,,
2,2012-01-04,41550,41600,40500,40750,174996,M05,M00M05,S03M05,U04
3,2012-01-05,40800,41650,40750,41050,112853,P05,M00P05,M10P05,T01
4,2012-01-06,41100,42900,40250,42500,215722,P05,P00P05,S01P05,U04
5,2012-01-09,42650,43050,41350,43050,167228,P02,P00P02,P10P02,U02
6,2012-01-10,42900,43250,42250,42700,187886,M05,P00M05,P10M05,U01
7,2012-01-11,42600,42650,40350,40350,322512,M03,M00M03,S04M03,U04
8,2012-01-12,40600,40750,39650,40250,194955,M05,M00M05,M10M05,U04
9,2012-01-13,40400,41250,40250,41000,203563,P05,M00P05,M10P05,U04
10,2012-01-16,40900,40900,39800,40400,148907,M01,P00M01,S01M01,U04
11,2012-01-17,40500,42800,40500,42800,239376,P00,M00P00,S07P00,D04
12,2012-01-18,42700,44000,42250,43600,183924,P05,P00P05,S01P05,U04
13,2012-01-19,43300,44700,42800,44000,221437,P05,P00P05,P10P05,U04
14,2012-01-20,43600,45450,43600,45250,406277,P03,P00P03,P10P03,U04
15,2012-01-25,45200,45800,44200,45300,127031,K00,P00K00,P10K00,U01
16,2012-01-26,45800,45800,44500,44800,89391,M01,K00M01,P10M01,U04
17,2012-01-27,44500,45250,44300,44900,265292,P05,M00P05,S07P05,D04
18,2012-01-30,45350,45750,44400,45550,99433,K01,P00K01,S00K01,U04
19,2012-01-31,45550,45850,45300,45550,103169,K00,K00K00,P10K00,T01
20,2012-02-01,45300,46500,44750,46300,132794,P05,K00P05,S04P05,U01
21,2012-02-02,45900,46450,45500,46450,149752,P01,P00P01,P10P01,U04
22,2012-02-03,45950,46350,45150,45400,76553,M05,P00M05,P10M05,U04
23,2012-02-06,45450,45700,44200,45050,112439,M05,M00M05,S07M05,U04
24,2012-02-07,44550,45400,44150,44350,120757,M05,M00M05,M10M05,T01
25,2012-02-08,45250,45250,43300,44100,226416,M01,M00M01,M10M01,U01
26,2012-02-09,44100,44150,42750,43850,192822,M05,M00M05,M10M05,U04
27,2012-02-10,43300,43700,42550,43000,279418,M05,M00M05,M10M05,U04
28,2012-02-13,43400,43600,42800,43250,92392,M05,M00M05,M10M05,D04
29,2012-02-14,42700,42700,42050,42600,110377,M02,M00M02,S04M02,U04
30,2012-02-15,42500,43850,42100,43700,131866,P05,M00P05,M10P05,T01
31,2012-02-16,43150,44300,42600,44150,97913,P05,P00P05,S02P05,D04
32,2012-02-17,43800,44250,43100,43900,162768,K00,P00K00,P10K00,U04
33,2012-02-20,43900,44450,43050,43600,204039,M05,K00M05,P10M05,U04
34,2012-02-21,43200,44250,43000,44200,100334,P05,M00P05,S04P05,T01
35,2012-02-22,44300,44850,43300,44650,75604,P05,P00P05,S02P05,T01
36,2012-02-23,45100,45850,44150,45750,109501,P05,P00P05,P10P05,D04
