,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2015-08-17,238000,238000,174000,176500,12693,M11,,,U04
1,2015-08-18,181000,185000,158000,167000,16217,M05,M10M05,,U04
2,2015-08-19,166500,172000,160000,170000,8617,P05,M00P05,M10P05,D04
3,2015-08-20,170000,174000,162500,169000,4262,M05,P00M05,S00M05,D04
4,2015-08-21,160000,174000,159000,163000,5577,P05,M00P05,S03P05,D04
5,2015-08-24,158500,163000,145000,159500,6794,P05,P00P05,S08P05,D04
6,2015-08-25,155500,169500,155000,163000,1802,P05,P00P05,P10P05,D04
7,2015-08-26,163000,166500,162000,163500,1244,K00,P00K00,P10K00,D04
8,2015-08-27,162500,163500,158500,163000,2329,K01,K00K01,P10K01,U04
9,2015-08-28,164500,168000,160500,164000,6174,M05,K00M05,S04M05,U04
10,2015-08-31,173000,179500,165000,166000,5695,M05,M00M05,S05M05,U04
11,2015-09-01,166000,167000,161000,164000,3428,M05,M00M05,M10M05,D04
12,2015-09-02,160500,165000,159500,162000,2228,P05,M00P05,M10P05,D04
13,2015-09-03,164000,164000,158500,162000,2199,M01,P00M01,S08M01,U04
14,2015-09-04,162000,164000,155000,155000,4269,M03,M00M03,S03M03,D04
15,2015-09-07,155000,156000,151000,155000,1082,K01,M00K01,M10K01,D04
16,2015-09-08,155500,161500,148500,159000,7046,P05,K00P05,M10P05,D04
17,2015-09-09,157500,165500,154500,165500,2174,P01,P00P01,P10P01,U04
18,2015-09-10,161000,165000,161000,163000,997,P03,P00P03,P10P03,D04
19,2015-09-11,159500,164500,158000,164500,1541,P01,P00P01,P10P01,U04
20,2015-09-14,162500,163000,159500,160000,1961,M05,P00M05,P10M05,U04
21,2015-09-15,156500,159000,151000,157500,3513,P05,M00P05,S06P05,D04
22,2015-09-16,156000,158000,154000,158000,2095,P01,P00P01,S08P01,U04
23,2015-09-17,155500,158000,155000,158000,2824,P01,P00P01,P10P01,U04
24,2015-09-18,155500,157000,154000,155500,3104,K00,P00K00,P10K00,U02
25,2015-09-21,155500,155500,151500,155500,997,K01,K00K01,P10K01,D04
26,2015-09-22,152500,155000,150500,154500,2485,P05,K00P05,S04P05,U01
27,2015-09-23,151000,153000,149000,150000,2165,M05,P00M05,P10M05,D04
28,2015-09-24,151500,151500,146000,147000,2704,M01,M00M01,S07M01,T01
29,2015-09-25,145500,150000,145500,150000,835,P00,M00P00,M10P00,D04
30,2015-09-30,146500,152500,146500,150500,1198,P03,P00P03,S00P03,D04
31,2015-10-01,153000,153000,150000,151500,282,M01,P00M01,P10M01,U04
32,2015-10-02,151500,153500,149500,153500,1144,P01,M00P01,S05P01,U02
33,2015-10-05,155000,155000,150000,152000,2025,M01,P00M01,S02M01,U04
34,2015-10-06,154000,154000,149500,151000,1256,M01,M00M01,S03M01,U04
35,2015-10-07,151000,153000,150500,152500,2014,P05,M00P05,M10P05,D04
36,2015-10-08,153500,153500,150500,152500,1134,M02,P00M02,S00M02,U04
37,2015-10-12,152500,152500,146000,150000,4657,M01,M00M01,S03M01,U04
38,2015-10-13,149000,152000,149000,150000,687,P04,M00P04,M10P04,U03
39,2015-10-14,151000,152000,150000,150000,985,M03,P00M03,S08M03,D04
40,2015-10-15,150000,153000,149500,151500,1066,P05,M00P05,S03P05,D04
41,2015-10-16,153000,153000,151500,152500,572,M02,P00M02,S04M02,U04
42,2015-10-19,152500,153500,150500,153500,605,P01,M00P01,S05P01,U04
43,2015-10-20,153500,155000,152000,155000,722,P01,P00P01,S04P01,U04
44,2015-10-21,155000,158500,154000,157000,1411,P05,P00P05,P10P05,D04
45,2015-10-22,158000,158500,155500,155500,531,M03,P00M03,P10M03,D04
46,2015-10-23,157000,160000,155500,156500,1064,M05,M00M05,S03M05,U04
47,2015-10-26,157000,158500,155000,157500,621,K00,M00K00,M10K00,U04
48,2015-10-27,154500,158000,154500,157000,492,P03,K00P03,S04P03,U01
49,2015-10-28,157500,157500,155000,157000,386,M02,P00M02,P10M02,T01
50,2015-10-29,157000,159000,157000,158500,947,P03,M00P03,S03P03,U04
51,2015-10-30,158500,168500,158500,165000,5885,P03,P00P03,S04P03,D04
52,2015-11-02,169000,173000,166000,173000,9514,P01,P00P01,P10P01,D04
53,2015-11-03,174500,174500,154500,161000,20069,M01,P00M01,P10M01,U04
54,2015-11-04,164000,170000,160000,168500,5040,P05,M00P05,S07P05,U04
55,2015-11-05,168500,171500,164000,167000,2081,M05,P00M05,S01M05,T01
56,2015-11-06,163500,170500,162500,170000,4742,P05,M00P05,S03P05,D04
57,2015-11-09,170000,170500,163000,167000,2732,M05,P00M05,S02M05,U04
58,2015-11-10,164500,166500,159500,163000,2131,M05,M00M05,S03M05,D04
59,2015-11-11,160000,165000,160000,164500,1248,P03,M00P03,M10P03,T01
60,2015-11-12,163500,165500,160000,163000,907,M05,P00M05,S02M05,D04
61,2015-11-13,159500,167500,159500,167000,1850,P03,M00P03,S06P03,D04
62,2015-11-16,160000,164000,159000,163000,2767,P05,P00P05,S02P05,D04
63,2015-11-17,164500,166500,163500,166000,1542,P05,P00P05,P10P05,U04
64,2015-11-18,167000,168500,166000,167000,1184,K00,P00K00,P10K00,T01
65,2015-11-19,169000,169000,165500,167000,1060,M01,K00M01,P10M01,U04
66,2015-11-20,165000,167500,165000,166000,901,P03,M00P03,S07P03,T01
67,2015-11-23,164000,171000,164000,171000,5445,P00,P00P00,S08P00,U04
68,2015-11-24,171000,175000,170000,172000,2027,P05,P00P05,P10P05,T01
69,2015-11-25,169500,173500,169500,173500,1165,P00,P00P00,P10P00,T01
70,2015-11-26,171000,178500,171000,177000,1595,P03,P00P03,P10P03,T01
71,2015-11-27,175000,179500,175000,177000,1202,P03,P00P03,P10P03,U03
72,2015-11-30,174000,176000,173500,175000,621,P05,P00P05,P10P05,U03
73,2015-12-01,173000,174500,167000,170500,3706,M05,P00M05,P10M05,D04
74,2015-12-02,168000,172000,166500,168500,1283,K00,M00K00,S07K00,U04
75,2015-12-03,169500,169500,163000,167500,1388,M02,K00M02,S08M02,D04
76,2015-12-04,165000,170500,165000,168500,762,P03,M00P03,S07P03,D04
77,2015-12-07,170500,170500,165000,165000,929,M00,P00M00,S00M00,U04
78,2015-12-08,165000,165000,159500,161500,910,M01,M00M01,S07M01,D04
79,2015-12-09,163000,163500,156000,161000,1931,M05,M00M05,M10M05,T01
80,2015-12-10,163500,163500,158000,161500,489,M01,M00M01,M10M01,D04
81,2015-12-11,164000,164000,158500,162000,681,M01,M00M01,M10M01,U04
82,2015-12-14,158500,161000,155000,156000,1259,M05,M00M05,M10M05,D04
83,2015-12-15,156000,157500,153000,156500,1707,K01,M00K01,M10K01,U04
84,2015-12-16,157500,159500,156000,159000,1774,P05,K00P05,S00P05,U04
85,2015-12-17,160000,160000,154500,158000,1431,M01,P00M01,P10M01,U04
86,2015-12-18,156000,161000,156000,161000,1201,P00,M00P00,S03P00,D04
87,2015-12-21,158500,160500,155500,160000,2336,P05,P00P05,S02P05,D04
88,2015-12-22,158000,159500,156500,159500,1184,P01,P00P01,P10P01,U04
89,2015-12-23,159500,161000,157000,160000,1518,K00,P00K00,P10K00,U04
90,2015-12-24,160000,160500,156000,158500,3030,M05,K00M05,P10M05,U04
91,2015-12-28,158500,158500,155000,156500,780,M01,M00M01,S04M01,U01
92,2015-12-29,155000,156500,153000,155500,346,K00,M00K00,M10K00,T01
93,2015-12-30,156500,157000,149500,151500,2165,M05,K00M05,S08M05,U04
