,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2019-12-27,3205,3205,3130,3130,901,M00,,,U04
1,2019-12-30,3595,3595,3595,3595,1,K00,M00K00,,T01
2,2020-01-02,3495,3495,3495,3495,70,K00,K00K00,M10K00,U04
3,2020-01-03,3395,3395,3395,3395,29,K00,K00K00,P10K00,U04
4,2020-01-06,3395,3395,3395,3395,100,K00,K00K00,P10K00,D04
5,2020-01-07,3400,3400,3400,3400,10,K00,K00K00,S04K00,U04
6,2020-01-08,3305,3305,3305,3305,400,K00,K00K00,S04K00,T01
7,2020-01-09,3210,3210,3210,3210,350,K00,K00K00,P10K00,U04
8,2020-01-10,3305,3305,3120,3120,510,M00,K00M00,P10M00,U04
9,2020-01-13,3120,3120,3120,3120,0,K00,M00K00,S07K00,T01
10,2020-01-14,3120,3120,3120,3120,0,K00,K00K00,M10K00,U04
11,2020-01-15,3120,3120,3120,3120,0,K00,K00K00,S04K00,T01
12,2020-01-16,3585,3585,3585,3585,50,K00,K00K00,S04K00,U01
13,2020-01-17,3585,3585,3585,3585,0,K00,K00K00,P10K00,U04
14,2020-01-20,3485,3485,3485,3485,300,K00,K00K00,S04K00,U04
15,2020-01-21,3485,3485,3485,3485,0,K00,K00K00,P10K00,U04
16,2020-01-22,3485,3485,3485,3485,0,K00,K00K00,S04K00,T01
17,2020-01-23,3190,3600,3000,3600,501,P11,K00P11,S04P11,U02
18,2020-01-28,3500,3710,3060,3710,489,P02,P10P02,P10P02,D04
19,2020-01-29,3710,3710,3710,3710,1,K00,P00K00,P10K00,U04
20,2020-01-30,3605,3605,3605,3605,300,K00,K00K00,P10K00,U01
21,2020-01-31,3605,3700,3205,3700,10195,P02,K00P02,P10P02,U03
22,2020-02-03,3950,3950,3200,3700,513,M02,P00M02,P10M02,D04
23,2020-02-04,3895,3895,3160,3160,4273,M10,M00M10,S03M10,U04
24,2020-02-05,3495,3500,3495,3500,274,K01,M10K01,M10K01,U04
25,2020-02-06,3500,3700,3010,3500,8149,K00,K00K00,S01K00,U04
26,2020-02-07,3500,3500,3000,3345,5435,M02,K00M02,S04M02,U04
27,2020-02-10,3345,3345,3050,3050,910,M00,M00M00,S07M00,D04
28,2020-02-11,3250,3250,2755,2805,2672,M11,M00M11,M10M11,U04
29,2020-02-12,3100,3100,2940,3050,902,M02,M10M02,M10M02,U02
30,2020-02-13,3050,3090,2905,3090,2695,P02,M00P02,M10P02,U04
31,2020-02-14,3060,3090,3060,3085,1599,P03,P00P03,S00P03,T01
32,2020-02-17,3075,3075,3000,3045,948,M01,P00M01,P10M01,T01
33,2020-02-18,3045,3045,3035,3035,110,M00,M00M00,S07M00,U03
34,2020-02-19,3035,3200,3000,3000,2407,M04,M00M04,M10M04,T01
35,2020-02-20,3100,3200,3100,3200,300,P00,M00P00,M10P00,U04
36,2020-02-21,3300,3600,3300,3590,553,P03,P00P03,S01P03,D04
37,2020-02-24,4120,4125,3595,4125,1326,K01,P00K01,P10K01,D04
38,2020-02-25,4200,4320,3510,4300,2066,P05,K00P05,P10P05,D04
39,2020-02-26,4700,4700,3910,3910,6218,M10,P00M10,P10M10,D04
40,2020-02-27,3805,4000,3800,3900,13095,P05,M10P05,S07P05,U03
41,2020-02-28,4100,4485,4000,4100,14339,K02,P00K02,S08K02,D04
42,2020-03-02,4100,4200,3900,4150,7937,P05,K00P05,P10P05,T01
43,2020-03-03,4150,4150,4140,4140,226,M00,P00M00,P10M00,U04
44,2020-03-04,4180,4180,3950,4130,1888,M02,M00M02,S03M02,D04
45,2020-03-05,4130,4190,3950,4125,5942,M05,M00M05,M10M05,U04
46,2020-03-06,4150,4150,3910,4090,6568,M02,M00M02,M10M02,D04
47,2020-03-09,4040,4200,3950,4050,5293,K00,M00K00,M10K00,D04
48,2020-03-10,4000,4000,3810,3980,3429,M02,K00M02,S08M02,D04
49,2020-03-11,3980,3990,3415,3420,5429,M15,M00M15,S07M15,U04
50,2020-03-12,3845,3850,3520,3840,2960,M05,M10M05,M10M05,D04
51,2020-03-13,3650,3650,3315,3580,7501,M02,M00M02,M10M02,D04
52,2020-03-16,3480,3480,3130,3130,3310,M10,M00M10,M10M10,U04
53,2020-03-17,3450,3450,3200,3390,6448,M02,M10M02,M10M02,D04
54,2020-03-18,3380,3895,3200,3395,5504,K00,M00K00,M10K00,U04
55,2020-03-19,3345,3350,3000,3150,1592,M05,K00M05,S00M05,D04
56,2020-03-20,3300,3300,3150,3200,602,M01,M00M01,S07M01,U04
57,2020-03-23,3125,3140,3125,3140,218,K01,M00K01,M10K01,D04
58,2020-03-24,3100,3200,2850,3100,2919,K00,K00K00,S08K00,T01
59,2020-03-25,3150,3150,3000,3010,1654,M01,K00M01,P10M01,U04
60,2020-03-26,3100,3130,3000,3100,901,K01,M00K01,S07K01,D04
61,2020-03-27,3100,3130,3005,3100,1581,K01,K00K01,M10K01,U04
62,2020-03-30,3100,3150,3100,3150,1507,P00,K00P00,S04P00,D04
63,2020-03-31,3155,3300,3155,3250,1744,P03,P00P03,P10P03,U04
64,2020-04-01,3300,3300,3250,3250,802,M00,P00M00,P10M00,D04
65,2020-04-02,3720,3720,3500,3700,6721,M02,M00M02,S03M02,D04
66,2020-04-03,4100,4100,3500,3680,3609,M11,M00M11,M10M11,U04
67,2020-04-06,3700,3700,3700,3700,10,K00,M10K00,M10K00,D04
68,2020-04-07,3800,3800,3530,3700,652,M01,K00M01,M10M01,U04
69,2020-04-08,3900,4000,3700,3830,1520,M05,M00M05,S07M05,D04
70,2020-04-09,3900,3900,3580,3700,3661,M01,M00M01,M10M01,U04
71,2020-04-10,3695,3695,3575,3695,2183,K01,M00K01,M10K01,U04
72,2020-04-13,3605,3680,3215,3600,7981,M05,K00M05,M10M05,U04
73,2020-04-14,3600,4140,3540,4140,6562,P11,M00P11,S07P11,U04
74,2020-04-16,4300,4300,4100,4100,111,M00,P10M00,S02M00,D04
75,2020-04-17,4300,4300,3560,4230,2584,M02,M00M02,S03M02,U04
76,2020-04-20,3635,3940,3635,3940,1611,P00,M00P00,M10P00,U04
77,2020-04-21,3995,3995,3615,3915,217,M02,P00M02,S08M02,D04
78,2020-04-22,4000,4000,3660,3970,1229,M02,M00M02,S03M02,D04
79,2020-04-23,4000,4000,3700,3930,414,M02,M00M02,M10M02,U04
80,2020-04-24,4495,4495,3600,3890,1760,M11,M00M11,M10M11,T01
81,2020-04-27,4150,4150,3600,3610,10367,M11,M10M11,M10M11,U04
82,2020-04-28,3950,3950,3500,3700,306,M01,M10M01,M10M01,U04
83,2020-04-29,4100,4100,3565,3785,1316,M01,M00M01,M10M01,D04
84,2020-05-04,4000,4000,3700,3930,602,M02,M00M02,M10M02,D04
85,2020-05-06,3990,3990,3600,3985,574,M02,M00M02,M10M02,U04
86,2020-05-07,3995,3995,3700,3970,316,M02,M00M02,M10M02,U04
87,2020-05-08,3985,3990,3700,3980,402,M05,M00M05,S04M05,U04
88,2020-05-11,3990,3990,3710,3950,1096,M02,M00M02,S04M02,U04
89,2020-05-12,3950,3950,3610,3940,13853,M02,M00M02,M10M02,U04
90,2020-05-13,3900,3900,3700,3850,827,M02,M00M02,M10M02,D04
91,2020-05-14,3850,3850,3700,3700,190,M00,M00M00,M10M00,D04
92,2020-05-15,4250,4250,3650,3885,403,M01,M00M01,M10M01,U04
93,2020-05-18,3800,3885,3800,3885,561,P00,M00P00,M10P00,U04
94,2020-05-19,3980,3980,3980,3980,1,K00,P00K00,S08K00,U04
95,2020-05-20,3980,4300,3700,4300,82584,P01,K00P01,P10P01,D04
96,2020-05-21,4300,4500,3905,4190,21203,M05,P00M05,P10M05,U04
97,2020-05-22,4095,4290,4000,4000,1990,M04,M00M04,S03M04,D04
98,2020-05-25,4190,4190,4190,4190,1,K00,M00K00,M10K00,D04
99,2020-05-26,4190,4810,4130,4690,2247,P15,K00P15,M10P15,U04
100,2020-05-27,4695,4695,4500,4690,242,M02,P10M02,P10M02,U03
101,2020-05-28,5000,5000,4690,4690,1136,M00,M00M00,S03M00,U04
102,2020-05-29,5000,5000,5000,5000,1,K00,M00K00,M10K00,D04
103,2020-06-01,5010,5010,4995,4995,4923,M00,K00M00,M10M00,U04
104,2020-06-02,4995,4995,4990,4995,1141,K01,M00K01,S04K01,U04
105,2020-06-03,4300,4980,4300,4980,2,P10,K00P10,S04P10,U04
106,2020-06-04,4995,5000,4885,5000,4921,K01,P10K01,P10K01,U04
107,2020-06-05,5000,5000,5000,5000,2,K00,K00K00,P10K00,D04
108,2020-06-08,5000,5010,5000,5000,203,K02,K00K02,S04K02,U04
109,2020-06-09,5500,5500,4995,4995,102,M00,K00M00,S04M00,U04
110,2020-06-10,4995,5740,4500,5650,57,P15,M00P15,S07P15,U04
111,2020-06-11,4810,6480,4810,6450,1008,P13,P10P13,S02P13,U04
112,2020-06-12,6000,6300,5640,6000,6142,K00,P10K00,P10K00,D04
113,2020-06-15,5600,6100,5600,5990,13069,P03,K00P03,P10P03,U04
114,2020-06-16,6500,6500,5230,5840,2076,M11,P00M11,P10M11,U04
115,2020-06-17,5700,5700,5700,5700,290,K00,M10K00,S03K00,U04
116,2020-06-18,5900,5900,5600,5800,150,M02,K00M02,M10M02,U02
117,2020-06-19,6000,6000,5510,5990,7,M02,M00M02,S05M02,U04
118,2020-06-22,5510,6000,5510,5890,86,P03,M00P03,M10P03,T01
119,2020-06-23,6770,6770,5300,5990,28,M11,P00M11,S08M11,U04
120,2020-06-24,6000,6000,5400,6000,3503,K01,M10K01,S05K01,U04
121,2020-06-25,5400,5900,5400,5900,431,P00,K00P00,M10P00,D04
122,2020-06-26,5400,5900,5360,5400,636,K02,P00K02,P10K02,U04
123,2020-06-29,5750,5750,5210,5210,14,M00,K00M00,P10M00,D04
124,2020-06-30,5980,5980,5010,5700,3,M02,M00M02,S07M02,U04
125,2020-07-01,5600,5600,5600,5600,1,K00,M00K00,M10K00,U04
126,2020-07-02,5300,5300,5300,5300,199,K00,K00K00,M10K00,U04
127,2020-07-03,5700,5700,5700,5700,1,K00,K00K00,P10K00,U04
128,2020-07-06,5600,5600,5600,5600,1,K00,K00K00,P10K00,U04
129,2020-07-07,6000,6000,5300,5300,109,M10,K00M10,P10M10,U04
130,2020-07-08,5500,5500,5210,5300,412,M01,M10M01,S07M01,D04
131,2020-07-09,5450,5450,5200,5400,21,M02,M00M02,M10M02,U04
132,2020-07-10,5900,5900,5400,5400,775,M00,M00M00,M10M00,U04
133,2020-07-13,5400,5400,5300,5300,187,M00,M00M00,M10M00,U04
134,2020-07-14,5400,5400,5300,5300,765,M00,M00M00,M10M00,D04
135,2020-07-15,6000,6000,5500,5500,3,M00,M00M00,M10M00,U04
136,2020-07-16,5300,5300,5260,5260,7090,M00,M00M00,M10M00,U04
