,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2019-12-26,52400,54900,50000,54100,798766,P05,,,U01
1,2019-12-27,53200,54400,52700,54000,66735,P05,P00P05,,U04
2,2019-12-30,53900,55900,53600,54600,51972,P05,P00P05,P10P05,T01
3,2020-01-02,54700,55800,53500,54900,46472,K00,P00K00,P10K00,U04
4,2020-01-03,55800,56200,54500,54500,30370,M03,K00M03,P10M03,U04
5,2020-01-06,53700,55000,53600,54000,30172,P05,M00P05,S07P05,D04
6,2020-01-07,54000,57500,54000,56400,95709,P03,P00P03,S08P03,U04
7,2020-01-08,56500,57300,55300,55500,42793,M05,P00M05,P10M05,T01
8,2020-01-09,56200,56600,55200,55200,29647,M03,M00M03,S03M03,U04
9,2020-01-10,55500,57200,55400,57000,46043,P05,M00P05,M10P05,U04
10,2020-01-13,57800,60800,57100,59800,61427,P05,P00P05,S01P05,T01
11,2020-01-14,60000,61200,59100,59600,23448,M05,P00M05,P10M05,U04
12,2020-01-15,59600,60600,59600,60100,16699,P03,M00P03,S03P03,T01
13,2020-01-16,60100,60900,59300,60900,23249,P01,P00P01,S04P01,U01
14,2020-01-17,60700,61700,60000,60200,22730,M05,P00M05,P10M05,U04
15,2020-01-20,60200,61000,56100,56600,47037,M05,M00M05,S06M05,U04
16,2020-01-21,56700,57700,55700,56000,13939,M05,M00M05,M10M05,U04
17,2020-01-22,56500,56900,55200,56700,13141,K01,M00K01,M10K01,T01
18,2020-01-23,56000,56600,54700,55000,18894,M05,K00M05,S01M05,U02
19,2020-01-28,52000,52400,50400,51000,34854,M05,M00M05,S07M05,D04
20,2020-01-29,51200,52500,50300,51700,22784,P05,M00P05,M10P05,U04
21,2020-01-30,51200,51500,48500,49200,24121,M05,P00M05,S01M05,U01
22,2020-01-31,49850,49900,48450,48450,13029,M03,M00M03,S07M03,U03
23,2020-02-03,47250,49850,47250,49800,14651,P03,M00P03,M10P03,D04
24,2020-02-04,49800,50500,48500,49750,11485,M05,P00M05,S00M05,U04
25,2020-02-05,50400,50500,45650,45950,35523,M05,M00M05,S03M05,U04
26,2020-02-06,46500,47000,45900,46800,16418,P05,M00P05,M10P05,U04
27,2020-02-07,46950,46950,46250,46300,6232,M01,P00M01,S01M01,U04
28,2020-02-10,46700,46700,45700,46000,6433,M01,M00M01,S07M01,D04
29,2020-02-11,46100,47150,46050,46450,5250,P05,M00P05,M10P05,U04
30,2020-02-12,46900,48300,46450,48300,7116,P01,P00P01,S01P01,U02
31,2020-02-13,49100,49400,47650,48000,21914,M05,P00M05,P10M05,U04
32,2020-02-14,48700,48800,47950,48150,6877,M05,M00M05,S03M05,T01
33,2020-02-17,48800,50100,48250,49450,12308,P05,M00P05,M10P05,T01
34,2020-02-18,49300,49300,47950,48050,9021,M01,P00M01,S01M01,U03
35,2020-02-19,48200,48500,47150,47850,5524,M05,M00M05,S07M05,T01
36,2020-02-20,48000,48000,46650,47150,5791,M01,M00M01,M10M01,U04
37,2020-02-21,46850,47750,46000,46000,11114,M03,M00M03,M10M03,D04
38,2020-02-24,44600,45000,44050,44150,9114,M05,M00M05,M10M05,D04
39,2020-02-25,44000,45950,43400,45200,12935,P05,M00P05,M10P05,D04
40,2020-02-26,45000,45000,44300,44800,15237,M02,P00M02,S02M02,D04
41,2020-02-27,44200,45650,44000,44350,7975,K02,M00K02,S06K02,U03
42,2020-02-28,44300,44300,41350,42600,17224,M01,K00M01,S08M01,D04
43,2020-03-02,42450,43750,41750,43250,11303,P05,M00P05,S07P05,T01
44,2020-03-03,43700,44300,42050,42650,15609,M05,P00M05,S00M05,U04
45,2020-03-04,42650,43450,42400,43450,4924,P01,M00P01,S03P01,D04
