,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,4870,5000,4805,4920,183519,P05,,,
1,2012-01-03,4920,5170,4850,4990,255297,P05,P00P05,,
2,2012-01-04,4965,5140,4965,4980,97977,K02,P00K02,P10K02,U04
3,2012-01-05,4985,5240,4985,5050,223384,P04,K00P04,P10P04,T01
4,2012-01-06,5220,5330,5050,5100,192558,M05,P00M05,P10M05,U04
5,2012-01-09,5150,5190,4500,4810,114560,M05,M00M05,S05M05,U02
6,2012-01-10,4815,4890,4635,4850,127653,P05,M00P05,M10P05,U01
7,2012-01-11,4910,5300,4860,5060,170733,P05,P00P05,S01P05,U04
8,2012-01-12,5140,5140,4800,4910,79732,M01,P00M01,P10M01,U04
9,2012-01-13,4840,4975,4720,4850,80671,K00,M00K00,S07K00,U04
10,2012-01-16,4845,4845,4590,4590,70973,M00,K00M00,S08M00,U04
11,2012-01-17,4580,4610,4495,4540,65635,M05,M00M05,S07M05,D04
12,2012-01-18,4595,4850,4525,4715,80942,P05,M00P05,M10P05,U04
13,2012-01-19,4775,4780,4580,4625,50235,M05,P00M05,S01M05,U04
14,2012-01-20,4750,4845,4620,4625,49758,M05,M00M05,S03M05,U04
15,2012-01-25,4625,4750,4570,4665,28410,P05,M00P05,M10P05,U01
16,2012-01-26,4665,4760,4565,4565,27906,M03,P00M03,S00M03,U04
17,2012-01-27,4565,4600,4455,4470,34314,M05,M00M05,S07M05,D04
18,2012-01-30,4450,4690,4450,4500,62209,P04,M00P04,M10P04,U04
19,2012-01-31,4500,5170,4500,5170,858378,P10,P00P10,S00P10,T01
20,2012-02-01,5310,5560,4750,4750,991116,M13,P10M13,P10M13,U01
21,2012-02-02,4780,4870,4650,4650,207073,M03,M10M03,S03M03,U04
22,2012-02-03,4630,4685,4500,4510,133796,M05,M00M05,M10M05,U04
23,2012-02-06,4550,4565,4300,4350,127841,M05,M00M05,M10M05,U04
24,2012-02-07,4390,4440,4300,4315,96287,M05,M00M05,M10M05,T01
25,2012-02-08,4365,4465,4295,4300,70546,M05,M00M05,M10M05,U01
26,2012-02-09,4220,4320,4210,4260,118773,P05,M00P05,M10P05,U04
27,2012-02-10,4300,4370,4260,4290,58238,M05,P00M05,S08M05,U04
28,2012-02-13,4260,4385,4260,4325,55190,P03,M00P03,S05P03,D04
29,2012-02-14,4340,4370,4280,4365,71535,P05,P00P05,S02P05,U04
30,2012-02-15,4395,4990,4340,4990,392485,P11,P00P11,P10P11,T01
31,2012-02-16,4840,5050,4675,5040,161253,P05,P10P05,P10P05,D04
32,2012-02-17,5050,5050,4865,5000,102423,M02,P00M02,P10M02,U04
33,2012-02-20,4915,5090,4895,5030,107382,P05,M00P05,S03P05,U04
34,2012-02-21,4980,5120,4920,5060,112989,P05,P00P05,S00P05,T01
35,2012-02-22,5060,5060,4420,5000,82343,M02,P00M02,P10M02,T01
36,2012-02-23,5100,5110,4960,5110,82521,K01,M00K01,S03K01,D04
37,2012-02-24,5110,5150,5000,5140,88006,P05,K00P05,S01P05,U04
38,2012-02-27,5140,5700,5070,5550,268157,P05,P00P05,S04P05,U03
39,2012-02-28,5480,5530,5270,5450,162970,M05,P00M05,P10M05,U01
40,2012-02-29,5400,5790,5350,5710,212293,P05,M00P05,S06P05,U04
41,2012-03-02,5710,5800,5560,5770,93124,P05,P00P05,S02P05,U04
42,2012-03-05,5700,5870,5410,5770,85757,P05,P00P05,P10P05,D04
43,2012-03-06,5770,5770,5530,5630,52344,M01,P00M01,P10M01,D04
44,2012-03-07,5460,5750,5400,5660,85886,P05,M00P05,S07P05,D04
45,2012-03-08,5750,5800,5530,5700,56953,M05,P00M05,S00M05,U04
46,2012-03-09,5710,5780,5600,5600,27794,M03,M00M03,S05M03,U04
47,2012-03-12,5620,5700,5360,5580,92012,M05,M00M05,M10M05,U04
48,2012-03-13,5650,5890,5530,5650,250936,K00,M00K00,M10K00,T01
49,2012-03-14,5740,5740,5510,5640,58551,M01,K00M01,M10M01,U04
50,2012-03-15,5680,5680,5280,5400,119957,M01,M00M01,S07M01,T01
51,2012-03-16,5450,5490,5150,5280,77720,M05,M00M05,M10M05,U04
52,2012-03-19,5210,5330,5080,5200,86814,M05,M00M05,M10M05,T01
53,2012-03-20,5200,5250,4800,4980,162047,M05,M00M05,M10M05,U04
54,2012-03-21,5000,5010,4810,4880,84755,M05,M00M05,M10M05,T01
55,2012-03-22,4870,5040,4765,4815,42776,M05,M00M05,M10M05,U01
56,2012-03-23,4860,4860,4730,4750,32446,M01,M00M01,M10M01,D04
57,2012-03-26,4820,5000,4750,4930,60900,P05,M00P05,M10P05,U02
58,2012-03-27,4930,5140,4800,4880,66481,M05,P00M05,S01M05,U04
