,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,89.54,P0,P0,세코닉스,053450,2019-12-26,U01
0,87.91,P0,K0,쎄미시스코,136510,2019-12-26,U01
0,84.56,P0,M0,경동나비엔,009450,2019-12-26,U01
0,82.49,P0,P0,해성산업,034810,2019-12-26,U01
0,79.91,P0,K0,CMG제약,058820,2019-12-26,U01
0,96.15,P0,M0,판타지오,032800,2019-12-24,U03
0,87.02,P0,M0,이미지스,115610,2019-12-24,U03
0,86.25,P0,P0,이건산업,008250,2019-12-24,U03
0,84.81,P0,K0,백산,035150,2019-12-24,U03
0,79.01,P0,P0,에프에스티,036810,2019-12-24,U03
0,89.42,P0,M0,에이치엔티,176440,2019-12-23,U04
0,86.61,P0,M0,동원시스템즈,014820,2019-12-23,U04
0,86.45,P0,M0,리더스코스메틱,016100,2019-12-23,U04
0,83.78,P0,P0,코센,009730,2019-12-23,U04
0,80.47,P0,P0,코엔텍,029960,2019-12-23,U04
0,91.96,P0,P0,녹십자홀딩스,005250,2019-12-20,U04
0,88.08,P0,K0,상지카일룸,042940,2019-12-20,U04
0,84.49,P0,M0,인텍플러스,064290,2019-12-20,U04
0,82.44,P0,M0,뉴로스,126870,2019-12-20,U04
0,82.37,P0,P0,대유플러스,000300,2019-12-20,U04
0,88.74,P0,M0,특수건설,026150,2019-12-19,U01
0,88.26,P0,P0,이미지스,115610,2019-12-19,U01
0,82.64,P0,P0,오스템,031510,2019-12-19,U01
0,76.57,P0,P0,어보브반도체,102120,2019-12-19,U01
0,76.56,P0,K0,푸른기술,094940,2019-12-19,U01
0,87.94,P0,P0,깨끗한나라,004540,2019-12-18,U02
0,87.0,P0,P0,영우디에스피,143540,2019-12-18,U02
0,81.0,P0,P0,에스엠,041510,2019-12-18,U02
0,79.24,P0,M0,한진칼,180640,2019-12-18,U02
0,72.55,P0,P0,서울제약,018680,2019-12-18,U02
0,92.34,P0,M0,아남전자,008700,2019-12-17,U04
0,87.4,P0,P0,동국제약,086450,2019-12-17,U04
0,85.23,P0,P0,키이스트,054780,2019-12-17,U04
0,85.01,P0,P0,엘비세미콘,061970,2019-12-17,U04
0,79.77,P0,M0,에이치엘비,028300,2019-12-17,U04
0,94.79,P0,P0,에스모 머티리얼즈,087730,2019-12-16,U03
0,88.47,P0,P0,에스앤에스텍,101490,2019-12-16,U03
0,81.76,P0,M0,종근당바이오,063160,2019-12-16,U03
0,80.29,P0,M0,나노캠텍,091970,2019-12-16,U03
0,79.31,P0,M0,동양이엔피,079960,2019-12-16,U03
0,97.51,P0,P0,한프,066110,2019-12-13,U04
0,97.09,P0,P0,코리아나,027050,2019-12-13,U04
0,86.54,P0,M0,네이블,153460,2019-12-13,U04
0,85.85,P0,M0,AJ네트웍스,095570,2019-12-13,U04
0,84.68,P0,P0,라이브파이낸셜,036170,2019-12-13,U04
0,98.73,P0,P0,선익시스템,171090,2019-12-12,U04
0,93.77,P0,M0,아바텍,149950,2019-12-12,U04
0,87.6,P0,M0,파나진,046210,2019-12-12,U04
0,82.16,P0,P0,대림B&Co,005750,2019-12-12,U04
0,79.34,P0,P0,에스모 머티리얼즈,087730,2019-12-12,U04
0,92.92,P0,M0,SGA,049470,2019-12-11,T01
0,83.69,P0,P0,현대바이오,048410,2019-12-11,T01
0,82.86,P0,P0,다스코,058730,2019-12-11,T01
0,81.25,P0,M0,제낙스,065620,2019-12-11,T01
0,77.76,P0,P0,금호석유,011780,2019-12-11,T01
0,100.0,P0,P0,코웨이,021240,2019-12-10,D04
0,97.73,P0,M0,엠투엔,033310,2019-12-10,D04
0,90.6,P0,K0,씨아이테크,004920,2019-12-10,D04
0,86.32,P0,P0,아미노로직스,074430,2019-12-10,D04
0,85.22,P0,M0,대영포장,014160,2019-12-10,D04
0,100.0,P0,P0,컴투스,078340,2019-12-09,U04
0,98.06,P0,M0,S&TC,100840,2019-12-09,U04
0,89.25,P0,M0,흥국에프엔비,189980,2019-12-09,U04
0,86.7,P0,M0,메리츠금융지주,138040,2019-12-09,U04
0,85.71,P0,P0,우리조명,037400,2019-12-09,U04
0,96.79,P0,P0,메디톡스,086900,2019-12-06,U01
0,88.32,P0,P0,LG,003550,2019-12-06,U01
0,85.04,P0,P0,크리스탈지노믹스,083790,2019-12-06,U01
0,83.08,P0,P0,컴투스,078340,2019-12-06,U01
0,80.93,P0,K0,신화인터텍,056700,2019-12-06,U01
0,98.56,P0,K0,톱텍,108230,2019-12-05,U04
0,92.27,P0,P0,클리오,237880,2019-12-05,U04
0,90.15,P0,M0,에이프로젠제약,003060,2019-12-05,U04
0,87.86,P0,P0,KC그린홀딩스,009440,2019-12-05,U04
0,82.46,P0,M0,코맥스,036690,2019-12-05,U04
0,97.06,P0,M0,한솔테크닉스,004710,2019-12-04,D04
0,82.8,P0,P0,HSD엔진,082740,2019-12-04,D04
0,82.41,P0,M0,한국화장품제조,003350,2019-12-04,D04
0,82.08,P0,K0,쎄노텍,222420,2019-12-04,D04
0,81.74,P0,P0,진바이오텍,086060,2019-12-04,D04
0,100.0,P0,M0,한국콜마홀딩스,024720,2019-12-03,D04
0,100.0,P0,M0,디티앤씨,187220,2019-12-03,D04
0,92.24,P0,M0,와이지엔터테인먼트,122870,2019-12-03,D04
0,90.93,P0,M0,CS,065770,2019-12-03,D04
0,90.48,P0,M0,인트로메딕,150840,2019-12-03,D04
0,96.95,P0,M0,티사이언티픽,057680,2019-12-02,D04
0,92.44,P0,M0,삼진,032750,2019-12-02,D04
0,88.62,P0,M0,코스모화학,005420,2019-12-02,D04
0,83.62,P0,M0,남광토건,001260,2019-12-02,D04
0,81.8,P0,M0,계양전기,012200,2019-12-02,D04
0,95.45,P0,M0,이노와이어리스,073490,2019-11-29,U04
0,92.05,P0,M0,오픈베이스,049480,2019-11-29,U04
0,92.04,P0,M0,DMS,068790,2019-11-29,U04
0,80.93,P0,M0,성안,011300,2019-11-29,U04
0,77.8,P0,P0,태평양물산,007980,2019-11-29,U04
0,98.43,P0,P0,남화토건,091590,2019-11-28,U03
0,90.66,P0,M0,신성통상,005390,2019-11-28,U03
0,90.6,P0,M0,내츄럴엔도텍,168330,2019-11-28,U03
0,83.59,P0,P0,국영지앤엠,006050,2019-11-28,U03
0,76.94,P0,K0,원익큐브,014190,2019-11-28,U03
0,87.1,P0,M0,다스코,058730,2019-11-27,U03
0,84.6,P0,M0,피엔티,137400,2019-11-27,U03
0,80.92,P0,K0,현대미포조선,010620,2019-11-27,U03
0,79.83,P0,P0,이원컴포텍,088290,2019-11-27,U03
0,72.05,P0,M0,알에프텍,061040,2019-11-27,U03
0,100.0,P0,P0,엠플러스,259630,2019-11-26,U04
0,93.17,P0,P0,DSR제강,069730,2019-11-26,U04
0,89.53,P0,M0,대한유화,006650,2019-11-26,U04
0,86.88,P0,P0,한일단조,024740,2019-11-26,U04
0,77.85,P0,K0,롯데케미칼,011170,2019-11-26,U04
0,100.0,P0,P0,손오공,066910,2019-11-25,U02
0,99.28,P0,P0,애경유화,161000,2019-11-25,U02
0,98.43,P0,M0,케이피엠테크,042040,2019-11-25,U02
0,96.2,P0,M0,세운메디칼,100700,2019-11-25,U02
0,94.38,P0,M0,동방선기,099410,2019-11-25,U02
0,100.0,P0,P0,한국콜마홀딩스,024720,2019-11-22,T01
0,93.6,P0,M0,보락,002760,2019-11-22,T01
0,88.78,P0,K0,토니모리,214420,2019-11-22,T01
0,85.56,P0,K0,인포뱅크,039290,2019-11-22,T01
0,85.43,P0,M1,메디콕스,054180,2019-11-22,T01
0,100.0,P0,M0,삼화전기,009470,2019-11-21,D04
0,100.0,P0,M0,서한,011370,2019-11-21,D04
0,96.63,P0,P0,고려제강,002240,2019-11-21,D04
0,87.47,P0,M0,에스텍파마,041910,2019-11-21,D04
0,82.56,P0,M0,유진테크,084370,2019-11-21,D04
0,97.48,P0,M0,일동제약,249420,2019-11-20,U03
0,84.66,P0,M0,앱클론,174900,2019-11-20,U03
0,82.4,P0,M0,휠라홀딩스,081660,2019-11-20,U03
0,80.89,P0,M0,이랜텍,054210,2019-11-20,U03
0,79.84,P0,P0,예스24,053280,2019-11-20,U03
0,100.0,P0,M0,태웅,044490,2019-11-19,U02
0,82.17,P0,M0,컬러레이,900310,2019-11-19,U02
0,79.83,P0,P0,대림산업,000210,2019-11-19,U02
0,78.1,P0,P0,한진칼,180640,2019-11-19,U02
0,73.38,P0,M0,대아티아이,045390,2019-11-19,U02
0,100.0,P0,K0,링네트,042500,2019-11-18,U04
0,88.85,P0,P0,피엔티,137400,2019-11-18,U04
0,88.44,P0,P0,엔케이,085310,2019-11-18,U04
0,83.89,P0,P0,CJ CGV,079160,2019-11-18,U04
0,83.53,P0,M0,엑스큐어,070300,2019-11-18,U04
0,80.96,P0,P0,이수앱지스,086890,2019-11-15,T01
0,79.82,P0,P0,KCI,036670,2019-11-15,T01
0,78.51,P0,P0,코스맥스,192820,2019-11-15,T01
0,77.78,P0,M0,상신전자,263810,2019-11-15,T01
0,77.04,P0,M0,SGA,049470,2019-11-15,T01
0,100.0,P0,K0,아진엑스텍,059120,2019-11-14,T01
0,86.66,P0,M0,국보,001140,2019-11-14,T01
0,82.85,P0,M0,테크윙,089030,2019-11-14,T01
0,80.33,P0,M0,큐캐피탈,016600,2019-11-14,T01
0,77.21,P0,P0,드림시큐리티,203650,2019-11-14,T01
0,83.77,P0,M0,크린앤사이언스,045520,2019-11-13,U03
0,78.7,P0,P0,일진디스플,020760,2019-11-13,U03
0,78.16,P0,P0,트루윈,105550,2019-11-13,U03
