날짜,시가,고가,저가,종가,거래량
2018-04-02,6000,6900,5100,6060,49062
2018-04-03,6200,6200,5160,5160,19656
2018-04-04,5180,5180,4390,4485,5330
2018-04-05,4250,4250,3845,4100,8419
2018-04-06,4100,4140,4095,4100,3921
2018-04-09,4100,4100,4100,4100,44
2018-04-10,4100,4100,3890,4095,4251
2018-04-11,3910,4110,3880,4100,11693
2018-04-12,4100,4100,3990,4100,937
2018-04-13,3890,4080,3870,3870,3531
2018-04-16,3895,3895,3310,3500,10748
2018-04-17,3700,3700,3400,3695,5676
2018-04-18,3700,3705,3695,3695,1792
2018-04-19,3685,3685,3685,3685,10
2018-04-20,3695,3700,3600,3685,9190
2018-04-23,3685,3705,3685,3700,4558
2018-04-24,3700,3715,3505,3615,7253
2018-04-25,3635,3925,3505,3925,583
2018-04-26,3915,4065,3630,4050,4132
2018-04-27,4200,4200,3870,4030,3596
2018-04-30,3855,4045,3835,4010,556
2018-05-02,4010,4020,3795,3795,4409
2018-05-03,3810,3995,3715,3980,1572
2018-05-04,3995,3995,3635,3985,2738
2018-05-08,3775,3855,3775,3850,2209
2018-05-09,4045,4045,3870,3870,264
2018-05-10,3870,4000,3870,3995,3080
2018-05-11,3995,4000,3995,3995,181
2018-05-14,3950,3950,3950,3950,5
2018-05-15,3930,3930,3800,3900,950
2018-05-16,3800,3925,3800,3925,801
2018-05-17,3925,3925,3925,3925,0
2018-05-18,3925,3935,3805,3935,665
2018-05-21,3830,3830,3830,3830,0
2018-05-23,3850,4350,3850,4350,5999
2018-05-24,4360,4700,4130,4640,18245
2018-05-25,4625,4900,4405,4880,8826
2018-05-28,4880,4880,4615,4870,426
2018-05-29,4610,4850,4605,4750,1071
2018-05-30,4750,4750,4260,4745,3274
2018-05-31,4750,4850,4500,4825,1393
2018-06-01,4825,4830,4825,4830,487
2018-06-04,4750,4750,4740,4740,2372
2018-06-05,4600,4750,4500,4730,3506
2018-06-07,4735,4845,4735,4840,1459
2018-06-08,4800,4870,4800,4800,222
2018-06-11,4805,4820,4805,4820,3700
