날짜,시가,고가,저가,종가,거래량
2012-01-02,8150,8233,7956,8151,445447
2012-01-03,8205,8344,8066,8178,673471
2012-01-04,8233,8261,8039,8040,431018
2012-01-05,8066,8289,7983,8206,593601
2012-01-06,8316,8538,7956,8068,1014921
2012-01-09,8177,8205,8039,8040,361807
2012-01-10,8177,8482,8150,8372,1178667
2012-01-11,8289,8372,7983,8012,594050
2012-01-12,8039,8039,7734,7873,577122
2012-01-13,7928,8066,7651,7735,657728
2012-01-16,7595,7706,7457,7513,447913
2012-01-17,7595,7678,7457,7513,476979
2012-01-18,7568,7595,7152,7152,1237687
2012-01-19,7152,7318,7041,7097,923727
2012-01-20,7152,7429,7013,7402,1629682
2012-01-25,7401,7568,7318,7319,768632
2012-01-26,7345,7485,7318,7402,428343
2012-01-27,7429,7512,7318,7430,316573
2012-01-30,7429,7457,7124,7125,529515
2012-01-31,7124,7345,7097,7264,365947
2012-02-01,7429,7429,7152,7180,440440
2012-02-02,7290,7318,7179,7264,508074
2012-02-03,7262,7401,6957,7069,1043031
2012-02-06,7097,7124,6541,6654,1245202
2012-02-07,6681,6957,6653,6764,589670
2012-02-08,6791,6902,6681,6764,508262
2012-02-09,6819,7152,6736,7097,731314
2012-02-10,7207,7623,7041,7568,1784669
2012-02-13,7706,7761,7512,7624,996416
2012-02-14,7623,7651,7401,7513,651349
2012-02-15,7512,7651,7457,7596,676841
2012-02-16,7595,7873,7540,7873,1340629
2012-02-17,7928,8289,7873,8234,1605539
2012-02-20,8205,8205,7983,8040,686722
2012-02-21,8066,8122,7817,7956,636449
2012-02-22,8011,8094,7845,7984,521912
2012-02-23,7928,7983,7678,7984,558282
2012-02-24,8039,8066,7734,7818,635053
2012-02-27,7761,7789,7512,7540,421257
2012-02-28,7623,7873,7623,7846,538305
2012-02-29,7873,7928,7734,7763,455125
2012-03-02,7873,7956,7540,7596,589775
2012-03-05,7623,7651,7207,7264,784718
2012-03-06,7235,7457,7179,7291,496458
2012-03-07,7124,7595,7124,7540,581569
2012-03-08,7568,7595,7429,7485,433760
2012-03-09,7568,7734,7485,7707,474715
2012-03-12,7734,7845,7568,7707,448025
2012-03-13,7789,7900,7678,7873,598765
2012-03-14,7956,8177,7789,7790,755127
2012-03-15,7900,7928,7457,7485,788119
2012-03-16,7485,7568,7345,7513,351080
2012-03-19,7540,7651,7429,7430,329968
2012-03-20,7512,7595,7290,7375,327565
2012-03-21,7318,7623,7235,7624,549701
2012-03-22,7595,7651,7373,7540,358427
2012-03-23,7485,7595,7401,7540,208501
2012-03-26,7595,7595,7318,7319,204757
2012-03-27,7373,7457,7318,7347,207713
2012-03-28,7345,7401,7097,7152,299349
2012-03-29,7152,7207,6957,7152,278961
2012-03-30,7069,7345,7069,7319,205275
2012-04-02,7318,7373,7179,7375,161639
2012-04-03,7373,7457,7345,7402,255397
2012-04-04,7401,7429,7013,7180,472749
2012-04-05,7041,7262,7041,7208,188216
2012-04-06,7290,7401,7207,7319,161421
2012-04-09,7235,7290,7041,7152,159748
2012-04-10,7069,7179,6764,6792,320054
2012-04-12,6736,6819,6320,6432,838957
2012-04-13,6653,6874,6541,6820,405549
2012-04-16,6681,7013,6681,6986,199099
2012-04-17,6930,7069,6764,6848,245559
2012-04-18,7013,7013,6764,6848,199621
2012-04-19,6791,7262,6791,7208,545520
2012-04-20,7207,7262,6653,7236,420210
2012-04-23,7235,7235,6930,6959,162323
2012-04-24,6874,7097,6819,6931,152114
2012-04-25,7041,7069,6819,6848,106418
2012-04-26,7013,7318,7013,7180,607626
2012-04-27,7207,7262,7124,7180,213324
2012-04-30,7235,7457,7235,7347,300976
2012-05-02,7401,7457,7207,7319,221534
2012-05-03,7373,7595,7318,7540,384673
2012-05-04,7568,7623,7401,7540,301969
2012-05-07,7401,7485,7290,7375,143925
2012-05-08,7429,7568,7373,7540,277798
2012-05-09,7595,7651,7401,7568,326118
2012-05-10,7568,7568,7457,7513,385794
2012-05-11,7540,7845,7540,7790,1061608
2012-05-14,7817,7873,7651,7680,504715
2012-05-15,7789,7928,7568,7873,1005211
2012-05-16,7873,7900,7345,7540,604196
