날짜,시가,고가,저가,종가,거래량
2012-01-02,73714,76220,72963,75234,708492
2012-01-03,76471,76972,75218,75986,561243
2012-01-04,77476,80989,76219,78500,1122656
2012-01-05,78982,79984,76221,76738,691550
2012-01-06,77476,77721,73453,74481,468793
2012-01-09,75469,76727,74212,75490,441310
2012-01-10,76727,77985,75976,76738,630372
2012-01-11,77724,77724,73460,74729,471811
2012-01-12,74719,76221,72965,76243,458566
2012-01-13,76221,78736,75469,77995,528149
2012-01-16,77229,78481,76221,77490,352083
2012-01-17,77480,79234,77480,78243,457944
2012-01-18,80737,81488,77480,78243,820137
2012-01-19,78982,85004,78230,83262,1668707
2012-01-20,84001,85003,82238,82510,939059
2012-01-25,83744,85998,81485,85518,632086
2012-01-26,85247,85998,84245,84757,654685
2012-01-27,84755,84755,80991,81509,737607
2012-01-30,81744,82500,78232,78243,547655
2012-01-31,77985,80489,77478,80005,463461
2012-02-01,79232,79733,75976,76738,852077
2012-02-02,77724,79733,76727,78747,959873
2012-02-03,80488,82992,78228,78500,1060860
2012-02-06,79231,79983,75468,75986,619036
2012-02-07,76216,77228,74212,74729,541429
2012-02-08,74718,75470,73210,74233,441587
2012-02-09,73967,75469,72709,74729,488110
2012-02-10,74468,77479,74468,76243,677117
2012-02-13,76472,77985,75715,76738,573505
2012-02-14,76971,76971,75217,75234,365916
2012-02-15,75221,78482,74965,78243,748383
2012-02-16,78979,82235,78733,78995,1367151
2012-02-17,81241,81241,76727,76738,1042600
2012-02-20,77985,78230,75469,76738,592086
2012-02-21,76726,77723,75714,75986,449801
2012-02-22,75978,78482,75717,75739,429068
2012-02-23,75978,76223,72966,73729,580854
2012-02-24,74465,76219,73709,74481,389871
2012-02-27,74718,75219,71958,72224,379886
2012-02-28,72708,74467,72708,73481,310869
2012-02-29,75470,78231,74719,74986,1006480
2012-03-02,76469,76965,73964,74481,379489
2012-03-05,75221,76223,73718,73729,369528
2012-03-06,73462,73968,71463,71720,463939
2012-03-07,69953,71200,69698,70215,300743
2012-03-08,71199,71460,69451,70719,362827
2012-03-09,70956,72214,69954,70472,364893
2012-03-12,70957,72711,70706,71720,372819
2012-03-13,72207,72458,70955,71472,203914
2012-03-14,71955,73713,71458,72472,469343
2012-03-15,72709,73967,69953,70215,624665
2012-03-16,69948,70203,66681,66958,811737
2012-03-19,67205,68196,65440,65958,466911
2012-03-20,65688,66685,63423,64197,750401
2012-03-21,64192,65690,63925,64453,354474
2012-03-22,64431,65688,60423,61692,622716
2012-03-23,60678,62426,60678,62187,307624
2012-03-26,63177,63689,61423,61434,275461
2012-03-27,61674,63929,61674,63444,355623
2012-03-28,63176,63688,60681,60682,293459
2012-03-29,60681,61417,57164,59434,531830
2012-03-30,59423,61422,58421,59930,310447
2012-04-02,60175,60917,59169,60187,214640
2012-04-03,60423,61936,58419,58425,484490
2012-04-04,58656,59919,54909,55682,567909
2012-04-05,54656,57907,54150,57673,408763
2012-04-06,58928,59169,57410,58178,304665
2012-04-09,57413,57413,54658,54930,271264
2012-04-10,54402,57162,53897,54930,342639
2012-04-12,54909,56412,54398,55682,329965
2012-04-13,56905,58174,56409,57939,364979
2012-04-16,57161,59421,56906,58425,317074
2012-04-17,58659,59165,57412,57673,246076
2012-04-18,58926,59161,56405,56682,286563
2012-04-19,56900,58659,56900,57673,245991
2012-04-20,56412,57910,55415,55416,256222
2012-04-23,55914,56666,52642,52663,474554
2012-04-24,50890,51652,50047,50103,760712
2012-04-25,50640,51652,49643,50058,500487
2012-04-26,50892,51654,48582,48608,493290
2012-04-27,48136,48790,44275,44287,1687767
2012-04-30,44969,45721,44274,45287,397420
2012-05-02,45766,47483,45766,46902,473651
2012-05-03,46530,47277,45769,46342,346434
2012-05-04,46125,46125,44679,45994,377046
2012-05-07,44677,45280,44421,44535,257700
2012-05-08,44881,46128,44784,46150,350479
2012-05-09,46126,47588,45129,45140,645211
2012-05-10,44969,45675,44923,45332,263131
2012-05-11,45525,47232,45525,46150,648434
2012-05-14,46080,46735,44925,45048,363611
2012-05-15,44128,44679,41817,42635,527167
2012-05-16,41609,42969,40408,40424,422508
2012-05-17,39657,41017,39657,40378,402704
2012-05-18,39152,39705,37348,37415,416059
2012-05-21,38006,39356,37807,39168,318544
2012-05-22,39661,42478,39605,40874,523037
2012-05-23,40410,40712,38212,38213,500121
2012-05-24,38252,39009,36243,37415,518031
2012-05-25,37402,38650,37198,37562,539211
2012-05-29,37704,39053,37499,38369,529764
2012-05-30,38506,38654,37002,37167,565528
2012-05-31,36450,37349,36000,36819,391779
2012-06-01,37197,37499,36190,36222,357654
2012-06-04,34246,34741,32743,32800,610576
2012-06-05,32788,37706,32788,37718,1614976
2012-06-07,39749,43027,39463,41131,2381921
2012-06-08,41162,42369,40062,40626,1093432
2012-06-11,41726,42825,41517,41636,1009630
2012-06-12,40861,42670,40861,42635,603009
2012-06-13,43318,43318,41109,41131,659692
2012-06-14,40714,41460,39809,40122,375737
2012-06-15,40905,41565,39750,39782,467857
2012-06-18,40671,42322,40513,42324,661575
2012-06-19,42277,42614,41219,41424,477030
2012-06-20,42013,42120,41368,41636,390637
2012-06-21,41610,42408,41018,41131,452725
2012-06-22,40018,40770,40018,40525,282092
2012-06-25,40860,41162,40354,40626,296573
2012-06-26,40107,40767,40014,40333,239657
2012-06-27,40613,41564,39106,41581,510852
2012-06-28,41865,42279,41164,41278,337828
2012-06-29,41513,41656,40557,41581,235829
2012-07-02,42277,42476,41321,41379,341313
2012-07-03,41366,44331,41110,44342,1010198
2012-07-04,44522,44522,43376,43388,625805
2012-07-05,43121,43918,42917,42938,379276
2012-07-06,42670,42914,41770,41929,465602
2012-07-09,42011,43815,41566,42278,627945
2012-07-10,42210,42971,41965,42324,310746
2012-07-11,42669,43619,41917,43636,435261
2012-07-12,44025,44736,42614,42635,682981
2012-07-13,42367,42868,40107,41489,425043
2012-07-16,42323,42411,41367,41379,265521
2012-07-17,40255,41410,40255,40828,275843
2012-07-18,41321,41321,38448,38479,479398
2012-07-19,38851,39602,38212,38213,278603
2012-07-20,38448,38759,37753,38122,213151
2012-07-23,37601,37806,36241,36314,352513
2012-07-24,35643,36696,35597,36718,226808
2012-07-25,36103,36195,35090,35112,256620
2012-07-26,35088,37347,35088,36616,341126
2012-07-27,37500,37705,36795,37066,192399
2012-07-30,37405,38156,36955,38122,190605
2012-07-31,38651,38850,37950,38268,225605
2012-08-01,38155,39055,37853,38268,148298
2012-08-02,38154,38645,37448,37515,141344
2012-08-03,36855,37156,36553,36718,152371
2012-08-06,37255,38155,37255,37864,168411
2012-08-07,37852,38757,37852,38369,196455
2012-08-08,38962,39310,38252,38268,217246
2012-08-09,38605,43973,38355,43984,1748129
2012-08-10,45431,46882,44423,45140,2993879
2012-08-13,45837,47232,45632,46150,1361061
2012-08-14,46080,47430,45631,45892,1067382
2012-08-16,45372,47631,45081,47397,1488761
2012-08-17,47635,51898,46934,50407,2306138
2012-08-20,51397,52405,49644,50407,1190889
2012-08-21,50394,51896,49126,50911,915316
2012-08-22,51652,52147,50394,50911,455257
2012-08-23,52146,57666,52146,53920,2657239
2012-08-24,53898,54660,50892,51159,974679
2012-08-27,50142,57667,50045,52663,3467635
2012-08-28,52641,53648,51650,51911,901084
2012-08-29,52642,52642,49739,49755,1000626
2012-08-30,49438,51396,48089,48406,1036830
2012-08-31,49129,51900,48940,50663,1238298
2012-09-03,51896,54400,51394,52663,1093561
2012-09-04,53403,54656,51896,52663,928071
2012-09-05,53648,55642,53148,53920,1271142
2012-09-06,54401,56666,52898,56682,1396661
2012-09-07,57666,57906,55647,56425,1071861
2012-09-10,57670,58661,55154,55416,1096850
2012-09-11,57670,58171,53401,53673,1550566
2012-09-12,54404,55416,53407,54425,763861
2012-09-13,53651,55153,52403,54663,1223436
2012-09-14,55648,55648,52147,52663,766028
2012-09-17,52643,54156,50890,50911,625126
2012-09-18,50889,52402,50143,52168,431113
2012-09-19,52404,53406,50891,52911,507879
2012-09-20,52899,52899,50890,50911,308249
2012-09-21,51398,52149,50641,51159,291180
2012-09-24,52147,58659,51645,57939,3056247
2012-09-25,57909,58927,54157,54169,1733625
2012-09-26,54157,56412,52644,52911,782775
2012-09-27,52643,54401,50639,53415,656188
2012-09-28,54658,57162,53897,54930,1160624
2012-10-02,54904,56151,53652,53673,474128
2012-10-04,54156,55914,53649,55168,521253
2012-10-05,55643,57406,54656,55168,673506
2012-10-08,54159,54405,51899,52407,1048337
2012-10-09,53156,56413,52149,54425,1252640
2012-10-10,54402,55915,53651,54169,615568
2012-10-11,53653,54660,52646,53168,411147
2012-10-12,53650,54908,52899,53415,364277
2012-10-15,53404,55413,50889,52168,865404
2012-10-16,52641,52897,51143,51911,437995
2012-10-17,52406,52646,50397,50663,561496
2012-10-18,50891,51146,47082,49159,1097261
2012-10-19,48687,49341,47429,48094,282389
2012-10-22,46981,47533,46081,47453,331522
2012-10-23,47485,48988,47429,47645,279003
2012-10-24,47385,48040,46480,47049,274535
2012-10-25,46532,47432,44128,44186,496694
2012-10-26,44172,45629,43318,44388,345348
2012-10-29,44375,45014,40710,40782,426134
2012-10-30,40157,44625,40157,43287,412879
2012-10-31,43465,44227,42060,42388,251568
2012-11-01,42367,42566,41018,41131,243521
2012-11-02,41918,43319,41658,42682,225381
2012-11-05,42824,43524,42369,43085,160448
2012-11-06,42913,43465,41963,42388,223727
2012-11-07,42670,43770,42322,42635,226364
2012-11-08,41517,42615,41517,42085,152536
2012-11-09,41614,42166,40816,42085,191989
2012-11-12,42059,43261,41860,43241,210822
2012-11-13,43375,47382,43375,45287,737826
2012-11-14,45081,46477,43916,44085,356038
2012-11-15,42913,44069,41365,41489,326913
2012-11-16,40964,41920,38607,38874,432485
2012-11-19,38853,40459,38653,39626,172714
2012-11-20,40313,41458,39556,39782,203344
2012-11-21,39748,40060,38250,38369,190048
2012-11-22,38758,39601,38154,39121,166840
2012-11-23,39657,39805,38353,39076,176352
2012-11-26,40110,42211,39558,40974,332290
2012-11-27,41164,43265,40908,42131,374284
2012-11-28,42612,43869,41723,42433,271903
2012-11-29,42565,44518,42565,44535,411683
2012-11-30,45628,45981,44780,45287,350810
2012-12-03,45522,47888,44877,47251,564234
2012-12-04,47230,48340,47230,47645,329513
2012-12-05,47683,48730,46527,46993,322044
2012-12-06,48640,53154,48640,50911,1623081
2012-12-07,50638,52146,49687,51415,560788
2012-12-10,51897,51897,47634,47645,543049
2012-12-11,47140,50892,46680,50663,870613
2012-12-12,51144,51144,48640,49398,372033
2012-12-13,50095,51148,49947,50663,290625
2012-12-14,50142,50639,49739,50159,186228
2012-12-17,50092,50394,47684,48141,284365
2012-12-18,48735,49946,48295,48296,192486
2012-12-20,48489,49393,47487,47498,187206
2012-12-21,47138,48487,47036,47645,171569
2012-12-24,47687,48444,47687,48250,147968
2012-12-26,48181,48988,47138,47149,206408
2012-12-27,46882,49741,46882,49251,292981
2012-12-28,49691,51398,48893,51159,351680
2013-01-02,51898,51898,50145,50407,248975
2013-01-03,50641,51148,49890,51159,248896
2013-01-04,50892,53157,50892,52407,532472
2013-01-07,52406,53157,51148,51159,337073
2013-01-08,51145,52147,50394,50911,167413
2013-01-09,50638,51394,50638,51415,190140
2013-01-10,52149,52406,50641,51159,192383
2013-01-11,51396,51652,49643,50058,303732
2013-01-14,50142,51144,49642,50159,190175
2013-01-15,49886,50392,48639,49049,235631
2013-01-16,48938,48938,46080,46700,610781
2013-01-17,46884,47385,46388,46644,193455
2013-01-18,47135,48935,47079,47397,382167
2013-01-21,47633,48292,46979,47251,136414
2013-01-22,47082,47231,46479,46746,208351
2013-01-23,47228,48531,47033,47397,254095
2013-01-24,47382,47632,46078,46094,227587
2013-01-25,46230,46435,43623,44186,421563
2013-01-28,44176,44523,42672,43287,230014
2013-01-29,43121,43714,42871,43030,123540
2013-01-30,43027,43318,41160,41176,252670
2013-01-31,41219,45927,41219,44691,629156
2013-02-01,44575,44575,42714,43636,178960
2013-02-04,43669,45632,42764,44140,482709
2013-02-05,44024,44577,43074,43085,222069
2013-02-06,43318,43814,42822,43140,164748
2013-02-07,43523,44735,43119,44342,269457
2013-02-08,44625,46828,44579,45792,536652
2013-02-12,46079,47382,45475,45645,349034
2013-02-13,45879,46733,45220,45645,214643
2013-02-14,45285,46435,45285,46150,221044
2013-02-15,46634,52646,46481,49902,2238948
2013-02-18,48892,51899,48642,51654,1095735
2013-02-19,51899,52406,50642,52407,483230
2013-02-20,52645,53897,51653,51654,681342
2013-02-21,52643,58660,52403,57434,3427018
2013-02-22,57667,65182,56666,61692,3802103
2013-02-25,63429,65438,60913,61692,2146870
2013-02-26,60173,63925,59666,63701,1281158
2013-02-27,64192,64687,60915,61187,1229202
2013-02-28,61181,63687,59418,62701,1808966
2013-03-04,63688,63688,60681,60682,828660
2013-03-05,60918,62937,60682,61434,711745
2013-03-06,62681,63433,60677,63444,912144
2013-03-07,64191,64191,61420,61692,683293
2013-03-08,61672,62173,58175,58682,1098037
2013-03-11,58927,59668,56667,58682,950803
2013-03-12,59423,61417,59423,59434,835828
2013-03-13,60674,61671,59421,60435,553247
2013-03-14,60172,64430,59916,64197,1253013
2013-03-15,64432,66687,60680,61187,1520248
2013-03-18,61423,62681,60175,60187,811359
2013-03-19,61183,61423,58928,59692,803851
2013-03-20,60677,61424,58929,58930,653928
2013-03-21,59665,60422,57161,57673,701988
2013-03-22,57413,58174,56156,57434,578850
2013-03-25,58421,59167,57163,58682,530693
2013-03-26,58419,58926,57161,58425,358756
2013-03-27,59165,60674,58419,59187,810738
2013-03-28,59424,61183,59424,60187,558352
2013-03-29,61183,61940,60175,60187,516048
2013-04-01,60682,60918,59420,59692,286454
2013-04-02,59666,60172,55413,57177,846465
2013-04-03,58175,59918,57163,58682,519916
2013-04-04,57666,58173,54400,56425,609098
2013-04-05,56905,57667,53649,55168,646905
2013-04-08,54657,55648,52147,52168,485633
2013-04-09,51653,53652,50641,52911,516650
2013-04-10,53156,55651,52405,54425,436365
2013-04-11,54909,56667,54658,54930,445258
2013-04-12,55917,56157,53897,54425,326439
2013-04-15,54908,56906,53896,55920,473888
2013-04-16,57412,62932,57412,62187,2180259
2013-04-17,61673,62434,60170,60682,893467
2013-04-18,60425,61422,59167,59930,564942
2013-04-19,59422,60915,58421,58682,542216
2013-04-22,59166,60424,57162,60435,870250
2013-04-23,60427,60677,58663,58930,479425
2013-04-24,62174,63431,59919,59930,1328076
2013-04-25,60173,60423,58174,58425,571643
2013-04-26,57911,61423,57911,60948,809687
2013-04-29,62166,69946,62166,69967,4170575
2013-04-30,71709,74470,69204,71224,3613375
2013-05-02,71955,73713,70703,72472,1529891
2013-05-03,72963,73458,68955,73224,1466418
2013-05-06,74469,75977,71709,71720,1161515
2013-05-07,71461,73966,70704,73481,787193
2013-05-08,74212,76727,72708,75490,1151292
2013-05-09,75715,76727,73460,74233,925873
2013-05-10,73211,75220,72454,74986,573717
2013-05-13,75219,75976,69698,69720,1096046
2013-05-14,70707,71709,67942,71224,818789
2013-05-15,71705,72706,70703,71977,411978
2013-05-16,69200,71705,68193,70719,756086
2013-05-20,70957,72711,69700,71720,336580
2013-05-21,72213,81993,71958,80757,2573414
2013-05-22,81240,82498,79487,80500,1050705
2013-05-23,81240,88259,79983,80500,2602616
2013-05-24,81993,84753,81486,83262,1095671
2013-05-27,85002,88008,83745,84261,1348236
2013-05-28,86255,88258,82992,84261,1223878
2013-05-29,84496,84496,80238,81757,1003727
2013-05-30,82236,83999,80237,81004,749455
2013-05-31,81486,83250,78480,80500,674037
2013-06-03,79982,85999,79486,83766,1191596
2013-06-04,84752,84752,80734,82510,559119
2013-06-05,81994,83747,79234,79500,448949
2013-06-07,79489,79985,71202,74986,1134279
2013-06-10,76472,84002,76221,83262,1085265
2013-06-11,83251,86507,81993,85271,882087
2013-06-12,84245,87256,83744,84757,537544
2013-06-13,84754,86753,82745,86519,727889
2013-06-14,86505,87011,84000,84261,546823
2013-06-17,85001,85503,81740,84757,665895
2013-06-18,84752,86256,82498,85014,393855
2013-06-19,86506,91010,86256,87023,1700801
2013-06-20,86257,88763,84499,87271,955838
2013-06-21,85753,89254,83248,88785,1024990
2013-06-24,90768,92265,85997,86014,823387
2013-06-25,86253,86750,76469,78995,1580490
2013-06-26,81486,84001,79231,80500,1019473
2013-06-27,82746,87511,82501,86776,989622
2013-06-28,87014,88011,85506,87271,503938
2013-07-01,88007,91008,87255,88023,956545
2013-07-02,89257,90019,85003,85767,573128
2013-07-03,85503,88008,85503,86271,630952
2013-07-04,86750,88007,83493,88023,648419
2013-07-05,86507,87764,84498,85271,556853
2013-07-08,83744,84495,80488,81004,900955
2013-07-09,81994,82500,77725,79500,780352
2013-07-10,80736,84003,78983,79500,740186
2013-07-11,81486,82994,80734,82510,474872
2013-07-12,83251,83496,79984,80757,488877
2013-07-15,80734,81992,78229,80500,348305
2013-07-16,80238,82498,79486,81757,340973
2013-07-17,82239,84003,81243,81509,539408
2013-07-18,84004,87766,82240,82261,1601894
2013-07-19,82992,82992,78979,78995,810079
2013-07-22,78478,78478,70953,71977,2496981
2013-07-23,72213,74964,68957,69720,1838197
2013-07-24,71201,71708,69203,70968,1283372
2013-07-25,71704,71704,64190,65453,2473055
2013-07-26,65948,67701,64194,66710,1652804
2013-07-29,67701,68697,64690,64701,1314654
2013-07-30,65441,73718,65185,71720,3665830
2013-07-31,71460,72211,69951,70719,808733
2013-08-01,71201,73460,70449,72224,987463
2013-08-02,72213,73967,70203,70215,697663
2013-08-05,71956,73458,71459,73224,765794
2013-08-06,74719,76728,73718,74986,1301277
2013-08-07,74717,76221,73209,73481,672375
2013-08-08,73714,73714,70953,71977,697148
2013-08-09,71955,73964,71459,71977,482187
2013-08-12,72962,74961,71199,71977,759146
2013-08-13,71704,72211,66439,67958,1008908
2013-08-14,68448,70202,66685,67462,889722
2013-08-16,63428,66188,62431,65453,932301
2013-08-19,66192,66943,61673,62701,953007
2013-08-20,63172,64936,62681,63444,643786
