날짜,시가,고가,저가,종가,거래량
2012-01-02,3590,3710,3590,3665,66381
2012-01-03,3670,3935,3670,3845,682204
2012-01-04,3935,3940,3780,3865,152429
2012-01-05,3870,3915,3820,3820,114194
2012-01-06,3850,3850,3710,3715,116139
2012-01-09,3720,3750,3605,3630,200286
2012-01-10,3690,3735,3650,3735,80268
2012-01-11,3710,3805,3710,3805,80287
2012-01-12,3805,3810,3715,3725,81364
2012-01-13,3725,3780,3650,3680,71382
2012-01-16,3720,3720,3650,3660,41300
2012-01-17,3700,3780,3655,3770,59746
2012-01-18,3790,3790,3705,3705,56673
2012-01-19,3755,3900,3705,3845,227946
2012-01-20,3865,3995,3835,3890,271573
2012-01-25,3900,3945,3855,3865,71010
2012-01-26,3890,3920,3810,3850,86484
2012-01-27,3875,3900,3810,3820,63610
2012-01-30,3820,3870,3775,3795,86023
2012-01-31,3790,3930,3780,3910,110191
2012-02-01,3890,3945,3875,3935,103228
2012-02-02,3950,4065,3900,3910,217889
2012-02-03,3890,3990,3880,3910,38604
2012-02-06,3960,3980,3885,3920,71112
2012-02-07,3945,4130,3875,4070,281812
2012-02-08,4075,4210,4040,4120,287240
2012-02-09,4150,4150,4045,4110,111476
2012-02-10,4125,4215,4090,4160,118807
2012-02-13,4185,4185,4110,4125,64392
2012-02-14,4125,4145,4060,4100,104644
2012-02-15,4095,4185,4095,4140,93388
2012-02-16,4115,4150,4045,4100,86995
2012-02-17,4100,4135,4080,4100,51509
2012-02-20,4110,4150,4085,4100,51128
2012-02-21,4110,4145,4070,4100,54273
2012-02-22,4100,4290,4080,4290,156563
2012-02-23,4290,4325,4240,4250,93131
2012-02-24,4250,4310,4240,4260,54405
2012-02-27,4300,4300,4100,4100,78483
2012-02-28,4180,4200,4090,4110,51835
2012-02-29,4170,4195,4115,4175,55405
2012-03-02,4150,4195,4120,4120,69592
2012-03-05,4100,4180,3995,4000,99897
2012-03-06,4010,4075,4010,4060,85032
2012-03-07,4040,4050,4015,4040,53654
2012-03-08,4050,4085,4005,4050,40268
