날짜,시가,고가,저가,종가,거래량
2012-01-02,466,476,461,473,360
2012-01-03,457,472,457,469,1390
2012-01-04,479,479,465,471,170
2012-01-05,461,478,460,468,1160
2012-01-06,468,468,468,468,10
2012-01-09,477,477,460,460,240
2012-01-10,461,469,461,466,310
2012-01-11,467,473,467,474,50
2012-01-12,480,480,462,470,2010
2012-01-13,471,484,462,484,2440
2012-01-16,484,484,466,471,2650
2012-01-17,475,486,475,480,1740
2012-01-18,479,495,470,493,1591
2012-01-19,493,566,493,494,102592
2012-01-20,503,503,471,488,20476
2012-01-25,477,483,472,479,7470
2012-01-26,479,486,464,470,6170
2012-01-27,465,477,461,464,4753
2012-01-30,465,493,465,470,18950
2012-01-31,463,474,463,470,3120
2012-02-01,527,527,470,482,11180
2012-02-02,479,495,475,480,3926
2012-02-03,480,485,466,485,9230
2012-02-06,486,499,476,490,15070
2012-02-07,498,498,484,492,1800
2012-02-08,490,495,480,491,15988
2012-02-09,498,501,488,496,3870
2012-02-10,488,504,488,502,1300
2012-02-13,508,511,494,510,2840
2012-02-14,510,510,493,503,7080
2012-02-15,503,503,492,497,8913
2012-02-16,497,525,497,503,6040
2012-02-17,503,507,498,504,15120
2012-02-20,504,525,504,510,6210
2012-02-21,510,513,499,506,9763
2012-02-22,503,506,500,505,4148
2012-02-23,505,512,495,512,370
2012-02-24,512,513,509,513,3560
2012-02-27,512,513,491,492,25640
2012-02-28,494,506,493,506,1919
2012-02-29,509,512,500,510,9371
2012-03-02,517,520,505,509,10971
2012-03-05,509,520,507,518,25503
2012-03-06,518,518,500,514,5650
2012-03-07,513,514,502,509,4770
2012-03-08,517,519,505,519,2573
2012-03-09,521,521,511,515,2783
2012-03-12,515,518,509,509,2320
2012-03-13,512,525,512,525,1770
2012-03-14,512,524,508,521,1681
2012-03-15,509,520,508,513,2191
2012-03-16,515,515,501,507,3260
2012-03-19,505,511,505,510,2650
2012-03-20,507,513,506,506,7290
2012-03-21,506,506,492,503,29240
2012-03-22,503,503,496,500,2623
