날짜,시가,고가,저가,종가,거래량
2012-01-02,2670,2695,2600,2695,23230
2012-01-03,2780,2780,2670,2735,36151
2012-01-04,2770,2770,2700,2740,26487
2012-01-05,2740,2920,2720,2920,75178
2012-01-06,2895,3180,2840,3040,166226
2012-01-09,3070,3140,2925,2985,48277
2012-01-10,2985,3120,2930,3050,57765
2012-01-11,3065,3070,2920,2965,66762
2012-01-12,2950,3000,2890,2980,69927
2012-01-13,2990,3100,2925,3060,66910
2012-01-16,3050,3050,2920,2935,38503
2012-01-17,2935,2980,2935,2970,17131
2012-01-18,3040,3040,2885,2890,29828
2012-01-19,2945,2960,2880,2880,25052
2012-01-20,2960,2980,2905,2925,15937
2012-01-25,2920,3000,2900,2930,42909
2012-01-26,2935,2970,2925,2950,20028
2012-01-27,2990,2990,2940,2970,20634
2012-01-30,2980,2980,2800,2950,34392
2012-01-31,2975,2975,2905,2950,11784
2012-02-01,2930,2950,2900,2940,25856
2012-02-02,3040,3170,2975,3060,77513
2012-02-03,3110,3110,2955,3010,35346
2012-02-06,3010,3045,2900,2900,65106
2012-02-07,2950,2970,2870,2925,29747
2012-02-08,2950,2950,2870,2910,26317
2012-02-09,2940,2940,2880,2900,33038
2012-02-10,2880,2975,2875,2935,31813
2012-02-13,2985,3070,2910,3060,46288
2012-02-14,3060,3450,2985,3405,341836
2012-02-15,3425,3440,3295,3395,110086
2012-02-16,3400,3400,3230,3330,64118
2012-02-17,3380,3550,3295,3490,151908
2012-02-20,3545,3570,3420,3505,47900
2012-02-21,3545,3545,3420,3535,61840
2012-02-22,3530,3535,3390,3390,46353
2012-02-23,3390,3390,3305,3340,43802
2012-02-24,3420,3450,3350,3365,70864
2012-02-27,3385,3385,3260,3330,25620
2012-02-28,3350,3600,3255,3585,117171
2012-02-29,3600,3840,3055,3625,127511
2012-03-02,3625,3625,3495,3600,30945
2012-03-05,3600,3600,3505,3535,38626
2012-03-06,3580,3580,3380,3495,36175
2012-03-07,3530,3530,3250,3450,33303
2012-03-08,3500,3590,3395,3530,40987
2012-03-09,3620,3620,3455,3490,49385
2012-03-12,3520,3685,3505,3595,63100
2012-03-13,3630,3695,3500,3630,72630
2012-03-14,4170,4170,4170,4170,81122
2012-03-15,4795,4795,4410,4460,2223628
2012-03-16,4465,4660,4245,4400,607819
2012-03-19,4360,4510,4080,4245,366470
2012-03-20,4250,4255,4090,4240,172928
2012-03-21,4200,4390,4130,4200,208654
2012-03-22,4205,4300,3940,3975,151216
2012-03-23,3925,3990,3820,3950,108356
2012-03-26,3980,4085,3965,4010,102220
2012-03-27,3950,4055,3870,4010,85968
2012-03-28,4010,4300,3910,3950,337609
2012-03-29,4185,4185,3850,3935,90927
2012-03-30,3865,3925,3570,3835,74866
2012-04-02,3835,3890,3760,3885,60976
2012-04-03,3875,3955,3780,3840,60686
2012-04-04,3790,3840,3580,3650,124184
2012-04-05,3520,3635,3450,3515,74211
2012-04-06,3515,3645,3515,3570,42386
2012-04-09,3515,3595,3320,3440,57913
2012-04-10,3330,3430,3250,3385,90391
2012-04-12,3370,3430,3300,3430,29957
2012-04-13,3440,3580,3400,3550,40650
2012-04-16,3515,3625,3475,3550,23223
2012-04-17,3600,3645,3415,3520,29158
2012-04-18,3535,3600,3470,3510,24865
2012-04-19,3450,3495,3390,3445,40483
2012-04-20,3475,3475,3385,3410,49176
2012-04-23,3410,3645,3410,3570,63013
2012-04-24,3565,3840,3420,3670,56889
2012-04-25,3650,3755,3565,3665,115436
2012-04-26,3750,4045,3715,3840,272277
2012-04-27,3805,3990,3805,3900,40785
2012-04-30,3945,4090,3800,3960,78160
2012-05-02,4000,4035,3820,3900,49818
2012-05-03,3935,3935,3805,3860,49786
2012-05-04,3805,3970,3805,3960,35692
2012-05-07,3900,3900,3805,3815,57561
2012-05-08,3815,3990,3815,3990,50833
2012-05-09,3990,3995,3865,3970,35571
2012-05-10,4045,4085,3940,4050,61059
2012-05-11,3970,4030,3855,3945,45763
2012-05-14,3920,4050,3850,3965,22285
2012-05-15,3895,3920,3585,3665,107170
2012-05-16,3605,3620,3325,3400,63118
2012-05-17,3500,3590,3330,3365,30119
2012-05-18,3270,3385,3050,3185,101245
