날짜,시가,고가,저가,종가,거래량
2018-06-29,3600,4140,3600,4140,131
2018-07-02,4760,4760,4180,4760,39683
2018-07-03,5470,5470,4800,4950,1126
2018-07-04,5690,5690,4210,4900,9395
2018-07-05,5140,5630,5130,5140,41455
2018-07-06,4900,4900,4900,4900,40
2018-07-09,5190,5190,5190,5190,1
2018-07-10,5190,5190,5190,5190,50
2018-07-11,5000,5100,4420,4420,11765
2018-07-12,5000,5000,3760,4585,4304
2018-07-13,3900,3900,3900,3900,2000
2018-07-16,4000,4000,4000,4000,10
2018-07-17,4000,4000,4000,4000,0
2018-07-18,4000,4000,4000,4000,26
2018-07-19,4295,4295,4295,4295,20
2018-07-20,4150,4150,4150,4150,0
2018-07-23,3730,4450,3730,4450,1310
2018-07-24,4200,4200,4200,4200,300
2018-07-25,3960,4190,3960,4190,540
2018-07-26,4750,4750,4750,4750,10
2018-07-27,4345,4345,4345,4345,300
2018-07-30,4095,4095,4095,4095,300
2018-07-31,4495,4495,4495,4495,10
2018-08-01,4235,4235,4235,4235,300
2018-08-02,4500,4500,4500,4500,10
2018-08-03,4145,4145,4145,4145,300
2018-08-06,4700,4700,4700,4700,10
2018-08-07,4450,4680,4450,4680,11300
2018-08-08,4670,4670,4670,4670,1
2018-08-09,3970,4660,3970,4660,1001
2018-08-10,4155,4155,4155,4155,300
2018-08-13,3535,4000,3535,3985,1844
2018-08-14,4495,4495,4295,4295,68
2018-08-16,4890,4890,4890,4890,10
2018-08-17,4605,4605,4605,4605,300
2018-08-20,4250,4250,4245,4245,301
2018-08-21,4850,4850,4850,4850,10
2018-08-22,4485,4485,4485,4485,300
2018-08-23,4290,4290,3900,4280,4007
2018-08-24,3900,3900,3900,3900,50
2018-08-27,4150,4150,4150,4150,10
2018-08-28,4250,4250,4250,4250,10
2018-08-29,3920,3920,3920,3920,300
2018-08-30,4245,4245,4245,4245,10
2018-08-31,3955,4000,3955,4000,310
2018-09-03,3870,3870,3870,3870,300
2018-09-04,4230,4230,3290,4185,3841
2018-09-05,3915,3915,3915,3915,305
2018-09-06,3330,3915,3330,3350,12
2018-09-07,3845,3850,3305,3305,16
2018-09-10,3795,3800,3795,3800,51
2018-09-11,4240,4240,3230,3230,278
2018-09-12,3700,3700,3300,3700,19
2018-09-13,4250,4250,3300,3300,6
2018-09-14,3300,3790,3300,3760,178
2018-09-17,4240,4240,4240,4240,7
2018-09-18,4235,4235,4235,4235,4
2018-09-19,3990,3990,3990,3990,300
2018-09-20,3990,4235,3395,4235,713
2018-09-21,4215,4215,3600,3600,16
2018-09-27,4130,4130,3600,4130,194
2018-09-28,4130,4130,3515,3550,1379
2018-10-01,3105,3995,3025,3960,2564
2018-10-02,3370,3935,3370,3370,830
2018-10-04,3875,3875,2870,2920,80
2018-10-05,3355,3355,3355,3355,10
2018-10-08,3850,3850,2890,3840,16
2018-10-10,3615,3830,3615,3830,9310
2018-10-11,3775,3775,3775,3775,300
2018-10-12,3500,3775,3400,3775,747
2018-10-15,3550,3550,3550,3550,300
2018-10-16,3500,3500,3500,3500,50
2018-10-17,3400,3700,3100,3500,5133
2018-10-18,4000,4000,2975,3350,2037
2018-10-19,3350,3350,3350,3350,20
2018-10-22,3350,3840,2850,2850,1632
2018-10-23,2840,3275,2815,3275,1884
2018-10-24,3700,3700,2910,3100,19
2018-10-25,3500,3565,3200,3560,1309
2018-10-26,3450,4040,3100,4040,2264
2018-10-29,3600,4500,3500,3500,1643
2018-10-30,4000,4000,4000,4000,2
2018-10-31,4300,4300,4300,4300,1
2018-11-01,3700,4300,3700,4300,201
2018-11-02,4300,4300,4300,4300,1
2018-11-05,4300,4300,4300,4300,1
