날짜,시가,고가,저가,종가,거래량
2012-01-02,4525,4525,4415,4485,18279
2012-01-03,4400,4470,4375,4400,76345
2012-01-04,4405,4450,4300,4440,23019
2012-01-05,4440,4450,4335,4400,106015
2012-01-06,4400,4505,4300,4480,51841
2012-01-09,4595,4595,4405,4570,13102
2012-01-10,4570,4740,4530,4740,32763
2012-01-11,4800,4850,4650,4720,33046
2012-01-12,4720,4895,4560,4605,41377
2012-01-13,4700,4700,4520,4640,7219
2012-01-16,4640,4670,4500,4595,15188
2012-01-17,4595,4725,4500,4520,10568
2012-01-18,4530,4565,4390,4535,31891
2012-01-19,4665,4665,4420,4460,32591
2012-01-20,4460,4485,4375,4485,54350
2012-01-25,4485,4540,4400,4540,14589
2012-01-26,4540,4800,4540,4590,32364
2012-01-27,4690,4690,4485,4600,27587
2012-01-30,4600,4600,4510,4570,26049
2012-01-31,4540,4620,4500,4550,30333
2012-02-01,4550,4620,4510,4580,28294
2012-02-02,4580,4635,4540,4580,21882
2012-02-03,4580,4580,4450,4580,22584
2012-02-06,4560,4560,4450,4520,20723
2012-02-07,4520,4600,4400,4600,55201
2012-02-08,4570,4635,4560,4635,17135
2012-02-09,4630,4650,4585,4650,12448
2012-02-10,4700,4700,4560,4660,31695
2012-02-13,4650,4650,4570,4650,19014
2012-02-14,4650,4700,4570,4700,25345
2012-02-15,4685,4740,4600,4740,50571
2012-02-16,4740,4755,4620,4755,19056
2012-02-17,4755,4800,4715,4760,18507
2012-02-20,4770,4900,4760,4800,39863
2012-02-21,4875,4875,4750,4845,15356
2012-02-22,4865,4865,4730,4820,43276
2012-02-23,4820,4880,4710,4820,25425
2012-02-24,4850,4850,4760,4840,2480
2012-02-27,4835,4860,4750,4820,10262
2012-02-28,4820,4825,4700,4770,19729
2012-02-29,4700,4780,4655,4770,31180
2012-03-02,4765,4850,4710,4795,25149
2012-03-05,4795,4900,4735,4750,8972
2012-03-06,4750,4825,4600,4820,25393
2012-03-07,4820,4820,4760,4815,19327
2012-03-08,4850,5000,4815,4990,56589
2012-03-09,5130,5730,5130,5730,968560
2012-03-12,5740,5790,5410,5600,317270
2012-03-13,5650,6150,5600,5700,651799
2012-03-14,5800,5980,5620,5720,185525
2012-03-15,5770,5860,5390,5390,175990
2012-03-16,5300,5730,5300,5670,139589
2012-03-19,5790,6000,5670,5740,188385
2012-03-20,5850,5920,5740,5810,85114
2012-03-21,5810,5950,5690,5920,86411
2012-03-22,5950,5980,5680,5830,169744
2012-03-23,5750,5830,5650,5790,44940
2012-03-26,5790,5880,5450,5490,62513
2012-03-27,5490,5550,5170,5430,112287
2012-03-28,5500,5520,5300,5520,24097
2012-03-29,5580,5580,5480,5520,36814
2012-03-30,5530,5850,5520,5750,83128
2012-04-02,5780,5920,5780,5890,46760
2012-04-03,5890,5980,5780,5820,38224
2012-04-04,5800,5890,5700,5760,33481
2012-04-05,5760,5770,5570,5640,35352
2012-04-06,5700,5880,5670,5750,54713
2012-04-09,5750,5750,5400,5450,56586
2012-04-10,5380,5710,5340,5550,33682
2012-04-12,5450,5630,5430,5440,10910
2012-04-13,5620,5620,5440,5570,20827
2012-04-16,5570,5780,5500,5750,43986
2012-04-17,5750,5800,5680,5730,27844
2012-04-18,5730,5850,5680,5750,22825
2012-04-19,5750,5830,5680,5750,43057
2012-04-20,5750,5780,5660,5760,30093
2012-04-23,5650,5750,5650,5740,16598
2012-04-24,5740,5780,5660,5700,32157
2012-04-25,5700,5800,5660,5700,20016
2012-04-26,5750,6390,5700,6190,291860
2012-04-27,6340,6550,6220,6400,159686
2012-04-30,6410,6510,6350,6410,84012
2012-05-02,6450,6500,6220,6370,48695
2012-05-03,6400,6400,6100,6120,67179
2012-05-04,6120,6290,6060,6200,11356
2012-05-07,6190,6200,5920,5920,44455
2012-05-08,6060,6140,5900,6050,21146
2012-05-09,6050,6130,5950,6090,14618
2012-05-10,6090,6400,6060,6140,64619
2012-05-11,6140,6210,6100,6140,44004
2012-05-14,6160,6360,6160,6290,46688
2012-05-15,6340,6340,6100,6300,20898
2012-05-16,6300,6330,6200,6280,21576
2012-05-17,6370,6380,6140,6280,63774
2012-05-18,6280,6280,6090,6090,33297
2012-05-21,6020,6250,5800,6100,54460
2012-05-22,6080,6190,6030,6150,46587
2012-05-23,6160,6290,6020,6020,20145
2012-05-24,6140,6150,5910,6140,33016
2012-05-25,6190,6190,5950,6100,23659
2012-05-29,6090,6100,6010,6020,10641
2012-05-30,6030,6100,5960,6100,65396
2012-05-31,6100,6100,5980,6100,24637
2012-06-01,6090,6200,6090,6200,62145
2012-06-04,6150,6190,5910,6050,23233
2012-06-05,6150,6150,5900,6000,40117
2012-06-07,6050,6190,5950,6040,29099
2012-06-08,6040,6180,5910,6050,26671
2012-06-11,6190,6250,5950,6050,21994
2012-06-12,6030,6030,5840,5850,36949
2012-06-13,5960,5960,5720,5890,16104
2012-06-14,5880,5900,5780,5870,16541
2012-06-15,5870,5990,5870,5970,39904
2012-06-18,5980,6140,5900,6040,14461
2012-06-19,6040,6080,6000,6040,15715
2012-06-20,6070,6070,5960,6040,26730
2012-06-21,6040,6040,5960,5960,19759
2012-06-22,5960,6010,5890,5990,9556
2012-06-25,6000,6000,5830,5900,17136
2012-06-26,5900,6370,5890,6150,73981
2012-06-27,6090,6250,6090,6240,12332
2012-06-28,6240,6490,6240,6400,90437
2012-06-29,6550,6550,6340,6450,13542
2012-07-02,6450,6640,6400,6600,42425
2012-07-03,6620,6830,6600,6760,46583
2012-07-04,6830,6830,6550,6690,25999
2012-07-05,6700,6780,6550,6670,16333
2012-07-06,6650,6790,6500,6660,36562
2012-07-09,6660,6700,6500,6510,15808
2012-07-10,6510,6620,6410,6460,24416
2012-07-11,6430,6630,6220,6240,34845
2012-07-12,6240,6350,5860,5910,51825
2012-07-13,5950,6100,5670,5990,48314
2012-07-16,5990,6130,5900,5940,8401
2012-07-17,5940,6180,5700,5890,68575
2012-07-18,5890,5900,5700,5890,31999
2012-07-19,5900,6100,5770,5940,9838
2012-07-20,5940,6270,5750,5920,19088
2012-07-23,5920,5920,5750,5910,7933
2012-07-24,5910,6050,5800,5850,26963
2012-07-25,5760,5800,5130,5750,6847
2012-07-26,5750,5920,5680,5800,12066
2012-07-27,5820,6050,5820,5940,1255
2012-07-30,5930,5940,5770,5870,9535
2012-07-31,5860,5860,5780,5860,4063
2012-08-01,5980,6190,5910,5990,7213
2012-08-02,5990,6090,5930,6000,3348
2012-08-03,5990,5990,5800,5980,5487
2012-08-06,5980,6000,5870,5990,3622
2012-08-07,5890,6000,5760,5760,32409
2012-08-08,5760,5870,5760,5830,28964
2012-08-09,5840,5940,5730,5820,35769
2012-08-10,5820,5820,5650,5810,23813
2012-08-13,5810,6000,5700,5800,35693
2012-08-14,5790,5890,5690,5800,21583
2012-08-16,5800,5800,5600,5790,63967
2012-08-17,5720,5760,5590,5730,50525
2012-08-20,5720,5720,5630,5700,12689
2012-08-21,5690,5700,5600,5680,11346
2012-08-22,5670,5670,5500,5620,65681
2012-08-23,5620,5700,5460,5460,42299
2012-08-24,5320,5390,5150,5320,72086
2012-08-27,5330,5650,5210,5400,27634
2012-08-28,5590,5590,5400,5500,8176
2012-08-29,5490,5580,5170,5310,51872
2012-08-30,5310,5420,5220,5350,25701
2012-08-31,5470,5470,5250,5460,8206
2012-09-03,5470,5580,5350,5420,12101
2012-09-04,5420,5560,5310,5390,15393
2012-09-05,5290,5390,5200,5260,38564
2012-09-06,5380,5380,5110,5260,31364
2012-09-07,5260,5570,5230,5570,54811
2012-09-10,5570,5740,5490,5700,36700
2012-09-11,5700,5770,5650,5700,8256
2012-09-12,5750,5750,5500,5700,16252
2012-09-13,5690,5710,5550,5690,17422
2012-09-14,5690,5740,5610,5700,20063
2012-09-17,5790,5790,5590,5700,47965
2012-09-18,5700,5740,5670,5710,15093
2012-09-19,5750,5750,5520,5700,64674
2012-09-20,5670,5740,5630,5720,15669
2012-09-21,5720,5750,5640,5690,28701
2012-09-24,5690,5780,5610,5700,30720
2012-09-25,5700,5730,5590,5640,46671
2012-09-26,5640,5700,5580,5700,17496
2012-09-27,5670,5700,5450,5450,37599
2012-09-28,5350,5520,5300,5520,36998
2012-10-02,5610,5610,5470,5550,6147
2012-10-04,5550,5670,5510,5650,20421
2012-10-05,5650,5700,5600,5600,12530
2012-10-08,5580,5660,5530,5530,9659
2012-10-09,5530,5660,5500,5550,8733
2012-10-10,5570,5990,5570,5660,16535
2012-10-11,5660,5940,5580,5650,20677
2012-10-12,5700,5710,5600,5710,16269
2012-10-15,5710,5830,5610,5690,60695
2012-10-16,5650,5810,5650,5780,47367
2012-10-17,5780,5900,5680,5700,22606
2012-10-18,5700,5790,5620,5770,33582
2012-10-19,5770,5850,5640,5750,17206
2012-10-22,5760,5760,5620,5740,23824
2012-10-23,5800,5800,5650,5700,67268
2012-10-24,5540,5750,5540,5710,11705
2012-10-25,5710,5760,5680,5710,11060
2012-10-26,5770,6000,5610,5730,80684
2012-10-29,5850,5850,5660,5750,16058
2012-10-30,5790,5790,5630,5690,18898
2012-10-31,5700,5700,5550,5650,31542
2012-11-01,5650,5720,5590,5680,12077
2012-11-02,5730,5730,5640,5640,23685
2012-11-05,5700,5700,5540,5650,15051
2012-11-06,5730,5730,5430,5430,26274
2012-11-07,5470,5670,5450,5670,51942
2012-11-08,5650,5730,5600,5650,45844
2012-11-09,5680,5700,5600,5690,7862
2012-11-12,5730,5730,5590,5640,9114
2012-11-13,5690,5700,5410,5650,30938
2012-11-14,5700,5700,5550,5550,16637
2012-11-15,5500,5680,5500,5670,9666
2012-11-16,5600,5700,5580,5680,71881
