날짜,시가,고가,저가,종가,거래량
2015-11-16,10700,10700,10700,10700,0
2015-11-17,10700,10700,10700,10700,0
2015-11-18,10700,10700,10700,10700,2
2015-11-19,9110,9110,9110,9110,0
2015-11-20,10450,10450,8000,8000,27
2015-11-23,9200,9200,6810,6810,101
2015-11-24,7830,7830,5800,5800,201
2015-11-25,6670,6670,4935,4935,282
2015-11-26,5670,5670,4205,5670,1101
2015-11-27,6520,6520,4825,4825,801
2015-11-30,5540,5540,5200,5200,401
2015-12-01,5980,5980,5980,5980,100
2015-12-02,6870,6870,5090,6870,511
2015-12-03,6870,6870,6870,6870,1000
2015-12-04,6870,6870,6870,6870,0
2015-12-07,6500,6500,5840,5840,203
2015-12-08,6700,6700,6700,6700,211
2015-12-09,6360,6360,6360,6360,0
2015-12-10,6500,6800,5420,5420,983
2015-12-11,6230,6230,6200,6200,300
2015-12-14,6500,6890,5270,6700,902
2015-12-15,7200,7200,7200,7200,100
2015-12-16,7400,7500,7400,7500,589
2015-12-17,8620,8620,8200,8500,302
2015-12-18,8100,8400,8100,8400,503
2015-12-21,7140,8000,7140,8000,1720
2015-12-22,7420,7990,7420,7990,173181
2015-12-23,7550,7550,7550,7550,500
2015-12-24,7600,7600,7600,7600,200
2015-12-28,7000,7000,6470,6470,203
2015-12-29,6600,6600,5500,5500,201
2015-12-30,6320,6320,4680,4680,302
2016-01-04,5380,5380,5380,5380,5500
2016-01-05,5380,6180,5380,5380,1006
2016-01-06,5300,6180,5300,6180,201
2016-01-07,7100,7100,7100,7100,3
2016-01-08,8000,8000,6390,8000,16
2016-01-11,7200,8490,7200,8490,13
2016-01-12,7220,7220,7220,7220,203
2016-01-13,8300,8300,7220,8000,506
2016-01-14,9190,9190,6800,6800,910
2016-01-15,7800,7800,5780,5780,3319
2016-01-18,5780,5780,4920,4920,6943
2016-01-19,4200,5600,4200,5600,10051
2016-01-20,5600,5600,4900,5400,1030
2016-01-21,5000,6200,4600,6200,29413
2016-01-22,5500,6900,5300,6900,19738
2016-01-25,5870,7500,5870,7500,5941
2016-01-26,6500,7400,6500,7400,201
2016-01-27,6300,6300,6300,6300,0
2016-01-28,5400,6750,5400,6750,6013
2016-01-29,6350,6350,6350,6350,2
2016-02-01,6000,6360,5710,5710,202
2016-02-02,5550,5830,5500,5830,401
2016-02-03,6040,6040,6040,6040,1
2016-02-04,5140,6800,5140,6800,301
2016-02-05,7790,7790,7790,7790,1
2016-02-11,8490,8490,8490,8490,1
2016-02-12,9760,9760,9760,9760,1
2016-02-15,9000,9000,9000,9000,200
2016-02-16,8500,8500,8500,8500,1
2016-02-17,7230,8500,7230,8200,7
2016-02-18,6970,6970,6970,6970,205
2016-02-19,7500,7500,7500,7500,1
2016-02-22,6380,6380,6380,6380,220
2016-02-23,5700,5700,5500,5500,400
2016-02-24,6320,6320,4690,4690,4
2016-02-25,4000,5390,4000,5390,6
2016-02-26,5500,5510,5500,5510,207
2016-02-29,4690,6330,4690,5030,7
2016-03-02,5300,5700,5300,5700,361
2016-03-03,5300,6200,5300,5300,502
2016-03-04,5600,6070,5500,6070,804
2016-03-07,5300,6980,5300,6980,1564
2016-03-08,6500,6880,5940,6880,377
2016-03-09,6000,7290,6000,7290,2
2016-03-10,6200,6200,6200,6200,200
2016-03-11,5720,6800,5500,6800,255
2016-03-14,6000,6000,6000,6000,10
2016-03-15,5800,5800,5300,5300,952
2016-03-16,5000,6090,5000,6090,1429
2016-03-17,6490,6490,6490,6490,1
2016-03-18,5520,5850,5520,5850,201
2016-03-21,5300,5300,5300,5300,200
2016-03-22,5300,5600,5000,5600,1051
2016-03-23,5000,5000,5000,5000,310
2016-03-24,5000,5000,5000,5000,200
2016-03-25,5500,5500,5200,5200,4
2016-03-28,5000,5050,5000,5050,15
2016-03-29,5000,5000,5000,5000,200
2016-03-30,5000,5050,5000,5050,693
2016-03-31,5000,5100,5000,5100,202
2016-04-01,5000,5080,5000,5080,510
2016-04-04,5080,5080,5080,5080,50
2016-04-05,4700,5740,4700,5400,705
2016-04-06,4800,4800,4700,4700,500
2016-04-07,5300,5300,5100,5100,88
2016-04-08,5860,5860,5290,5290,21
2016-04-11,4750,4750,4750,4750,300
2016-04-12,4450,5300,4450,5300,301
2016-04-14,4800,5000,4800,5000,301
2016-04-15,5000,5000,5000,5000,0
2016-04-18,4980,4980,4980,4980,0
2016-04-19,4555,5300,4555,5300,301
2016-04-20,4875,4875,4875,4875,0
2016-04-21,4770,4770,4770,4770,0
2016-04-22,4770,4770,4770,4770,0
2016-04-25,5000,5000,5000,5000,300
2016-04-26,4800,4800,4800,4800,300
2016-04-27,4770,5500,4770,5500,301
2016-04-28,4980,5790,4980,5790,301
2016-04-29,5000,5300,5000,5300,201
2016-05-02,5500,5500,5500,5500,1
2016-05-03,5740,5740,5740,5740,1
2016-05-04,5000,5000,5000,5000,200
2016-05-09,4980,4980,4705,4705,3319
2016-05-10,4800,4980,4800,4980,135
2016-05-11,4980,4980,4980,4980,240
2016-05-12,4900,4900,4900,4900,0
2016-05-13,4900,4900,4900,4900,0
2016-05-16,4900,4900,4900,4900,0
2016-05-17,4880,4880,4880,4880,0
2016-05-18,4980,5490,4700,4900,571
2016-05-19,4900,4900,4900,4900,240
2016-05-20,4900,4900,4900,4900,1250
2016-05-23,5590,5590,4500,5000,1260
2016-05-24,4900,4900,4900,4900,439
2016-05-25,5450,5450,4850,4850,151
2016-05-26,4900,4900,4900,4900,0
2016-05-27,4900,4900,4900,4900,4
2016-05-30,4700,4700,4700,4700,50
2016-05-31,4700,4700,4700,4700,0
2016-06-01,5000,5000,4300,4300,23
2016-06-02,4555,4900,4555,4900,301
2016-06-03,5490,5490,4165,4165,2
2016-06-07,3545,4600,3545,3550,302
2016-06-08,4025,4080,3800,4080,402
