날짜,시가,고가,저가,종가,거래량
2012-01-02,122000,124500,122000,124500,340
2012-01-03,124000,124000,122500,123000,517
2012-01-04,121500,123500,121500,123500,873
2012-01-05,124500,126500,122000,123500,686
2012-01-06,120000,125000,120000,122500,397
2012-01-09,120000,125500,119500,125500,1962
2012-01-10,124000,125500,121500,121500,2268
2012-01-11,124500,127000,122000,124000,255
2012-01-12,124500,127000,123500,126500,2099
2012-01-13,127000,127500,124000,126500,290
2012-01-16,127500,127500,122500,124000,495
2012-01-17,125000,128000,124500,126500,397
2012-01-18,127000,127500,125500,127500,360
2012-01-19,127500,129000,125000,129000,681
2012-01-20,127500,129000,126500,129000,348
2012-01-25,127500,138500,127000,136500,941
2012-01-26,134000,139000,134000,137500,671
2012-01-27,136000,138500,136000,137500,227
2012-01-30,140000,140000,136000,137500,106
2012-01-31,140000,140000,135500,136000,263
2012-02-01,139000,139000,134000,136000,2745
2012-02-02,135500,139000,135500,138500,1197
2012-02-03,136500,139000,136000,138500,265
2012-02-06,135500,139000,135500,136500,268
2012-02-07,137000,138500,136000,137000,619
2012-02-08,136000,137000,134000,137000,2782
2012-02-09,135000,137500,134000,137000,648
2012-02-10,138500,143500,138000,138500,2217
2012-02-13,138500,139500,138000,139500,263
2012-02-14,135500,139500,135500,139000,930
2012-02-15,139000,139000,136000,138500,500
2012-02-16,136000,136000,133000,135000,1882
2012-02-17,135000,136500,134000,136500,996
2012-02-20,135000,137000,133500,136500,2000
2012-02-21,136500,136500,134500,136000,108
2012-02-22,135500,135500,133000,135000,274
2012-02-23,134000,134000,131000,133500,889
2012-02-24,133500,135000,133000,133500,3125
2012-02-27,133000,133500,130500,132000,1419
2012-02-28,130000,132000,130000,132000,549
2012-02-29,132500,133500,131000,133500,596
2012-03-02,133000,133000,131000,132000,1313
2012-03-05,131000,131500,128000,130000,1398
2012-03-06,129000,130500,129000,129000,236
2012-03-07,129000,130000,127500,130000,617
2012-03-08,127500,132000,125000,131000,1508
2012-03-09,131000,132500,129000,130500,350
2012-03-12,127500,131500,127000,127000,815
2012-03-13,126500,129500,126500,129500,251
2012-03-14,128500,130000,128500,130000,164
2012-03-15,126500,129000,126500,128000,1284
2012-03-16,126000,128000,124000,127500,4869
2012-03-19,127500,127500,124500,125000,2182
2012-03-20,126500,126500,123500,125500,2494
2012-03-21,123000,125500,122500,123500,2737
2012-03-22,123500,126000,123500,124000,1260
2012-03-23,125500,127000,124000,126000,601
2012-03-26,125000,127000,124000,127000,773
2012-03-27,127000,128000,124000,128000,777
2012-03-28,126000,129000,126000,127500,44
2012-03-29,128500,128500,125000,128500,876
2012-03-30,128500,128500,128000,128500,197
2012-04-02,127500,128500,124000,127000,310
2012-04-03,127500,127500,125000,127000,242
2012-04-04,126000,126000,121500,125500,693
2012-04-05,124500,131000,123000,130000,85
2012-04-06,122500,127000,122500,126500,265
2012-04-09,124000,126000,120000,126000,4507
2012-04-10,125000,125500,120500,125500,1691
2012-04-12,124000,125500,121500,125000,508
2012-04-13,125000,127500,122500,127500,498
2012-04-16,128500,128500,125000,128000,114
2012-04-17,127000,128000,127000,128000,1134
2012-04-18,129500,129500,126000,127500,66
2012-04-19,128000,128000,125000,127000,39
2012-04-20,124500,127000,124500,126000,1158
2012-04-23,125000,126000,123000,125000,409
2012-04-24,121000,124500,121000,124000,679
2012-04-25,125000,125000,120000,122000,1555
2012-04-26,122000,122000,118000,118000,7554
2012-04-27,118000,119500,115500,119500,2919
2012-04-30,119500,119500,117000,119500,523
2012-05-02,117000,120500,117000,120500,423
2012-05-03,120000,120000,119500,119500,6
2012-05-04,119000,120000,119000,120000,12
2012-05-07,118500,120000,117500,120000,39
2012-05-08,120000,120000,118000,119500,76
2012-05-09,117500,119000,116500,116500,139
2012-05-10,115000,116000,110000,111000,6173
2012-05-11,112000,112000,106000,107500,3505
2012-05-14,108500,108500,105000,105000,687
2012-05-15,106500,107500,102000,107500,586
2012-05-16,105000,107500,103000,106500,602
2012-05-17,106000,107000,104000,107000,159
2012-05-18,106000,106000,101000,105000,225
2012-05-21,101000,105500,101000,105500,163
2012-05-22,105000,105500,103000,103000,149
2012-05-23,103500,106000,99000,105000,955
2012-05-24,104000,105000,101000,104500,241
2012-05-25,102000,105000,102000,105000,511
2012-05-29,102000,105000,101000,104000,332
2012-05-30,104000,105000,101500,103000,1197
