,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2017-10-30,68000,88400,68000,88400,268264,P10,,,U04
1,2017-10-31,94000,114500,90100,114500,460821,P11,P10P11,,T01
2,2017-11-01,129500,132000,108500,108500,397464,M13,P10M13,P10M13,U04
3,2017-11-02,111500,111500,91000,93000,230881,M11,M10M11,S03M11,T01
4,2017-11-03,93000,104500,91600,92900,229421,M05,M10M05,M10M05,T01
5,2017-11-06,93100,93500,85600,86800,86255,M05,M00M05,M10M05,U04
6,2017-11-07,85100,89100,82800,83100,66404,M05,M00M05,M10M05,U04
7,2017-11-08,84500,88500,83200,83500,72194,M05,M00M05,M10M05,T01
8,2017-11-09,84800,87900,83500,87300,37012,P05,M00P05,M10P05,U04
9,2017-11-10,87500,87500,84600,85100,20985,M01,P00M01,S01M01,D04
10,2017-11-13,86200,86300,82000,82400,25626,M05,M00M05,S03M05,T01
11,2017-11-14,81400,81900,78500,79000,30285,M05,M00M05,M10M05,U02
12,2017-11-15,79400,81300,76800,78300,34311,M05,M00M05,M10M05,D04
13,2017-11-16,78500,78500,76600,77300,18364,M01,M00M01,M10M01,D04
14,2017-11-17,76700,82000,76100,80200,24598,P05,M00P05,M10P05,U04
15,2017-11-20,80700,81800,79300,79300,18462,M03,P00M03,S02M03,T01
16,2017-11-21,79300,79300,77000,77000,14413,M00,M00M00,S03M00,U02
17,2017-11-22,79800,100000,79200,89000,416272,P15,M00P15,M10P15,U04
18,2017-11-23,91100,93000,82200,82900,91004,M05,P10M05,S01M05,U04
19,2017-11-24,83200,84800,80400,80400,39645,M03,M00M03,S03M03,U01
20,2017-11-27,79900,80100,78100,78300,22402,M05,M00M05,M10M05,U04
21,2017-11-28,78400,93800,78400,81500,202953,P04,M00P04,M10P04,T01
22,2017-11-29,80200,84300,79400,82500,27960,P05,P00P05,S01P05,U04
23,2017-11-30,82800,83200,81100,81700,14816,M05,P00M05,P10M05,D04
24,2017-12-01,78600,79000,75200,75700,285611,M05,M00M05,S03M05,U04
25,2017-12-04,77100,77700,75200,75500,29989,M05,M00M05,M10M05,D04
26,2017-12-05,75600,75700,74000,74200,31328,M05,M00M05,M10M05,D04
27,2017-12-06,73300,74000,71000,71000,34410,M03,M00M03,M10M03,T01
28,2017-12-07,70100,71500,68200,68800,27022,M05,M00M05,M10M05,U03
29,2017-12-08,68300,71400,68200,68400,21509,K02,M00K02,M10K02,U04
30,2017-12-11,71200,71200,67900,68000,17697,M01,K00M01,S08M01,U04
31,2017-12-12,68700,68700,66000,66200,20981,M01,M00M01,S07M01,U04
32,2017-12-13,66000,68500,65900,66500,37142,P05,M00P05,M10P05,T01
33,2017-12-14,66700,67800,64900,66100,31690,M05,P00M05,S00M05,U03
34,2017-12-15,65200,65400,63700,64000,18925,M05,M00M05,S03M05,D04
35,2017-12-18,64000,64200,61400,62300,15099,M05,M00M05,M10M05,U04
36,2017-12-19,62000,62300,59400,59600,24827,M05,M00M05,M10M05,U04
37,2017-12-20,58900,59400,57300,57800,19889,M05,M00M05,M10M05,D04
