,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2018-12-19,17300,19850,17300,18000,75,P04,,,U04
1,2018-12-20,18000,18000,18000,18000,0,K00,P00K00,,D04
2,2018-12-21,19500,19500,19500,19500,0,K00,K00K00,P10K00,D04
3,2018-12-24,20000,20000,20000,20000,10,K00,K00K00,P10K00,D04
4,2018-12-26,19400,20450,19400,20450,101,P00,K00P00,P10P00,D04
5,2018-12-27,20000,20000,20000,20000,100,K00,P00K00,P10K00,U04
6,2018-12-28,20000,20000,20000,20000,0,K00,K00K00,P10K00,U04
7,2019-01-02,19400,19400,19400,19400,100,K00,K00K00,S04K00,U04
8,2019-01-03,18800,18800,18800,18800,100,K00,K00K00,P10K00,U04
9,2019-01-04,18200,18850,18200,18850,101,P00,K00P00,P10P00,D04
10,2019-01-07,18250,18900,18250,18900,101,P00,P00P00,P10P00,U04
11,2019-01-08,18300,18450,18300,18450,101,P00,P00P00,P10P00,U04
12,2019-01-09,17850,18750,17850,18750,101,P00,P00P00,P10P00,U04
13,2019-01-10,18000,18700,18000,18700,102,P00,P00P00,P10P00,U04
14,2019-01-11,17850,18000,17850,18000,121,P00,P00P00,P10P00,U04
15,2019-01-14,17450,18400,17450,18400,101,P00,P00P00,P10P00,T01
16,2019-01-15,17900,17900,17000,17850,72,M02,P00M02,P10M02,D04
17,2019-01-16,17000,17000,16000,17000,82,K01,M00K01,S06K01,U04
18,2019-01-17,16000,16000,16000,16000,20,K00,K00K00,M10K00,U02
19,2019-01-18,16500,16500,16500,16500,1,K00,K00K00,P10K00,U04
20,2019-01-21,15000,15950,15000,15950,42,P00,K00P00,P10P00,U04
21,2019-01-22,15000,16500,15000,16500,44,P10,P00P10,P10P10,U04
22,2019-01-23,15000,15950,15000,15950,41,P00,P10P00,P10P00,D04
23,2019-01-24,15000,15000,15000,15000,24,K00,P00K00,P10K00,U01
24,2019-01-25,15800,15800,14800,15800,149,K01,K00K01,P10K01,U04
25,2019-01-28,15300,16100,14600,15800,614,P05,K00P05,P10P05,U04
26,2019-01-29,15300,15300,15300,15300,100,K00,P00K00,P10K00,D04
27,2019-01-30,15000,15600,14800,15600,111,P01,K00P01,P10P01,D04
28,2019-01-31,14200,17100,14100,17100,651,P11,P00P11,P10P11,U04
29,2019-02-01,14700,14700,14700,14700,39,K00,P10K00,P10K00,U04
30,2019-02-07,14250,14500,14250,14500,200,P00,K00P00,P10P00,D04
