,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2017-12-22,660,759,660,759,33710,P10,,,U01
1,2017-12-26,872,872,872,872,1,K00,P10K00,,T01
2,2017-12-27,1000,1000,1000,1000,1,K00,K00K00,P10K00,D04
3,2017-12-28,1150,1150,1150,1150,1,K00,K00K00,P10K00,U01
4,2018-01-02,1320,1320,1320,1320,1,K00,K00K00,P10K00,D04
5,2018-01-03,1515,1515,1515,1515,0,K00,K00K00,P10K00,U04
6,2018-01-04,1740,1740,1740,1740,0,K00,K00K00,P10K00,U04
7,2018-01-05,2000,2000,2000,2000,33100,K00,K00K00,P10K00,U03
8,2018-01-08,2300,2300,2300,2300,100,K00,K00K00,P10K00,U04
9,2018-01-09,2645,2645,2645,2645,0,K00,K00K00,P10K00,U04
10,2018-01-10,3040,3040,3040,3040,0,K00,K00K00,P10K00,U01
11,2018-01-11,3495,3495,3495,3495,1135,K00,K00K00,P10K00,T01
12,2018-01-12,4015,4015,4015,4015,1,K00,K00K00,P10K00,U04
13,2018-01-15,4615,4615,4615,4615,550,K00,K00K00,P10K00,U04
14,2018-01-16,5300,5300,5300,5300,500,K00,K00K00,P10K00,U04
15,2018-01-17,6090,6090,6090,6090,6997,K00,K00K00,P10K00,D04
16,2018-01-18,7000,7000,7000,7000,77742,K00,K00K00,P10K00,U04
17,2018-01-19,8050,8050,7210,8050,124487,K01,K00K01,P10K01,T01
18,2018-01-22,9250,9250,6880,7600,30888,M11,K00M11,P10M11,U04
19,2018-01-23,7950,7950,6460,6460,21577,M10,M10M10,S07M10,U04
20,2018-01-24,6500,7400,5750,6900,12321,P05,M10P05,M10P05,U04
21,2018-01-25,6200,7000,6200,6960,3867,P13,P00P13,S01P13,D04
22,2018-01-26,7000,7200,6800,7200,3565,P01,P10P01,P10P01,T01
23,2018-01-29,7190,7200,6310,6380,15504,M15,P00M15,P10M15,U04
24,2018-01-30,7000,7000,6400,6750,6694,M01,M10M01,S07M01,D04
25,2018-01-31,7000,7000,6220,6500,15161,M01,M00M01,M10M01,D04
26,2018-02-01,6500,6500,5800,5800,8977,M10,M00M10,M10M10,U02
27,2018-02-02,6000,6500,5900,6190,1273,P05,M10P05,M10P05,D04
28,2018-02-05,6200,6500,6200,6450,545,P03,P00P03,S01P03,D04
29,2018-02-06,6850,6850,6200,6790,2439,M02,P00M02,P10M02,D04
30,2018-02-07,6790,6790,6780,6790,1125,K01,M00K01,S05K01,U04
31,2018-02-08,6780,6780,6200,6750,911,M02,K00M02,S04M02,D04
32,2018-02-09,6800,7000,6000,6780,3340,M05,M00M05,S04M05,D04
33,2018-02-12,6790,6790,6420,6780,1366,M02,M00M02,S04M02,U04
34,2018-02-13,6780,6780,6470,6770,4906,M02,M00M02,S04M02,U04
35,2018-02-14,6770,6770,6110,6600,2225,M02,M00M02,S04M02,U04
36,2018-02-19,7400,7400,6600,7200,4559,M02,M00M02,M10M02,U04
37,2018-02-20,8190,8190,6650,7200,2835,M11,M00M11,M10M11,T01
38,2018-02-21,7000,7000,6210,6900,4053,M02,M10M02,M10M02,T01
39,2018-02-22,6750,6800,6210,6800,2042,P02,M00P02,M10P02,T01
40,2018-02-23,6750,6750,6250,6720,1541,M02,P00M02,S08M02,T01
41,2018-02-26,6400,6660,6060,6150,3987,M05,M00M05,S07M05,U04
42,2018-02-27,6400,6490,5800,6290,3813,M05,M00M05,M10M05,U04
43,2018-02-28,6390,6390,5500,5990,5697,M01,M00M01,M10M01,D04
44,2018-03-02,5990,5990,5550,5970,6489,M02,M00M02,M10M02,D04
45,2018-03-05,5970,6450,5940,6450,14425,P01,M00P01,M10P01,U04
46,2018-03-06,6600,7260,6500,6990,6706,P05,P00P05,S02P05,U04
47,2018-03-07,7350,7350,6890,6980,5842,M01,P00M01,P10M01,U04
48,2018-03-08,7250,7250,6990,6990,7832,M00,M00M00,S03M00,U04
49,2018-03-09,6800,6990,6800,6990,1621,P00,M00P00,M10P00,U04
50,2018-03-12,7000,7000,6700,6990,3340,M02,P00M02,S08M02,U04
51,2018-03-13,7300,7300,6700,6900,3177,M01,M00M01,S03M01,U04
52,2018-03-14,6600,6880,6450,6880,324,P01,M00P01,M10P01,D04
53,2018-03-15,6800,6800,6410,6670,1720,M02,P00M02,S08M02,T01
54,2018-03-16,6800,7000,6450,6720,3636,M05,M00M05,S06M05,T01
55,2018-03-19,6700,6700,6410,6700,178,K01,M00K01,M10K01,T01
56,2018-03-20,6660,7000,6450,6450,1395,M03,K00M03,M10M03,D04
57,2018-03-21,6990,6990,6210,6600,3941,M01,M00M01,S07M01,U03
58,2018-03-22,6600,6600,6100,6430,7179,M01,M00M01,M10M01,T01
59,2018-03-23,6400,6400,6070,6300,498,M02,M00M02,M10M02,D04
60,2018-03-26,6010,6280,5800,5990,6380,M05,M00M05,M10M05,D04
61,2018-03-27,6200,6200,5780,5970,3352,M01,M00M01,M10M01,U04
62,2018-03-28,6100,6100,5600,5890,3691,M01,M00M01,M10M01,D04
63,2018-03-29,6000,6200,5530,5840,370,M05,M00M05,M10M05,D04
64,2018-03-30,6490,6710,5830,6140,14937,M05,M00M05,M10M05,D04
65,2018-04-02,6200,6200,5810,6130,276,M02,M00M02,M10M02,U04
66,2018-04-03,6130,6980,5600,6370,9235,P05,M00P05,M10P05,D04
67,2018-04-04,6190,6400,5800,6100,10020,M05,P00M05,S02M05,U04
68,2018-04-05,6100,6990,6080,6380,27116,P05,M00P05,S07P05,U04
69,2018-04-06,6330,6330,6200,6290,2422,M02,P00M02,S02M02,U04
70,2018-04-09,6290,6590,6200,6590,6835,P01,M00P01,S06P01,D04
71,2018-04-10,6600,7500,6400,7100,6117,P05,P00P05,S02P05,U04
72,2018-04-11,7200,7400,7000,7200,3261,K00,P00K00,P10K00,U04
73,2018-04-12,7400,7400,7000,7200,3745,M01,K00M01,P10M01,D04
74,2018-04-13,7200,7400,7010,7250,2755,P05,M00P05,S07P05,U04
75,2018-04-16,7400,7400,7000,7250,19063,M01,P00M01,S00M01,D04
76,2018-04-17,7020,7240,7020,7180,7744,P03,M00P03,S03P03,U04
77,2018-04-18,7190,7210,7150,7210,19424,K01,P00K01,S08K01,U04
78,2018-04-19,7200,8200,7200,7700,12060,P03,K00P03,P10P03,U03
79,2018-04-20,7700,7800,7690,7800,7974,P01,P00P01,P10P01,D04
80,2018-04-23,7800,7800,7400,7700,3099,M02,P00M02,P10M02,D04
81,2018-04-24,7700,7700,7000,7350,6948,M01,M00M01,S07M01,T01
82,2018-04-25,7350,7350,7200,7300,6709,M02,M00M02,M10M02,D04
83,2018-04-26,7300,7600,7150,7300,14009,K00,M00K00,M10K00,T01
84,2018-04-27,7400,7400,7320,7370,3385,M01,K00M01,S04M01,U04
85,2018-04-30,7370,7450,7210,7380,10335,K00,M00K00,S05K00,T01
86,2018-05-02,7380,7380,7200,7200,3199,M00,K00M00,S04M00,U04
87,2018-05-03,7200,7300,7200,7200,2714,K02,M00K02,S07K02,D04
88,2018-05-04,7200,7290,7100,7110,1482,M05,K00M05,M10M05,T01
89,2018-05-08,7100,7150,6800,7150,2573,P02,M00P02,S07P02,U04
90,2018-05-09,7120,7120,6800,7050,1775,M02,P00M02,S00M02,T01
91,2018-05-10,7030,7090,6670,7000,4558,M05,M00M05,S07M05,U04
92,2018-05-11,7000,7000,6800,7000,5761,K01,M00K01,M10K01,U04
93,2018-05-14,6950,7100,6800,7020,6201,P05,K00P05,S04P05,T01
94,2018-05-15,6970,6990,6650,6900,11433,M05,P00M05,P10M05,U02
95,2018-05-16,6870,6900,6870,6890,2778,K00,M00K00,S07K00,D04
96,2018-05-17,6860,7200,6800,6800,3102,M04,K00M04,S08M04,U04
97,2018-05-18,7000,7000,6210,6590,11233,M01,M00M01,S07M01,T01
98,2018-05-21,7000,7060,6800,7000,693,K01,M00K01,M10K01,D04
99,2018-05-23,7000,8000,7000,7450,27513,P03,K00P03,M10P03,T01
100,2018-05-24,7600,7790,6800,7260,12665,M05,P00M05,P10M05,U04
101,2018-05-25,7880,7880,7390,7390,90,M00,M00M00,S03M00,T01
102,2018-05-28,7300,7390,6800,7000,10204,M05,M00M05,M10M05,T01
103,2018-05-29,6990,7300,6900,7270,1131,P05,M00P05,M10P05,U02
104,2018-05-30,7260,7260,6810,6990,4304,M01,P00M01,S00M01,D04
105,2018-05-31,6990,7180,6660,7180,4611,P01,M00P01,S07P01,U04
106,2018-06-01,7180,7180,6610,7150,5474,M02,P00M02,S00M02,T01
107,2018-06-04,7100,7100,6710,6990,2366,M02,M00M02,S03M02,U04
108,2018-06-05,7190,7500,6800,7200,1317,K00,M00K00,M10K00,U04
109,2018-06-07,7180,7180,6950,7000,172,M01,K00M01,S01M01,U04
110,2018-06-08,6800,6990,6800,6950,2469,P03,M00P03,S07P03,D04
111,2018-06-11,6900,7800,6860,6860,9137,M04,P00M04,S08M04,U02
112,2018-06-12,7040,7050,6990,7050,1076,K01,M00K01,S06K01,U03
113,2018-06-14,7200,8000,6850,7100,2062,M05,K00M05,S01M05,T01
114,2018-06-15,7100,7100,6800,7100,5762,K01,M00K01,S05K01,U04
115,2018-06-18,6800,7300,6670,6710,7586,M05,K00M05,M10M05,T01
116,2018-06-19,6740,7200,6740,6800,8932,P04,M00P04,S07P04,T01
117,2018-06-20,6990,7100,6800,6880,33981,M05,P00M05,S01M05,D04
118,2018-06-21,7000,7200,6800,7200,62953,P01,M00P01,S05P01,U04
119,2018-06-22,7200,7200,6830,6920,82505,M01,P00M01,S01M01,D04
120,2018-06-25,6840,7090,6840,6860,19677,K02,M00K02,S07K02,T01
121,2018-06-26,6800,7150,6800,7150,54292,P00,K00P00,S08P00,D04
122,2018-06-27,7000,7090,7000,7000,43505,K02,P00K02,P10K02,U04
123,2018-06-28,6820,7500,6820,7390,8041,P03,K00P03,P10P03,D04
124,2018-06-29,7030,8000,7030,7400,17376,P03,P00P03,P10P03,U04
125,2018-07-02,7500,7500,7000,7350,9469,M02,P00M02,P10M02,U01
126,2018-07-03,7400,7400,7050,7350,3411,M02,M00M02,S03M02,U04
127,2018-07-04,7350,7350,7130,7200,20740,M01,M00M01,M10M01,U04
128,2018-07-05,7370,7370,7030,7190,5241,M01,M00M01,M10M01,D04
129,2018-07-06,7190,7290,7000,7200,9845,K00,M00K00,M10K00,U04
130,2018-07-09,7200,7340,7020,7190,471,M05,K00M05,S00M05,U04
131,2018-07-10,7200,7200,6990,7000,3779,M01,M00M01,S04M01,U04
132,2018-07-11,7000,7090,7000,7000,1725,K02,M00K02,M10K02,U01
133,2018-07-12,7000,7000,6800,6950,4876,M02,K00M02,M10M02,D04
134,2018-07-13,7000,7150,6900,7000,1420,K00,M00K00,S04K00,U04
135,2018-07-16,7000,7170,6610,7050,2144,P05,K00P05,S04P05,T01
136,2018-07-17,7000,7100,6980,7000,1172,K02,P00K02,S04K02,T01
137,2018-07-18,7050,7050,6890,6950,728,M01,K00M01,S04M01,U04
138,2018-07-19,7050,7050,6680,6950,959,M02,M00M02,S07M02,T01
139,2018-07-20,6940,7000,6800,7000,3267,P02,M00P02,M10P02,D04
140,2018-07-23,6950,6950,6650,6950,358,K01,P00K01,S00K01,T01
141,2018-07-24,7000,7000,6510,6790,3447,M01,K00M01,S04M01,U04
142,2018-07-25,6790,6790,6450,6780,6024,M02,M00M02,S07M02,T01
143,2018-07-26,6800,7200,6450,7000,98,P05,M00P05,M10P05,U04
144,2018-07-27,7000,7000,6650,7000,1105,K01,P00K01,S01K01,D04
145,2018-07-30,7000,7150,6800,6990,3350,M05,K00M05,P10M05,D04
146,2018-07-31,6990,7190,6800,7000,1137,K00,M00K00,S04K00,D04
147,2018-08-01,6980,6990,6900,6980,128,K01,K00K01,S04K01,U04
148,2018-08-02,6990,7000,6950,7000,211,K01,K00K01,S04K01,U04
149,2018-08-03,6980,6990,6510,6890,4782,M05,K00M05,S04M05,U04
150,2018-08-06,6890,6950,6590,6830,3479,M05,M00M05,S07M05,U02
151,2018-08-07,6800,6830,6500,6740,1760,M05,M00M05,M10M05,U04
152,2018-08-08,6720,6730,6500,6690,2528,M05,M00M05,M10M05,U04
153,2018-08-09,6600,6990,6400,6670,2194,P05,M00P05,M10P05,U01
154,2018-08-10,6650,6650,6500,6640,979,M02,P00M02,S08M02,U01
155,2018-08-13,6750,6750,6400,6740,5098,M02,M00M02,S06M02,D04
156,2018-08-14,6800,6800,6410,6650,1326,M01,M00M01,M10M01,T01
157,2018-08-16,6600,6600,6200,6500,2330,M02,M00M02,M10M02,D04
158,2018-08-17,6490,6490,6200,6450,1001,M02,M00M02,M10M02,U04
159,2018-08-20,6500,6500,6450,6450,568,M00,M00M00,M10M00,U02
160,2018-08-21,6540,6900,6300,6590,1682,P05,M00P05,S04P05,U01
161,2018-08-22,6800,6800,6450,6580,1404,M01,P00M01,S01M01,U04
162,2018-08-23,6580,6790,5600,6790,12204,P02,M00P02,S03P02,U04
163,2018-08-24,6780,6780,6600,6690,434,M01,P00M01,S00M01,T01
164,2018-08-27,6400,6730,6150,6500,1664,P05,M00P05,S06P05,U04
165,2018-08-28,6150,6500,6150,6500,341,P00,P00P00,S08P00,U04
166,2018-08-29,6450,6450,6010,6400,2059,M02,P00M02,P10M02,U02
167,2018-08-30,6200,6400,6020,6400,2701,P01,M00P01,S06P01,U04
168,2018-08-31,6000,6350,6000,6010,1384,K02,P00K02,S08K02,T01
169,2018-09-03,6400,6910,6000,6690,1859,P05,K00P05,P10P05,T01
170,2018-09-04,6690,6690,6150,6600,3161,M02,P00M02,P10M02,U03
171,2018-09-05,6550,6550,6150,6390,1794,M01,M00M01,S03M01,T01
172,2018-09-06,6400,6400,6100,6290,1059,M01,M00M01,M10M01,D04
173,2018-09-07,6290,6400,6200,6390,993,P05,M00P05,M10P05,D04
174,2018-09-10,6370,6390,6000,6270,12939,M05,P00M05,S00M05,T01
175,2018-09-11,6470,6470,6000,6250,2636,M01,M00M01,S07M01,U03
176,2018-09-12,6000,6190,6000,6150,4070,P03,M00P03,M10P03,U04
177,2018-09-13,5820,6200,5810,6190,2304,P05,P00P05,S08P05,T01
178,2018-09-14,6400,6560,6000,6400,8784,K00,P00K00,P10K00,U04
179,2018-09-17,6600,6600,6010,6340,3319,M01,K00M01,P10M01,T01
180,2018-09-18,6290,6300,6050,6290,864,K01,M00K01,S07K01,D04
181,2018-09-19,6200,6200,6000,6190,3948,M02,K00M02,M10M02,U04
182,2018-09-20,6180,6180,5710,6160,4020,M02,M00M02,S07M02,T01
183,2018-09-21,6370,6390,6000,6240,1522,M05,M00M05,S04M05,U04
184,2018-09-27,6240,6790,6240,6480,4477,P03,M00P03,M10P03,T01
185,2018-09-28,6800,6850,6570,6850,3935,P02,P00P02,S02P02,U04
186,2018-10-01,6820,7590,6810,7000,16558,P05,P00P05,P10P05,U01
187,2018-10-02,7300,7300,6900,7000,5241,M01,P00M01,P10M01,T01
188,2018-10-04,7200,7500,6910,7290,12136,P05,M00P05,S03P05,U04
189,2018-10-05,4190,4190,3700,4100,30321,M02,P00M02,S01M02,D04
190,2018-10-08,4100,4695,3900,4150,12364,P05,M00P05,S07P05,D04
191,2018-10-10,4300,4300,3550,3985,25639,M01,P00M01,S00M01,T01
192,2018-10-11,3985,3985,3555,3790,3007,M01,M00M01,S07M01,D04
193,2018-10-12,3770,3850,3405,3680,12662,M05,M00M05,M10M05,D04
194,2018-10-15,3650,3650,3355,3490,1793,M01,M00M01,M10M01,U04
195,2018-10-16,3780,3780,3310,3525,4217,M01,M00M01,M10M01,D04
196,2018-10-17,3650,3650,3325,3525,5801,M01,M00M01,M10M01,U04
197,2018-10-18,3965,3965,3420,3585,7574,M01,M00M01,M10M01,T01
198,2018-10-19,3650,3650,3380,3450,4744,M01,M00M01,M10M01,D04
199,2018-10-22,3640,3700,3400,3700,3153,P02,M00P02,M10P02,D04
200,2018-10-23,4000,4000,3400,3700,8740,M01,P00M01,S01M01,U03
