,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,40000,40000,39400,39400,741,M00,,,
1,2012-01-03,39200,39450,38950,39050,9730,M05,M00M05,,
2,2012-01-04,39000,39000,38350,38500,14350,M01,M00M01,M10M01,U04
3,2012-01-05,38300,38300,37200,38000,1881,M02,M00M02,M10M02,T01
4,2012-01-06,37650,37700,37000,37650,17010,K01,M00K01,M10K01,U04
5,2012-01-09,37950,38850,37650,37950,2430,K00,K00K00,M10K00,U02
6,2012-01-10,37400,37900,37150,37900,1531,P01,K00P01,S04P01,U01
7,2012-01-11,37900,37900,36000,36600,7600,M01,P00M01,P10M01,U04
8,2012-01-12,36100,36400,35150,36400,2090,P02,M00P02,S07P02,U04
9,2012-01-13,35850,36600,35650,36000,2613,K00,P00K00,S08K00,U04
10,2012-01-16,35900,35900,34300,34300,4250,M00,K00M00,P10M00,U04
11,2012-01-17,34200,35250,34200,35050,1580,P03,M00P03,S07P03,D04
12,2012-01-18,35950,35950,35050,35750,1970,M02,P00M02,S00M02,U04
13,2012-01-19,36100,36200,33400,36000,2380,M05,M00M05,S05M05,U04
14,2012-01-20,35700,37750,35700,37700,4740,P03,M00P03,S04P03,U04
15,2012-01-25,37800,37800,37450,37700,1260,M02,P00M02,S02M02,U01
16,2012-01-26,37700,38950,37700,38850,2812,P03,M00P03,S03P03,U04
17,2012-01-27,38200,39050,38200,39050,1640,P00,P00P00,S02P00,D04
18,2012-01-30,38300,38700,38300,38700,1291,P00,P00P00,P10P00,U04
19,2012-01-31,38300,39000,38300,38900,1290,P03,P00P03,P10P03,T01
20,2012-02-01,38500,39050,38500,39050,2801,P00,P00P00,P10P00,U01
21,2012-02-02,39500,40200,39400,40200,4052,P01,P00P01,P10P01,U04
22,2012-02-03,40200,40350,39550,40350,801,K01,P00K01,P10K01,U04
23,2012-02-06,40400,40400,39600,39950,491,M01,K00M01,P10M01,U04
24,2012-02-07,40550,40550,39100,40300,2180,M02,M00M02,S07M02,T01
25,2012-02-08,40300,40450,39550,40450,2010,K01,M00K01,M10K01,U01
26,2012-02-09,40500,40500,39800,40300,1166,M02,K00M02,S04M02,U04
27,2012-02-10,40500,40500,39500,39700,642,M01,M00M01,S04M01,U04
28,2012-02-13,40400,40400,39100,39600,2615,M01,M00M01,M10M01,D04
29,2012-02-14,40250,40250,39500,39500,533,M00,M00M00,M10M00,U04
30,2012-02-15,40300,40300,39050,39700,1850,M01,M00M01,M10M01,T01
31,2012-02-16,39900,39900,38850,39600,1320,M02,M00M02,M10M02,D04
32,2012-02-17,39900,39900,39300,39750,2860,M02,M00M02,M10M02,U04
33,2012-02-20,39550,40100,39400,39400,1157,M04,M00M04,S04M04,U04
