,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,10000,10050,9990,10050,2000,P01,,,
1,2012-01-03,10000,10200,10000,10200,3662,P00,P00P00,,
2,2012-01-04,10150,10150,10100,10150,550,K01,P00K01,P10K01,U04
3,2012-01-05,10150,10200,10150,10200,1990,K01,K00K01,P10K01,T01
4,2012-01-06,10150,10150,10000,10150,7000,K01,K00K01,S04K01,U04
5,2012-01-09,10100,10100,9950,10050,7390,M02,K00M02,S04M02,U02
6,2012-01-10,10050,10100,10000,10100,18395,K01,M00K01,S04K01,U01
7,2012-01-11,10100,10200,10100,10200,8110,P00,K00P00,S04P00,U04
8,2012-01-12,10200,10300,10200,10250,2225,K00,P00K00,P10K00,U04
9,2012-01-13,10300,10450,10300,10400,6520,P03,K00P03,P10P03,U04
10,2012-01-16,10300,10400,10300,10400,4730,P00,P00P00,P10P00,U04
11,2012-01-17,10450,10550,10450,10550,10200,P00,P00P00,S04P00,D04
12,2012-01-18,10550,10600,10500,10550,8840,K00,P00K00,P10K00,U04
13,2012-01-19,10550,10650,10550,10600,15162,K00,K00K00,S04K00,U04
14,2012-01-20,10650,10800,10600,10800,21760,P01,K00P01,S04P01,U04
15,2012-01-25,10800,10900,10800,10800,28120,K02,P00K02,P10K02,U01
16,2012-01-26,10800,10850,10800,10850,18061,K01,K00K01,P10K01,U04
17,2012-01-27,10850,10950,10850,10950,32040,P00,K00P00,S04P00,D04
18,2012-01-30,10950,11050,10950,11000,25561,K00,P00K00,P10K00,U04
19,2012-01-31,11000,11050,10950,11000,4721,K00,K00K00,P10K00,T01
20,2012-02-01,11050,11150,11000,11100,21800,K00,K00K00,S04K00,U01
21,2012-02-02,11200,11300,11200,11300,12391,P00,K00P00,S04P00,U04
22,2012-02-03,11300,11400,11250,11300,25860,K00,P00K00,P10K00,U04
23,2012-02-06,11450,11550,11300,11450,99780,K00,K00K00,S04K00,U04
24,2012-02-07,11400,11550,11250,11500,23550,P05,K00P05,P10P05,T01
25,2012-02-08,11450,11750,11300,11500,61134,K00,P00K00,S04K00,U01
