,날짜,종목코드,회사명,거래량
19104,2018-11-22,122900,아이마켓코리아,161787.0
19083,2018-11-22,122870,와이지엔터테인먼트,281608.0
6336,2018-11-22,020180,대신정보통신,1639073.0
10939,2018-11-22,046890,서울반도체,487626.0
16679,2018-11-22,091700,파트론,267676.0
19046,2018-11-22,122450,KMH,41674.0
10331,2018-11-22,042660,대우조선해양,572161.0
9975,2018-11-22,041140,넥슨지티,1069441.0
7129,2018-11-22,026890,디피씨,5490347.0
9305,2018-11-22,037560,LG헬로비전,218230.0
10039,2018-11-23,041510,에스엠,182081.0
21082,2018-11-23,182360,큐브엔터,856371.0
1844,2018-11-23,003670,포스코케미칼,937500.0
108,2018-11-23,000150,두산,33603.0
1471,2018-11-23,003000,부광약품,107651.0
24835,2018-11-23,900270,헝셩그룹,4056024.0
17835,2018-11-23,101140,비티원,152695.0
12762,2018-11-23,058850,KTcs,121919.0
2415,2018-11-23,005110,한창,1759835.0
1902,2018-11-23,003780,진양산업,285480.0
16893,2018-11-23,093050,LF,38280.0
22210,2018-11-23,214270,퓨쳐스트림네트웍스,2412992.0
20343,2018-11-23,145270,케이탑리츠,203307.0
20071,2018-11-23,140410,메지온,82380.0
23336,2018-11-23,234920,자이글,13771.0
21653,2018-11-23,200710,에이디테크놀로지,488356.0
8710,2018-11-23,035900,JYP Ent.,407339.0
1922,2018-11-23,003850,보령제약,152987.0
20201,2018-11-23,142280,녹십자엠에스,257222.0
7196,2018-11-23,027040,서울전자통신,10557635.0
1770,2018-11-23,003550,LG,158476.0
13880,2018-11-23,067160,아프리카TV,198208.0
352,2018-11-23,000890,보해양조,6023523.0
1787,2018-11-23,003560,IHQ,709296.0
9718,2018-11-23,039340,한국경제TV,30955.0
22232,2018-11-23,214330,금호에이치티,361383.0
10382,2018-11-26,042940,상지카일룸,63565.0
3896,2018-11-26,009460,한창제지,1712152.0
20557,2018-11-26,154040,솔루에타,18845.0
5455,2018-11-26,015540,쎌마테라퓨틱스,33666.0
2100,2018-11-26,004310,현대약품,884266.0
6098,2018-11-26,019010,베뉴지,7006.0
7083,2018-11-26,025980,아난티,1448427.0
20143,2018-11-26,141080,레고켐바이오,93354.0
18130,2018-11-26,103230,에스앤더블류,139353.0
3989,2018-11-26,009780,엠에스씨,17996.0
17504,2018-11-26,097520,엠씨넥스,245803.0
18098,2018-11-26,102940,코오롱생명과학,154214.0
2638,2018-11-26,005830,DB손해보험,130192.0
109,2018-11-27,000150,두산,53791.0
9658,2018-11-27,039200,오스코텍,481906.0
8222,2018-11-27,033500,동성화인텍,87807.0
5842,2018-11-27,017670,SK텔레콤,127832.0
693,2018-11-27,001450,현대해상,190527.0
18498,2018-11-27,111770,영원무역,219994.0
13163,2018-11-27,061040,알에프텍,569773.0
3516,2018-11-27,008350,남선알미늄,6596718.0
7694,2018-11-27,031510,오스템,298143.0
5166,2018-11-27,014160,대영포장,107573.0
16326,2018-11-27,089230,THE E&M,253752.0
17393,2018-11-27,096610,알에프세미,538625.0
17585,2018-11-27,097950,CJ제일제당,33125.0
22233,2018-11-28,214330,금호에이치티,462767.0
21134,2018-11-28,183490,엔지켐생명과학,49674.0
8379,2018-11-28,034120,SBS,48147.0
22560,2018-11-28,217730,강스템바이오텍,1958009.0
10566,2018-11-28,044180,KD,15782452.0
11032,2018-11-28,047310,파워로직스,1614738.0
20611,2018-11-28,159580,제로투세븐,698455.0
2567,2018-11-28,005390,신성통상,273803.0
22071,2018-11-28,208710,바이오로그디바이스,2169023.0
20072,2018-11-28,140410,메지온,41738.0
9640,2018-11-28,039130,하나투어,166205.0
2416,2018-11-28,005110,한창,649526.0
17505,2018-11-28,097520,엠씨넥스,311336.0
4044,2018-11-28,010050,우리종금,2581246.0
17112,2018-11-28,094940,푸른기술,540329.0
5419,2018-11-28,014990,인디에프,568157.0
17757,2018-11-28,100090,삼강엠앤티,421028.0
1671,2018-11-28,003410,쌍용양회,1485079.0
60,2018-11-28,000100,유한양행,72795.0
1845,2018-11-28,003670,포스코케미칼,970908.0
15002,2018-11-28,078520,에이블씨엔씨,842038.0
16853,2018-11-29,092780,동양피스톤,69315.0
21654,2018-11-29,200710,에이디테크놀로지,279143.0
13397,2018-11-29,064510,에코마이스터,893804.0
7503,2018-11-29,030190,NICE평가정보,84485.0
14722,2018-11-29,073640,테라사이언스,73765.0
6272,2018-11-29,020000,한섬,74274.0
15442,2018-11-29,081660,휠라홀딩스,1712890.0
19406,2018-11-29,126880,제이엔케이히터,35837.0
2034,2018-11-29,004150,한솔홀딩스,60158.0
15163,2018-11-29,079550,LIG넥스원,100029.0
5619,2018-11-29,016450,한세예스24홀딩스,49085.0
17988,2018-11-29,101670,코리아에스이,1020889.0
23097,2018-11-29,226950,올릭스,261910.0
1641,2018-11-29,003350,한국화장품제조,60251.0
15876,2018-11-29,085660,차바이오텍,679248.0
5932,2018-11-29,017960,한국카본,253839.0
18646,2018-11-30,115180,큐리언트,33076.0
4768,2018-11-30,012450,한화에어로스페이스,247472.0
11204,2018-11-30,048530,인트론바이오,499088.0
16699,2018-11-30,091810,티웨이항공,229442.0
24329,2018-11-30,271560,오리온,149502.0
11849,2018-11-30,052690,한전기술,61894.0
10332,2018-11-30,042660,대우조선해양,4276001.0
10569,2018-11-30,044340,위닉스,127377.0
23318,2018-11-30,234300,에스트래픽,326124.0
16711,2018-11-30,091970,나노캠텍,68150.0
4868,2018-11-30,012690,모나리자,643600.0
11103,2018-11-30,047820,초록뱀,7116823.0
10040,2018-11-30,041510,에스엠,184872.0
10698,2018-11-30,045060,오공,164721.0
19,2018-11-30,000060,메리츠화재,163492.0
8711,2018-11-30,035900,JYP Ent.,383296.0
18131,2018-11-30,103230,에스앤더블류,64892.0
13164,2018-11-30,061040,알에프텍,216966.0
18163,2018-11-30,104460,디와이피엔에프,14018.0
2300,2018-11-30,004830,덕성,64861.0
2369,2018-11-30,004990,롯데지주,196518.0
21274,2018-11-30,189300,인텔리안테크,9114.0
1701,2018-11-30,003490,대한항공,890923.0
7695,2018-12-03,031510,오스템,246130.0
18499,2018-12-03,111770,영원무역,152862.0
10395,2018-12-03,043090,큐브앤컴퍼니,126657.0
2598,2018-12-03,005440,현대그린푸드,124971.0
5456,2018-12-03,015540,쎌마테라퓨틱스,27075.0
5232,2018-12-03,014530,극동유화,896222.0
22397,2018-12-03,215200,메가스터디교육,185887.0
21083,2018-12-03,182360,큐브엔터,1136961.0
7197,2018-12-03,027040,서울전자통신,1317322.0
15164,2018-12-03,079550,LIG넥스원,292318.0
7487,2018-12-03,030000,제일기획,279600.0
23407,2018-12-03,238090,앤디포스,252044.0
24146,2018-12-03,263810,상신전자,183212.0
13721,2018-12-03,066360,체리부로,443699.0
12927,2018-12-03,060250,NHN한국사이버결제,111271.0
15284,2018-12-03,080160,모두투어,268065.0
14141,2018-12-03,068290,삼성출판사,194359.0
20612,2018-12-03,159580,제로투세븐,238950.0
20202,2018-12-03,142280,녹십자엠에스,179169.0
19894,2018-12-04,138080,오이솔루션,161979.0
14574,2018-12-04,072520,제넨바이오,337520.0
5843,2018-12-04,017670,SK텔레콤,238856.0
4568,2018-12-04,011700,한신기계,183500.0
10920,2018-12-04,046440,KG모빌리언스,42813.0
14325,2018-12-04,069260,휴켐스,107286.0
8223,2018-12-04,033500,동성화인텍,98889.0
4897,2018-12-04,012700,리드코프,26850.0
23763,2018-12-04,251270,넷마블,296094.0
2178,2018-12-04,004490,세방전지,19395.0
21275,2018-12-04,189300,인텔리안테크,4638.0
19105,2018-12-04,122900,아이마켓코리아,99446.0
9215,2018-12-04,037330,인지디스플레,51141.0
14277,2018-12-04,069080,웹젠,164018.0
7504,2018-12-04,030190,NICE평가정보,200747.0
23500,2018-12-04,240810,원익IPS,280403.0
24020,2018-12-05,261200,덴티스,200.0
11033,2018-12-05,047310,파워로직스,724178.0
19407,2018-12-05,126880,제이엔케이히터,25232.0
6349,2018-12-05,020560,아시아나항공,1007763.0
1923,2018-12-05,003850,보령제약,97550.0
22072,2018-12-05,208710,바이오로그디바이스,382592.0
11104,2018-12-05,047820,초록뱀,2686866.0
13752,2018-12-05,066570,LG전자,499091.0
11537,2018-12-05,051160,지어소프트,537490.0
4001,2018-12-05,009830,한화솔루션,774920.0
8562,2018-12-05,035460,기산텔레콤,769689.0
16377,2018-12-05,089590,제주항공,44465.0
7706,2018-12-05,031820,콤텍시스템,6581363.0
15285,2018-12-05,080160,모두투어,182651.0
15003,2018-12-05,078520,에이블씨엔씨,369818.0
24356,2018-12-05,271980,제일약품,43130.0
5742,2018-12-05,017000,신원종합개발,152059.0
14634,2018-12-05,073490,이노와이어리스,79706.0
20144,2018-12-05,141080,레고켐바이오,73487.0
8962,2018-12-05,036630,세종텔레콤,15321316.0
8427,2018-12-05,034730,SK,63654.0
9306,2018-12-05,037560,LG헬로비전,173638.0
9792,2018-12-05,039560,다산네트웍스,135597.0
3565,2018-12-05,008500,일정실업,96.0
20999,2018-12-05,178780,유테크,187919.0
753,2018-12-05,001520,동양,373828.0
10041,2018-12-05,041510,에스엠,355554.0
11717,2018-12-05,052260,현대바이오랜드,247943.0
7130,2018-12-05,026890,디피씨,3789549.0
3854,2018-12-06,009420,한올바이오파마,342185.0
20613,2018-12-06,159580,제로투세븐,155563.0
21042,2018-12-06,180640,한진칼,906013.0
3003,2018-12-06,006730,서부T&D,77153.0
13881,2018-12-06,067160,아프리카TV,137426.0
4869,2018-12-06,012690,모나리자,280669.0
8414,2018-12-06,034230,파라다이스,645987.0
7842,2018-12-06,032640,LG유플러스,3472824.0
15899,2018-12-06,085670,뉴프렉스,750196.0
1702,2018-12-06,003490,대한항공,341535.0
4308,2018-12-06,011040,경동제약,11344.0
1750,2018-12-06,003540,대신증권,241904.0
3323,2018-12-06,007660,이수페타시스,665666.0
16828,2018-12-06,092600,앤씨앤,2894035.0
20073,2018-12-06,140410,메지온,98542.0
16428,2018-12-06,089970,에이피티씨,224408.0
14663,2018-12-06,073540,에프알텍,30334.0
853,2018-12-06,001740,SK네트웍스,698801.0
10383,2018-12-06,042940,상지카일룸,187165.0
2777,2018-12-06,006050,국영지앤엠,2190935.0
16604,2018-12-06,091120,이엠텍,536760.0
6803,2018-12-06,024880,케이피에프,13684.0
10333,2018-12-06,042660,대우조선해양,625779.0
2729,2018-12-06,005940,NH투자증권,951707.0
1472,2018-12-06,003000,부광약품,130381.0
24675,2018-12-06,298020,효성티앤씨,9019.0
1813,2018-12-06,003610,방림,19287.0
16680,2018-12-06,091700,파트론,129529.0
23319,2018-12-06,234300,에스트래픽,314103.0
23408,2018-12-06,238090,앤디포스,229422.0
1218,2018-12-06,002620,제일파마홀딩스,36336.0
17394,2018-12-06,096610,알에프세미,3119950.0
5233,2018-12-06,014530,극동유화,46740.0
13243,2018-12-06,063160,종근당바이오,13576.0
2301,2018-12-06,004830,덕성,43607.0
18099,2018-12-06,102940,코오롱생명과학,145794.0
3454,2018-12-06,008060,대덕,167314.0
2370,2018-12-06,004990,롯데지주,80603.0
3770,2018-12-06,009290,광동제약,76128.0
17347,2018-12-06,096350,대창솔루션,468967.0
13165,2018-12-06,061040,알에프텍,1532754.0
180,2018-12-06,000250,삼천당제약,300723.0
11276,2018-12-06,049070,인탑스,399905.0
18072,2018-12-06,102710,이엔에프테크놀로지,140448.0
11659,2018-12-07,051910,LG화학,131615.0
9281,2018-12-07,037460,삼지전자,73520.0
1418,2018-12-07,002880,대유에이텍,11991010.0
5627,2018-12-07,016580,환인제약,13337.0
4098,2018-12-07,010140,삼성중공업,2390437.0
11767,2018-12-07,052460,아이크래프트,302951.0
2568,2018-12-07,005390,신성통상,130468.0
9695,2018-12-07,039290,인포뱅크,244635.0
8168,2018-12-07,033310,엠투엔,130362.0
1771,2018-12-07,003550,LG,186050.0
11693,2018-12-07,052020,에스티큐브,923227.0
458,2018-12-07,001040,CJ,37183.0
8314,2018-12-07,033660,아주캐피탈,607778.0
13048,2018-12-07,060480,국일신동,500919.0
4193,2018-12-07,010640,진양폴리,898279.0
10825,2018-12-07,045890,GV,903948.0
5933,2018-12-10,017960,한국카본,191884.0
1672,2018-12-10,003410,쌍용양회,870836.0
7548,2018-12-10,030350,드래곤플라이,132024.0
15411,2018-12-10,081150,티플랙스,1209697.0
4576,2018-12-10,011760,현대상사,201293.0
11375,2018-12-10,049720,고려신용정보,21743.0
2778,2018-12-10,006050,국영지앤엠,919572.0
18308,2018-12-10,105740,디케이락,93615.0
18672,2018-12-10,115390,락앤락,145830.0
15020,2018-12-10,078590,OQP,767925.0
5857,2018-12-10,017800,현대엘리베이,941954.0
19743,2018-12-10,133820,화인베스틸,345451.0
16665,2018-12-10,091590,남화토건,346138.0
15179,2018-12-10,079650,서산,115692.0
5070,2018-12-10,013700,까뮤이앤씨,968462.0
22820,2018-12-10,222420,쎄노텍,719595.0
20370,2018-12-10,147760,마이크로프랜드,275821.0
16114,2018-12-10,086900,메디톡스,17064.0
3324,2018-12-10,007660,이수페타시스,1828715.0
1050,2018-12-10,002150,도화엔지니어링,272271.0
1459,2018-12-10,002990,금호산업,45763.0
14793,2018-12-10,075580,세진중공업,87973.0
23320,2018-12-10,234300,에스트래픽,450178.0
18500,2018-12-10,111770,영원무역,92520.0
21043,2018-12-10,180640,한진칼,1465402.0
19923,2018-12-10,138250,엔에스쇼핑,40372.0
20686,2018-12-10,161570,THE MIDONG,168482.0
8480,2018-12-10,035080,인터파크,308380.0
20614,2018-12-10,159580,제로투세븐,197250.0
6952,2018-12-10,025550,한국선재,421922.0
10754,2018-12-10,045390,대아티아이,8945165.0
4054,2018-12-10,010060,OCI,89715.0
8563,2018-12-10,035460,기산텔레콤,492130.0
4769,2018-12-10,012450,한화에어로스페이스,168028.0
12374,2018-12-10,054920,한컴위드,77241.0
1270,2018-12-10,002710,TCC스틸,39278.0
16605,2018-12-10,091120,이엠텍,428943.0
3455,2018-12-10,008060,대덕,196704.0
2035,2018-12-10,004150,한솔홀딩스,79182.0
13596,2018-12-10,065530,전파기지국,709465.0
17348,2018-12-10,096350,대창솔루션,231497.0
8636,2018-12-10,035720,카카오,331087.0
16248,2018-12-10,088980,맥쿼리인프라,1049440.0
22234,2018-12-10,214330,금호에이치티,685101.0
17113,2018-12-10,094940,푸른기술,502134.0
7350,2018-12-11,028100,동아지질,69334.0
7030,2018-12-11,025880,케이씨피드,1131681.0
6251,2018-12-11,019770,서연탑메탈,459826.0
17459,2018-12-11,096760,JW홀딩스,55757.0
1534,2018-12-11,003070,코오롱글로벌,74540.0
5805,2018-12-11,017510,세명전기,266089.0
7160,2018-12-11,026940,부국철강,272276.0
3918,2018-12-11,009520,포스코엠텍,1327620.0
4448,2018-12-11,011280,태림포장,692883.0
7469,2018-12-11,029960,코엔텍,2145486.0
1004,2018-12-11,002100,경농,862889.0
23140,2018-12-11,228340,동양파일,159062.0
3990,2018-12-11,009780,엠에스씨,8579.0
3771,2018-12-11,009290,광동제약,132267.0
4032,2018-12-11,010040,한국내화,1605467.0
3004,2018-12-11,006730,서부T&D,64451.0
23063,2018-12-11,226360,이엑스티,223919.0
6350,2018-12-11,020560,아시아나항공,346565.0
19106,2018-12-11,122900,아이마켓코리아,49986.0
10902,2018-12-11,046390,삼화네트웍스,108542.0
1400,2018-12-11,002870,신풍제지,121650.0
10826,2018-12-11,045890,GV,696292.0
10739,2018-12-11,045340,토탈소프트,42283.0
3937,2018-12-11,009540,한국조선해양,177596.0
24115,2018-12-11,263800,데이타솔루션,681053.0
17128,2018-12-11,094970,제이엠티,239130.0
3596,2018-12-11,008600,윌비스,1673813.0
22879,2018-12-11,222980,한국맥널티,140711.0
13354,2018-12-11,064290,인텍플러스,71566.0
5654,2018-12-11,016610,DB금융투자,55004.0
3855,2018-12-11,009420,한올바이오파마,238560.0
1339,2018-12-11,002780,진흥기업,91902.0
14305,2018-12-11,069140,누리플랜,85947.0
21307,2018-12-11,190510,나무가,7577.0
17649,2018-12-11,099220,SDN,833295.0
3581,2018-12-11,008560,메리츠증권,1046098.0
4099,2018-12-11,010140,삼성중공업,1398428.0
23523,2018-12-11,241520,DSC인베스트먼트,344141.0
19462,2018-12-11,128820,대성산업,22283.0
9380,2018-12-11,038070,서린바이오,288043.0
9314,2018-12-12,037760,쎄니트,591888.0
20538,2018-12-12,154030,아시아종묘,474906.0
15803,2018-12-12,084680,이월드,8628052.0
809,2018-12-12,001570,금양,190083.0
5420,2018-12-12,014990,인디에프,847092.0
1051,2018-12-12,002150,도화엔지니어링,327069.0
13379,2018-12-12,064350,현대로템,2568205.0
10755,2018-12-12,045390,대아티아이,8085572.0
22235,2018-12-12,214330,금호에이치티,125488.0
17072,2018-12-12,094820,일진파워,530720.0
24283,2018-12-13,267320,나인테크,602.0
7528,2018-12-13,030200,KT,1530650.0
14347,2018-12-13,069620,대웅제약,35665.0
6779,2018-12-13,024840,KBI메탈,3565530.0
9719,2018-12-13,039340,한국경제TV,42135.0
754,2018-12-13,001520,동양,802580.0
23141,2018-12-13,228340,동양파일,204840.0
5844,2018-12-13,017670,SK텔레콤,292632.0
1620,2018-12-13,003310,대주산업,644361.0
20,2018-12-13,000060,메리츠화재,153184.0
1562,2018-12-13,003090,대웅,71589.0
9307,2018-12-14,037560,LG헬로비전,209819.0
12867,2018-12-14,060150,인선이엔티,222099.0
21474,2018-12-14,195990,에이비프로바이오,1727347.0
16606,2018-12-14,091120,이엠텍,243444.0
12763,2018-12-14,058850,KTcs,632315.0
14060,2018-12-14,067990,도이치모터스,117269.0
6351,2018-12-14,020560,아시아나항공,875515.0
10384,2018-12-14,042940,상지카일룸,346587.0
7470,2018-12-14,029960,코엔텍,897400.0
9315,2018-12-14,037760,쎄니트,1115513.0
17793,2018-12-14,100660,서암기계공업,747982.0
13882,2018-12-14,067160,아프리카TV,728263.0
9485,2018-12-14,038500,삼표시멘트,1572558.0
20391,2018-12-14,147830,제룡산업,286335.0
22398,2018-12-14,215200,메가스터디교육,186085.0
15443,2018-12-14,081660,휠라홀딩스,448013.0
16249,2018-12-14,088980,맥쿼리인프라,947753.0
13398,2018-12-17,064510,에코마이스터,836166.0
13380,2018-12-17,064350,현대로템,1514710.0
