,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,87.1,P0,M0,코스맥스비티아이,044820,2020-09-01,U04
0,84.95,P0,P0,텔레필드,091440,2020-09-01,U04
0,84.52,P0,P0,셀트리온제약,068760,2020-09-01,U04
0,80.47,P0,M0,케이피티유,054410,2020-09-01,U04
0,78.27,P0,M0,EDGC,245620,2020-09-01,U04
0,85.35,P0,P1,나이벡,138610,2020-08-31,U04
0,84.06,P0,M0,금강철강,053260,2020-08-31,U04
0,75.92,P0,M0,가비아,079940,2020-08-31,U04
0,74.95,P0,P0,갤럭시아에스엠,011420,2020-08-31,U04
0,72.42,P0,M0,대웅,003090,2020-08-31,U04
0,82.68,P0,P0,HSD엔진,082740,2020-08-28,D04
0,81.98,P0,M0,시노펙스,025320,2020-08-28,D04
0,79.02,P0,P0,토탈소프트,045340,2020-08-28,D04
0,78.9,P0,M0,녹십자홀딩스,005250,2020-08-28,D04
0,73.08,P0,P0,한세예스24홀딩스,016450,2020-08-28,D04
0,83.9,P0,P0,녹십자랩셀,144510,2020-08-27,U04
0,80.35,P0,M0,진도,088790,2020-08-27,U04
0,76.21,P0,M0,KTH,036030,2020-08-27,U04
0,75.08,P0,M0,토탈소프트,045340,2020-08-27,U04
0,69.22,P0,M0,이엠넷,123570,2020-08-27,U04
0,100.0,P0,P0,창해에탄올,004650,2020-08-26,U04
0,85.91,P0,M0,엠플러스,259630,2020-08-26,U04
0,85.17,P0,P0,유니테스트,086390,2020-08-26,U04
0,84.92,P0,M0,대동스틸,048470,2020-08-26,U04
0,84.81,P0,M0,신한지주,055550,2020-08-26,U04
0,100.0,P0,P0,국순당,043650,2020-08-25,U04
0,87.91,P0,P1,디앤씨미디어,263720,2020-08-25,U04
0,86.34,P0,P1,센트럴바이오,051980,2020-08-25,U04
0,86.14,P0,K0,유유제약,000220,2020-08-25,U04
0,85.71,P0,P0,필옵틱스,161580,2020-08-25,U04
0,88.37,P0,P0,케이씨,029460,2020-08-24,U04
0,85.06,P0,P0,나이스정보통신,036800,2020-08-24,U04
0,82.15,P0,P0,메디프론,065650,2020-08-24,U04
0,81.99,P0,P0,SG충방,001380,2020-08-24,U04
0,81.58,P0,M0,티사이언티픽,057680,2020-08-24,U04
0,98.53,P0,M0,원익홀딩스,030530,2020-08-21,U04
0,97.75,P0,P0,파라다이스,034230,2020-08-21,U04
0,97.7,P0,M0,이지웰,090850,2020-08-21,U04
0,97.52,P0,K0,다우데이타,032190,2020-08-21,U04
0,91.19,P0,P0,유진로봇,056080,2020-08-21,U04
0,100.0,P0,K0,S&T모티브,064960,2020-08-20,D04
0,89.45,P0,P0,종근당,185750,2020-08-20,D04
0,84.18,P0,M0,서울옥션,063170,2020-08-20,D04
