,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,73.28,P0,M0,하이비젼시스템,126700,2020-10-19,D01
0,70.29,P0,M0,케이엠더블유,032500,2020-10-19,D01
0,63.18,P0,M0,에스와이,109610,2020-10-19,D01
0,62.32,P0,M0,삼강엠앤티,100090,2020-10-19,D01
0,60.98,P0,M0,일진다이아,081000,2020-10-19,D01
0,79.29,P0,M0,에스와이,109610,2020-10-16,D01
0,74.32,P0,M0,와이솔,122990,2020-10-16,D01
0,55.88,P0,M0,메디포스트,078160,2020-10-16,D01
0,54.88,P0,M0,LG전자,066570,2020-10-16,D01
0,45.67,M0,M0,대한유화,006650,2020-10-16,D01
