,P_score,predict,real,stock_name,stock_code,Date
0,38.19,M0,P0,형지엘리트,93240,2020-01-28
0,26.31,M0,P0,SCI평가정보,36120,2020-01-28
0,59.07,P0,K0,동국S&C,100130,2020-01-29
0,57.51,P0,P0,KC그린홀딩스,9440,2020-01-29
0,53.46,P0,P0,에이티넘인베스트,21080,2020-01-29
0,46.73,M0,P0,대성창투,27830,2020-01-29
0,45.66,M0,P0,콤텍시스템,31820,2020-01-29
0,1.58,M0,K0,큐로,15590,2020-01-30
0,0,K0,P0,에이프로젠 KIC,7460,2020-01-30
0,54.05,P0,P0,나라엠앤디,51490,2020-01-31
0,77.56,P0,P1,SDN,99220,2020-02-03
0,62.85,P0,P1,신일전자,2700,2020-02-03
0,55.69,P0,P0,케이프,64820,2020-02-03
0,54.5,P0,P0,코스모신소재,5070,2020-02-03
0,52.42,P0,P1,국영지앤엠,6050,2020-02-03
0,44.41,M0,M0,이글벳,44960,2020-02-04
0,29.5,M0,P0,씨젠,96530,2020-02-04
0,14.42,M0,P0,우리들제약,4720,2020-02-04
0,48.01,P0,P0,넥스트BT,65170,2020-02-06
0,46.17,P0,K0,아가방컴퍼니,13990,2020-02-06
