,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,100.0,P0,M0,인콘,083640,2020-10-23,U03
0,78.13,P0,M0,옵트론텍,082210,2020-10-23,U03
0,77.78,P0,P0,유니온머티리얼,047400,2020-10-23,U03
0,72.22,P0,M0,엠벤처투자,019590,2020-10-23,U03
0,70.87,P0,M0,와이엔텍,067900,2020-10-23,U03
