,Date,stock_name,today_win,today_lose,tomorrow_win,tomorrow_lose,day2_win,day2_lose,real_profit,Nasdaq
0,2020-10-07,화신,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-10-07,메지온,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-10-07,크루셜텍,0.0,0.0,1.0,0.0,0.0,0.0,0.08,D04
0,2020-10-07,GV,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-10-07,오스템,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-10-06,성우테크론,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-10-06,현대약품,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-10-06,써니전자,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-10-06,대창솔루션,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-10-06,실리콘웍스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-10-05,케이피티유,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-10-05,네패스,0.0,0.0,1.0,0.0,0.0,0.0,0.022508038585209004,D04
0,2020-10-05,에코프로,0.0,0.0,1.0,0.0,0.0,0.0,0.01670378619153675,D04
0,2020-10-05,케이프,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-10-05,현대해상,0.0,0.0,1.0,0.0,0.0,0.0,0.03070175438596491,D04
0,2020-09-29,나우IB,0.0,0.0,1.0,0.0,0.0,0.0,0.08,U04
0,2020-09-29,인트론바이오,0.0,0.0,1.0,0.0,0.0,0.0,0.010238907849829351,U04
0,2020-09-29,서연이화,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-29,동우팜투테이블,1.0,0.0,0.0,0.0,0.0,0.0,0.012861736334405145,U04
0,2020-09-29,케이프,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-28,화승엔터프라이즈,0.0,0.0,0.0,0.0,0.0,1.0,-0.0176678445229682,U04
0,2020-09-28,제닉,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-28,파이오링크,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-28,SG충방,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
