,Date,stock_name,today_big_win,today_small_win,today_lose,tomorrow_big_win,tomorrow_small_win,tomorrow_lose,day2_big_win,day2_small_win,day2_lose,real_profit,Nasdaq
0,2020-10-30,그린케미칼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001288659793814433,U04
0,2020-10-30,파이오링크,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015209125475285171,U04
0,2020-10-30,이엑스티,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05132743362831858,U04
0,2020-10-30,세진중공업,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29270833333333335,U04
0,2020-10-30,SK하이닉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0036719706242350062,U04
0,2020-10-29,삼기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02576489533011272,D04
0,2020-10-29,동국산업,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04148783977110158,D04
0,2020-10-29,동일고무벨트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.007954545454545454,D04
0,2020-10-29,대웅제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.022604951560818085,D04
0,2020-10-29,화신,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0779896013864818,D04
0,2020-10-28,제룡전기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00508130081300813,U04
0,2020-10-28,화성산업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,U04
0,2020-10-28,세진중공업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08126410835214447,U04
0,2020-10-28,코스나인,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06229508196721312,U04
0,2020-10-28,디앤씨미디어,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027210884353741496,U04
0,2020-10-27,코스맥스엔비티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015056461731493,D04
0,2020-10-27,네오오토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017964071856287425,D04
0,2020-10-27,유니테스트,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,D04
0,2020-10-27,대웅제약,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01088139281828074,D04
0,2020-10-27,구영테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003125,D04
0,2020-10-26,프리엠스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,U04
0,2020-10-26,인터로조,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04009433962264151,U04
0,2020-10-26,데일리블록체인,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043373493975903614,U04
0,2020-10-26,넥스트BT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06818181818181818,U04
0,2020-10-26,세동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04
0,2020-10-23,대호에이엘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.025,U03
0,2020-10-23,화성산업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,U03
0,2020-10-23,녹십자랩셀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011727078891257996,U03
0,2020-10-23,캠시스,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.030456852791878174,U03
0,2020-10-23,UCI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0625,U03
0,2020-10-22,케이사인,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,D04
0,2020-10-22,제이브이엠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05963302752293578,D04
0,2020-10-22,이퓨쳐,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,D04
0,2020-10-22,녹십자홀딩스,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,D04
0,2020-10-22,ISC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05569620253164557,D04
0,2020-10-21,오텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02074688796680498,U04
0,2020-10-21,세우글로벌,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.044407894736842105,U04
0,2020-10-21,GKL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,U04
0,2020-10-21,쌍용차,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03341013824884793,U04
0,2020-10-21,에이스테크,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08260869565217391,U04
0,2020-10-20,영우디에스피,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019543973941368076,D04
0,2020-10-20,유진테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,D04
0,2020-10-20,씨에스윈드,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054490413723511606,D04
0,2020-10-20,얼라인드,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03773584905660377,D04
0,2020-10-20,예스티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.002296211251435132,D04
0,2020-10-19,뉴보텍,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,D04
0,2020-10-19,성우하이텍,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016260162601626018,D04
0,2020-10-19,케어젠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666667,D04
0,2020-10-19,KSS해운,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010460251046025104,D04
0,2020-10-19,테스나,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03346203346203346,D04
0,2020-10-16,제이씨케미칼,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,D04
0,2020-10-16,코리안리,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012080536912751677,D04
0,2020-10-16,3S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.026252983293556086,D04
0,2020-10-16,한솔테크닉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01597444089456869,D04
0,2020-10-16,피엔티,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08173076923076923,D04
0,2020-10-15,STX중공업,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05868544600938967,D04
0,2020-10-15,두올,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.058423913043478264,D04
0,2020-10-15,알루코,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06864988558352403,D04
0,2020-10-15,현대에이치씨엔,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05694444444444444,D04
0,2020-10-15,현대모비스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012958963282937365,D04
0,2020-10-14,DB손해보험,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02092511013215859,T01
0,2020-10-14,인터로조,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02914798206278027,T01
0,2020-10-14,신성통상,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011695906432748537,T01
0,2020-10-14,형지엘리트,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03139013452914798,T01
0,2020-10-14,하나금융지주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03,T01
0,2020-10-13,에스코넥,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,U04
0,2020-10-13,멕아이씨에스,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.049575070821529746,U04
0,2020-10-13,이엑스티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.010819165378670788,U04
0,2020-10-13,알에프텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.044444444444444446,U04
0,2020-10-13,옴니시스템,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013539651837524178,U04
0,2020-10-12,사람인에이치알,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00423728813559322,U04
0,2020-10-12,대림건설,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035416666666666666,U04
0,2020-10-12,지니뮤직,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05862068965517241,U04
0,2020-10-12,알루코,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,U04
0,2020-10-12,멕아이씨에스,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.052924791086350974,U04
0,2020-10-08,투비소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01956521739130435,U04
0,2020-10-08,동아화성,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.035,U04
0,2020-10-08,비츠로셀,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04201680672268908,U04
0,2020-10-08,제로투세븐,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017118402282453638,U04
0,2020-10-08,펄어비스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019830028328611898,U04
0,2020-10-07,화신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.013513513513513514,D04
0,2020-10-07,메지온,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034050179211469536,D04
0,2020-10-07,크루셜텍,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,D04
0,2020-10-07,GV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027522935779816515,D04
0,2020-10-07,오스템,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03186646433990895,D04
0,2020-10-06,성우테크론,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0166358595194085,U04
0,2020-10-06,현대약품,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04
0,2020-10-06,써니전자,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,U04
0,2020-10-06,대창솔루션,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04
0,2020-10-06,실리콘웍스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03402854006586169,U04
0,2020-10-05,케이피티유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003683241252302026,D04
0,2020-10-05,네패스,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012738853503184714,D04
0,2020-10-05,에코프로,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017837235228539576,D04
0,2020-10-05,케이프,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04
0,2020-10-05,현대해상,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,D04
0,2020-09-29,인트론바이오,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0136986301369863,U04
0,2020-09-29,서연이화,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02929936305732484,U04
0,2020-09-29,동우팜투테이블,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,U04
0,2020-09-29,케이프,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,U04
0,2020-09-29,옵티시스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019393939393939394,U04
0,2020-09-28,화승엔터프라이즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02112676056338028,U04
0,2020-09-28,제닉,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757225433526012,U04
0,2020-09-28,파이오링크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012944983818770227,U04
0,2020-09-28,SG충방,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,U04
0,2020-09-28,풍국주정,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034912718204488775,U04
0,2020-09-25,신풍제약,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09333333333333334,U04
0,2020-09-25,대아티아이,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04
0,2020-09-25,현대바이오랜드,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05701754385964912,U04
0,2020-09-25,아이씨디,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,U04
0,2020-09-25,코스맥스엔비티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04240282685512368,U04
0,2020-09-24,코메론,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046460176991150445,D04
0,2020-09-24,영원무역홀딩스,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06032171581769437,D04
0,2020-09-24,KT서브마린,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04257425742574258,D04
0,2020-09-24,인지컨트롤스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04
0,2020-09-24,LG하우시스,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,D04
0,2020-09-23,이엑스티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05198358413132695,U04
0,2020-09-23,모나리자,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.041015625,U04
0,2020-09-23,엔케이,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,U04
0,2020-09-23,오리온,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06569343065693431,U04
0,2020-09-23,신세계,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02158273381294964,U04
0,2020-09-22,삼영엠텍,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06082289803220036,T01
0,2020-09-22,GST,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040697674418604654,T01
0,2020-09-22,혜인,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04030710172744722,T01
0,2020-09-22,민앤지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.044444444444444446,T01
0,2020-09-22,에프에스티,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03854875283446712,T01
0,2020-09-21,스페코,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059251559251559255,D04
0,2020-09-21,갤럭시아에스엠,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03859649122807018,D04
