,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,97.11,P0,M0,이노션,214320,2019-09-16,T01
0,90.29,P0,P0,오텍,067170,2019-09-16,T01
0,88.04,P0,K0,코스나인,082660,2019-09-16,T01
0,84.78,P0,M0,남선알미늄,008350,2019-09-16,T01
0,83.54,P0,P0,메지온,140410,2019-09-16,T01
0,96.8,P0,P0,크리스탈지노믹스,083790,2019-09-11,T01
0,93.59,P0,K0,하나머티리얼즈,166090,2019-09-11,T01
0,92.1,P0,M0,SK머티리얼즈,036490,2019-09-11,T01
0,84.14,P0,M0,S&K폴리텍,091340,2019-09-11,T01
0,83.52,P0,P0,메디포스트,078160,2019-09-11,T01
0,99.2,P0,M0,엘엠에스,073110,2019-09-10,T01
0,75.64,P0,P0,대덕,008060,2019-09-10,T01
0,75.41,P0,P0,좋은사람들,033340,2019-09-10,T01
0,74.74,P0,P0,SG세계물산,004060,2019-09-10,T01
0,74.72,P0,P0,아이센스,099190,2019-09-10,T01
0,82.96,P0,K0,현진소재,053660,2019-09-09,T01
0,82.76,P0,M0,모비스,250060,2019-09-09,T01
0,76.31,P0,K0,HDC,012630,2019-09-09,T01
0,76.08,P0,M0,텔콘RF제약,200230,2019-09-09,T01
0,73.52,P0,M0,골든센츄리,900280,2019-09-09,T01
0,100.0,P0,M0,제일파마홀딩스,002620,2019-09-06,U04
0,93.63,P0,M0,한창,005110,2019-09-06,U04
0,91.21,P0,M0,한진,002320,2019-09-06,U04
0,89.05,P0,M0,뉴지랩,214870,2019-09-06,U04
0,83.58,P0,M0,뉴인텍,012340,2019-09-06,U04
0,97.85,P0,P0,로스웰,900260,2019-09-05,U04
0,91.3,P0,M0,SK네트웍스,001740,2019-09-05,U04
0,88.53,P0,M0,신세계인터내셔날,031430,2019-09-05,U04
0,83.27,P0,M0,유수홀딩스,000700,2019-09-05,U04
0,82.68,P0,M0,에코마케팅,230360,2019-09-05,U04
0,89.53,P0,M0,키네마스터,139670,2019-09-04,D04
0,83.71,P0,K0,서울옥션,063170,2019-09-04,D04
0,80.11,P0,P0,코메론,049430,2019-09-04,D04
0,78.98,P0,M0,재영솔루텍,049630,2019-09-04,D04
0,76.36,P0,K0,인디에프,014990,2019-09-04,D04
0,83.64,P0,P0,나무기술,242040,2019-09-03,T01
0,78.76,P0,M0,엘앤에프,066970,2019-09-03,T01
0,71.12,P0,M0,세코닉스,053450,2019-09-03,T01
0,70.81,P0,M0,삼호개발,010960,2019-09-03,T01
0,67.69,P0,M0,삼익악기,002450,2019-09-03,T01
0,100.0,P0,P1,신송홀딩스,006880,2019-09-02,U04
0,89.46,P0,M0,사람인에이치알,143240,2019-09-02,U04
0,78.65,P0,P0,우리조명,037400,2019-09-02,U04
0,76.39,P0,P0,CJ씨푸드,011150,2019-09-02,U04
0,75.53,P0,P0,이랜텍,054210,2019-09-02,U04
0,89.37,P0,M0,이마트,139480,2019-08-30,U04
0,82.2,P0,M0,갤럭시아에스엠,011420,2019-08-30,U04
0,81.79,P0,P0,S&K폴리텍,091340,2019-08-30,U04
0,78.55,P0,P0,에치에프알,230240,2019-08-30,U04
0,77.0,P0,P0,무림P&P,009580,2019-08-30,U04
0,81.01,P0,M0,케이엠,083550,2019-08-29,U04
0,78.65,P0,M0,하이비젼시스템,126700,2019-08-29,U04
0,77.21,P0,P0,한일홀딩스,003300,2019-08-29,U04
0,76.89,P0,M0,다나와,119860,2019-08-29,U04
0,72.47,P0,M0,이스트소프트,047560,2019-08-29,U04
0,98.77,P0,P0,현대바이오랜드,052260,2019-08-28,D04
0,93.06,P0,P0,모바일리더,100030,2019-08-28,D04
0,85.43,P0,P0,메가엠디,133750,2019-08-28,D04
0,85.39,P0,P0,한국주철관,000970,2019-08-28,D04
0,81.15,P0,P0,강스템바이오텍,217730,2019-08-28,D04
0,98.78,P0,K0,씨케이에이치,900120,2019-08-27,U04
0,97.54,P0,M0,코이즈,121850,2019-08-27,U04
0,97.47,P0,K0,아진산업,013310,2019-08-27,U04
0,88.43,P0,M0,CJ,001040,2019-08-27,U04
0,83.1,P0,M0,서희건설,035890,2019-08-27,U04
0,95.85,P0,M0,한창제지,009460,2019-08-26,D04
0,88.17,P0,M0,현진소재,053660,2019-08-26,D04
0,86.89,P0,M0,한일사료,005860,2019-08-26,D04
0,82.16,P0,P0,나이스정보통신,036800,2019-08-26,D04
0,81.63,P0,M0,윈팩,097800,2019-08-26,D04
0,84.69,P0,K0,황금에스티,032560,2019-08-23,D04
0,83.43,P0,M0,알톤스포츠,123750,2019-08-23,D04
0,77.84,P0,P0,텔레칩스,054450,2019-08-23,D04
0,76.21,P0,M0,신성통상,005390,2019-08-23,D04
0,75.71,P0,P0,현대차,005380,2019-08-23,D04
0,88.92,P0,M0,대성산업,128820,2019-08-22,U04
0,80.33,P0,M0,브이티지엠피,018290,2019-08-22,U04
0,76.94,P1,K0,스타모빌리티,158310,2019-08-22,U04
0,76.43,P0,M0,아이엠,101390,2019-08-22,U04
0,75.55,P0,K0,홈캐스트,064240,2019-08-22,U04
0,92.33,P0,K0,현대백화점,069960,2019-08-21,D04
0,89.31,P0,P0,신성통상,005390,2019-08-21,D04
0,77.33,P0,K0,디지틀조선,033130,2019-08-21,D04
0,77.22,P0,P0,큐캐피탈,016600,2019-08-21,D04
0,76.79,P0,P0,화성산업,002460,2019-08-21,D04
0,85.75,P0,M0,메가스터디,072870,2019-08-20,U04
0,84.15,P0,M0,아세아제지,002310,2019-08-20,U04
0,83.21,P0,P0,에스폴리텍,050760,2019-08-20,U04
0,78.88,P0,P0,코렌,078650,2019-08-20,U04
0,77.04,P0,P0,이엠텍,091120,2019-08-20,U04
0,100.0,P0,M0,크리스탈신소재,900250,2019-08-19,U04
0,91.38,P0,P0,스카이라이프,053210,2019-08-19,U04
0,89.07,P0,P0,오픈베이스,049480,2019-08-19,U04
0,88.51,P0,M0,미래SCI,028040,2019-08-19,U04
0,87.65,P0,K0,현대바이오랜드,052260,2019-08-19,U04
0,100.0,P0,K0,SK가스,018670,2019-08-16,T01
0,93.77,P0,P0,인트론바이오,048530,2019-08-16,T01
