,date,open,high,low,close,volume,pattern1
0,2012-01-02,14043,14760,13923,14581,14709,P05
1,2012-01-03,14581,14820,14282,14760,8104,P05
2,2012-01-04,14879,15716,14342,15716,21979,P01
3,2012-01-05,15716,16075,15656,15955,15537,P05
4,2012-01-06,15955,17270,15716,16254,29242,P05
5,2012-01-09,16254,16732,15776,16732,6090,P01
6,2012-01-10,16732,17329,16553,17270,11785,P05
7,2012-01-11,17688,17927,16732,16852,17644,M05
8,2012-01-12,16314,16792,16194,16792,12997,P01
9,2012-01-13,16732,17150,16314,16493,18528,M05
10,2012-01-16,16553,17329,16553,17210,13380,P03
11,2012-01-17,17927,19242,17389,18764,51202,P05
12,2012-01-18,18764,19062,16134,16254,77959,M15
13,2012-01-19,16194,16851,14760,16254,79973,K00
14,2012-01-20,16254,16493,15059,15537,24350,M05
15,2012-01-25,15537,15955,14820,14940,21217,M05
16,2012-01-26,14760,14999,14102,14462,47750,M05
17,2012-01-27,14162,14581,13624,14103,36543,M05
18,2012-01-30,13983,14939,13565,14701,29055,P05
19,2012-01-31,14700,14820,14043,14462,24534,M05
20,2012-02-01,14222,14640,14043,14462,11129,P05
21,2012-02-02,14461,14640,14043,14163,14395,M05
22,2012-02-03,14162,14581,14102,14163,5214,K02
23,2012-02-06,14162,14342,13266,13266,37538,M03
24,2012-02-07,12967,13744,11951,12788,59818,M05
25,2012-02-08,12668,13505,12071,12848,26391,P05
26,2012-02-09,13146,13146,12369,12848,19235,M01
27,2012-02-10,12728,13326,12609,12788,15998,K02
28,2012-02-13,12967,13505,12788,13266,9111,P05
29,2012-02-14,13266,13804,13266,13804,12769,P00
30,2012-02-15,13923,13923,13326,13625,10281,M01
31,2012-02-16,13744,13744,13206,13565,12760,M02
32,2012-02-17,13684,14043,13624,13804,12908,P05
33,2012-02-20,13804,13804,13206,13386,10453,M01
34,2012-02-21,13624,13624,12609,13027,19557,M01
35,2012-02-22,12788,13624,12728,13027,10769,P05
36,2012-02-23,13266,13445,12967,13027,10383,M05
37,2012-02-24,13385,13385,12967,13147,5490,M01
38,2012-02-27,13146,13266,13027,13266,6268,P01
