,date,open,high,low,close,volume,pattern1,new_pat1
0,2017-08-28,8450,8700,7825,7925,3529636,M05,
1,2017-08-29,7975,8275,7825,8025,1037240,P05,P03
2,2017-08-30,8075,8175,7875,7925,713302,M05,M00
3,2017-08-31,8225,8375,7950,7950,726696,M03,M00
4,2017-09-01,7975,8075,7875,7900,280479,M05,M00
5,2017-09-04,7600,7674,7500,7550,295634,M05,M00
6,2017-09-05,7625,7750,7400,7425,200512,M05,M00
7,2017-09-06,7424,7575,7250,7250,157906,M03,M03
8,2017-09-07,7400,7550,7224,7250,150865,M05,M03
9,2017-09-08,7200,7300,6950,7050,191586,M05,M00
10,2017-09-11,7125,7325,7025,7325,171016,P01,P00
11,2017-09-12,7350,7449,7249,7325,186431,M05,M00
12,2017-09-13,7350,7775,7125,7125,371115,M03,M04
13,2017-09-14,7149,7175,6825,6875,152945,M05,M00
14,2017-09-15,6875,6875,6475,6500,257342,M01,M00
15,2017-09-18,6500,6625,6375,6575,101864,P05,P00
16,2017-09-19,6600,6700,6450,6575,108852,M05,M00
17,2017-09-20,6600,6725,6375,6375,115689,M03,M00
18,2017-09-21,6400,6625,6300,6525,101167,P05,P00
19,2017-09-22,6425,6600,6275,6425,122992,K00,K00
20,2017-09-25,6449,6700,6375,6525,106572,P05,P03
21,2017-09-26,6525,6749,6525,6675,133233,P03,P00
22,2017-09-27,6750,7175,6675,7000,255098,P05,P03
23,2017-09-28,7025,7225,6900,6925,90315,M05,M03
24,2017-09-29,7000,7275,6950,7250,112158,P05,P00
25,2017-10-10,7375,7400,7125,7125,72852,M03,M00
26,2017-10-11,7125,7425,7000,7375,109514,P05,P00
27,2017-10-12,7375,7700,7350,7650,183196,P05,P00
28,2017-10-13,7750,7750,7150,7350,177946,M01,M01
29,2017-10-16,7224,7500,6950,7050,109264,M05,M03
30,2017-10-17,7050,7625,7050,7500,122991,P03,P00
31,2017-10-18,7525,8275,7525,8100,521745,P03,P03
32,2017-10-19,8175,8375,7900,8050,195428,M05,M03
33,2017-10-20,8050,8600,8050,8350,245345,P03,P03
34,2017-10-23,8375,8425,8000,8300,252328,M05,M01
35,2017-10-24,8275,8425,8075,8375,119577,P05,P01
36,2017-10-25,8450,9475,8275,9250,532107,P05,P05
37,2017-10-26,9200,9600,9150,9300,279395,P05,P03
38,2017-10-27,9350,10075,9300,9700,310908,P05,P03
39,2017-10-30,9575,10200,9575,9950,251156,P03,P03
40,2017-10-31,10100,10100,9300,9775,160512,M01,M01
41,2017-11-01,9800,10075,9650,9800,104986,K00,K02
42,2017-11-02,9775,9775,9350,9450,131446,M01,M00
43,2017-11-03,9450,11125,9450,10200,656958,P03,P04
44,2017-11-06,10225,10400,9875,10275,181927,K01,K01
45,2017-11-07,10275,10375,10050,10200,100303,M05,M00
46,2017-11-08,10275,10275,9525,9750,174151,M01,M01
47,2017-11-09,10200,10750,9575,9850,223099,M05,M05
48,2017-11-10,10000,10225,9675,10200,123126,P05,P01
49,2017-11-13,10200,11000,10050,10900,214022,P05,P00
50,2017-11-14,11150,11525,10800,11225,161459,P05,P05
51,2017-11-15,10975,11225,10350,10500,216575,M05,M03
52,2017-11-16,10400,10625,10000,10500,110139,P05,P01
53,2017-11-17,10625,10700,10200,10350,112520,M05,M00
54,2017-11-20,10250,10450,9950,10175,137050,M05,M01
55,2017-11-21,10150,10375,9875,9975,134500,M05,M03
56,2017-11-22,9975,10275,9900,10175,101863,P05,P00
57,2017-11-23,10175,10775,9675,10375,228729,P05,P05
58,2017-11-24,10800,10850,10075,10725,193813,M05,M01
59,2017-11-27,10725,11450,10600,11450,326529,P01,P00
60,2017-11-28,11500,12000,11275,11575,183678,P05,P03
61,2017-11-29,11650,12125,11200,11975,264751,P05,P01
62,2017-11-30,11400,11750,10500,10500,357118,M03,M03
63,2017-12-01,10500,10775,9800,10250,349511,M05,M05
64,2017-12-04,10300,10375,8950,9025,443502,M15,M10
65,2017-12-05,9125,9825,9025,9475,349711,P05,P03
66,2017-12-06,9575,9675,8625,8800,201800,M05,M00
67,2017-12-07,9000,9425,8650,9225,167043,P05,P05
68,2017-12-08,9225,9450,8750,8825,106160,M05,M03
69,2017-12-11,9000,9050,8550,8900,62111,M05,M01
70,2017-12-12,8925,9100,8875,9050,49341,P05,P00
71,2017-12-13,9150,9650,9050,9625,103910,P05,P00
72,2017-12-14,9625,9900,9500,9700,50581,P05,P03
73,2017-12-15,9700,9700,9150,9350,92168,M01,M01
74,2017-12-18,9375,9425,8950,9100,35927,M05,M00
75,2017-12-19,9050,9050,8550,8700,93872,M01,M00
76,2017-12-20,8775,8775,8475,8500,31499,M01,M00
77,2017-12-21,8500,8800,8350,8550,40635,P05,P03
78,2017-12-22,8625,8825,8525,8750,38347,P05,P00
79,2017-12-26,8750,8750,8049,8125,136264,M01,M00
80,2017-12-27,8225,9275,8074,8825,119236,P05,P04
81,2017-12-28,8725,9250,8675,8900,140774,P05,P03
82,2018-01-02,9000,9375,8975,9275,76387,P05,P00
83,2018-01-03,9600,9800,9250,9325,121272,M05,M03
84,2018-01-04,9425,9600,9150,9200,99677,M05,M00
85,2018-01-05,9200,9275,8475,8625,236327,M05,M00
86,2018-01-08,8700,8775,8099,8425,130672,M05,M01
87,2018-01-09,8550,8950,8425,8550,96673,K02,K02
88,2018-01-10,8550,8550,8125,8425,138459,M02,M01
89,2018-01-11,8375,8700,8350,8600,48819,P05,P00
90,2018-01-12,8575,8900,8350,8600,79462,K00,K00
91,2018-01-15,8725,8750,8250,8325,63079,M05,M00
92,2018-01-16,8375,8650,8150,8650,70628,P01,P01
93,2018-01-17,8750,8950,8650,8825,125789,P05,P00
94,2018-01-18,9000,9200,8725,8925,88746,M05,M05
95,2018-01-19,8900,9000,8625,8825,70428,M05,M01
96,2018-01-22,8675,8675,7700,7925,307409,M01,M01
97,2018-01-23,8000,8075,7800,8050,66426,P05,P01
98,2018-01-24,8049,8075,7849,7925,32476,M05,M00
