,date,open,high,low,close,volume,pattern1,new_pat1
0,2019-06-12,50200,54000,38000,38900,6265192,M15,
1,2019-06-13,38400,38650,35400,35700,1975957,M05,M00
2,2019-06-14,36250,37500,34050,34050,1647448,M03,M03
3,2019-06-17,34100,35300,33600,34100,670016,K00,K02
4,2019-06-18,34750,34750,31300,31850,1005270,M01,M00
5,2019-06-19,32100,32700,31350,31550,433632,M05,M00
6,2019-06-20,31700,32400,31450,31800,376983,K00,K02
7,2019-06-21,31750,32050,30750,30900,374577,M05,M00
8,2019-06-24,30600,30900,29750,29800,336754,M05,M00
9,2019-06-25,29850,30350,27800,27950,444985,M05,M00
10,2019-06-26,28150,29200,27850,27950,362780,M05,M03
11,2019-06-27,27950,28100,24850,25300,610536,M05,M00
12,2019-06-28,24950,25400,23350,23450,528226,M05,M00
13,2019-07-01,23600,24550,23450,23700,369388,K02,K02
14,2019-07-02,23400,27450,22650,25250,2156637,P05,P05
15,2019-07-03,25400,26050,24450,24700,315675,M05,M03
16,2019-07-04,24500,25050,22650,23150,363778,M05,M05
17,2019-07-05,22700,23500,21850,23150,481455,P05,P01
18,2019-07-08,22900,23100,21750,21750,229530,M03,M00
19,2019-07-09,21500,22300,20250,20300,312217,M05,M03
20,2019-07-10,20500,21300,20350,20700,166590,P05,P03
21,2019-07-11,20850,22700,20800,21450,506249,P05,P04
22,2019-07-12,21450,21600,20750,20900,265700,M05,M00
23,2019-07-15,20850,22000,20450,20900,398421,K00,K02
24,2019-07-16,21100,21800,20850,21550,313406,P05,P00
25,2019-07-17,21450,21450,20600,21000,181988,M01,M00
26,2019-07-18,21000,21250,20150,20150,179288,M03,M00
27,2019-07-19,20500,21500,20350,21300,273978,P05,P00
28,2019-07-22,21300,22800,21050,22050,537690,P05,P03
29,2019-07-23,22100,23150,21800,22750,386709,P05,P00
30,2019-07-24,23000,23400,21700,21900,370106,M05,M00
31,2019-07-25,21900,22150,20400,20950,274160,M05,M01
32,2019-07-26,21100,21200,20300,20450,141716,M05,M00
33,2019-07-29,20200,20350,18950,18950,248508,M03,M00
34,2019-07-30,19100,19300,18750,18900,124170,M05,M00
35,2019-07-31,18850,19550,17700,19550,224402,P01,P01
36,2019-08-01,19450,20050,18800,18900,155628,M05,M03
37,2019-08-02,18150,18400,17550,17950,150497,M05,M01
38,2019-08-05,17600,17700,15600,15750,275056,M15,M10
39,2019-08-06,15100,15900,14200,14550,277332,M05,M05
40,2019-08-07,15150,15300,14200,14800,182694,M05,M01
41,2019-08-08,15100,16600,14950,15750,276890,P05,P04
42,2019-08-09,15850,16600,15750,16500,139959,P05,P00
43,2019-08-12,16400,16700,16100,16250,88217,M05,M00
44,2019-08-13,16100,16250,15400,15500,101310,M05,M00
45,2019-08-14,15900,15950,15100,15250,94114,M05,M00
46,2019-08-16,15000,15150,14700,14850,99634,M05,M00
47,2019-08-19,15200,16750,15050,15700,424929,P05,P04
48,2019-08-20,16000,16500,15750,16250,157407,P05,P00
49,2019-08-21,16200,17500,16150,16800,280563,P05,P03
50,2019-08-22,17000,17450,16450,16700,165076,M05,M03
51,2019-08-23,16400,17450,16300,16800,170663,P05,P03
52,2019-08-26,16100,16450,15650,15650,154713,M03,M03
53,2019-08-27,16050,16250,15300,15450,103477,M05,M00
54,2019-08-28,15500,17800,15450,17700,516729,P15,P10
55,2019-08-29,17700,18200,17200,17750,291361,K00,K00
56,2019-08-30,18200,18750,17800,18000,226800,M05,M03
57,2019-09-02,18150,18700,17600,18650,179186,P05,P01
58,2019-09-03,18500,18700,18000,18250,127823,M05,M00
59,2019-09-04,17800,18600,17800,18300,113893,P03,P00
60,2019-09-05,18250,19250,17800,18800,320789,P05,P05
61,2019-09-06,18650,19150,18200,18400,390268,M05,M03
62,2019-09-09,18300,18550,17650,17650,141901,M03,M00
63,2019-09-10,17850,18000,17000,17200,163475,M05,M00
64,2019-09-11,17200,17950,17150,17500,165569,P05,P03
65,2019-09-16,17350,17700,17250,17700,146061,P01,P00
66,2019-09-17,17500,18300,17400,17900,201607,P05,P03
67,2019-09-18,17950,18150,17750,17800,107144,M05,M00
68,2019-09-19,17950,18400,17150,17150,150911,M03,M03
69,2019-09-20,17200,17500,17050,17100,73947,M05,M00
70,2019-09-23,17100,17300,16600,16600,101992,M03,M00
71,2019-09-24,16100,16750,16100,16550,86681,P03,P00
72,2019-09-25,16550,16750,16000,16000,85839,M03,M00
73,2019-09-26,16200,16500,15800,15850,76551,M05,M00
74,2019-09-27,15850,16050,14550,15350,124847,M05,M01
75,2019-09-30,15700,15850,15150,15350,72859,M05,M00
76,2019-10-01,15250,16300,15250,16000,136819,P03,P00
77,2019-10-02,15650,15850,15450,15450,75911,M03,M00
78,2019-10-04,15300,16000,15300,15650,57104,P03,P03
79,2019-10-07,16100,17700,15900,17300,493232,P05,P03
80,2019-10-08,17200,18150,16700,17550,442008,P05,P05
81,2019-10-10,17350,20950,17300,18450,2716034,P05,P04
82,2019-10-11,18650,20400,18200,18850,1365221,P05,P05
83,2019-10-14,19300,19550,18350,18400,430837,M05,M00
84,2019-10-15,18250,19050,18100,18200,301635,M05,M03
85,2019-10-16,18400,19150,18200,18200,333409,M04,M03
86,2019-10-17,18450,18650,17650,17750,190003,M05,M00
87,2019-10-18,17800,18100,17300,17300,149214,M03,M00
