,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,12550,12800,12550,12700,11100,P03,,,
1,2012-01-03,12600,12800,12600,12700,19240,P03,P00P03,,
2,2012-01-04,12750,12750,12500,12650,14350,M01,P00M01,P10M01,U04
3,2012-01-05,12600,12700,12500,12600,12620,K00,M00K00,S03K00,T01
4,2012-01-06,12700,12700,12300,12500,13013,M01,K00M01,M10M01,U04
5,2012-01-09,12550,12650,12300,12600,12825,K01,M00K01,S07K01,U02
6,2012-01-10,12500,12700,12500,12650,30765,P03,K00P03,S01P03,U01
7,2012-01-11,12750,13050,12650,13000,18536,P05,P00P05,P10P05,U04
8,2012-01-12,12900,13350,12900,13350,18741,P00,P00P00,P10P00,U04
9,2012-01-13,13200,13600,13200,13500,22861,P03,P00P03,P10P03,U04
10,2012-01-16,13500,13600,13350,13450,14790,M05,P00M05,P10M05,U04
11,2012-01-17,13600,13850,13500,13700,20116,P05,M00P05,S03P05,D04
12,2012-01-18,13800,14150,13600,13650,49227,M05,P00M05,S01M05,U04
13,2012-01-19,13650,13800,13500,13650,18214,K00,M00K00,S03K00,U04
14,2012-01-20,13700,14000,13650,13900,13470,P05,K00P05,M10P05,U04
15,2012-01-25,13950,14100,13500,13750,20680,M05,P00M05,P10M05,U01
16,2012-01-26,13700,13750,13450,13550,30150,M05,M00M05,S03M05,U04
17,2012-01-27,13800,13800,13550,13700,10330,M01,M00M01,M10M01,D04
18,2012-01-30,13650,13900,13550,13650,13330,K00,M00K00,M10K00,U04
19,2012-01-31,13650,13950,13550,13750,26360,P05,K00P05,M10P05,T01
20,2012-02-01,13750,13850,13700,13800,15140,K00,P00K00,S04K00,U01
21,2012-02-02,13800,14500,13650,14350,87170,P05,K00P05,P10P05,U04
22,2012-02-03,14350,14350,14050,14100,36436,M01,P00M01,P10M01,U04
23,2012-02-06,14000,14000,13750,13900,13246,M01,M00M01,S03M01,U04
24,2012-02-07,13800,14050,13800,13950,9850,P03,M00P03,M10P03,T01
25,2012-02-08,13750,14000,13750,14000,8570,P00,P00P00,S00P00,U01
26,2012-02-09,13900,14100,13700,13850,14071,M05,P00M05,P10M05,U04
27,2012-02-10,13900,13900,13650,13800,14300,M01,M00M01,S06M01,U04
