,date,open,high,low,close,volume,pattern1
0,2012-01-02,8200,8400,8100,8360,90578,P05
1,2012-01-03,8400,8540,8220,8510,114865,P05
2,2012-01-04,8600,8600,8350,8410,96665,M01
3,2012-01-05,8470,8470,8210,8360,143380,M01
4,2012-01-06,8350,9080,8260,8800,367678,P05
5,2012-01-09,8850,9170,8760,9030,298975,P05
6,2012-01-10,9090,9710,8930,9640,435487,P05
7,2012-01-11,9640,9700,9320,9600,355315,M05
8,2012-01-12,9600,9860,9500,9500,189307,M04
9,2012-01-13,9500,9500,9190,9400,259434,M02
10,2012-01-16,9330,9550,9190,9470,164044,P05
11,2012-01-17,9500,9500,9180,9200,135676,M01
12,2012-01-18,9140,9450,9140,9200,200268,P04
13,2012-01-19,9200,9520,9190,9320,262830,P05
14,2012-01-20,9400,9410,8930,9000,252721,M05
15,2012-01-25,8850,9090,8850,8900,116096,P04
16,2012-01-26,8900,9150,8740,9150,152747,P01
17,2012-01-27,9160,9200,8800,8800,218359,M03
18,2012-01-30,8780,8970,8590,8670,103792,M05
19,2012-01-31,8640,8850,8600,8680,85022,K00
20,2012-02-01,8720,8720,8560,8610,84206,M01
21,2012-02-02,8610,8640,8420,8540,156817,M05
22,2012-02-03,8660,8660,8380,8580,153806,M02
23,2012-02-06,8500,8800,8500,8750,133170,P03
24,2012-02-07,8750,8770,8490,8590,93049,M05
25,2012-02-08,8590,8590,8260,8500,248828,M02
26,2012-02-09,8500,8550,8310,8490,76590,M05
27,2012-02-10,8520,8670,8420,8630,96910,P05
28,2012-02-13,8630,8700,8450,8640,63934,K01
29,2012-02-14,8600,8790,8550,8670,114984,P05
30,2012-02-15,8670,8740,8460,8560,110657,M05
31,2012-02-16,8500,8550,8300,8310,156938,M05
32,2012-02-17,8310,8480,8270,8450,83247,P05
33,2012-02-20,8370,8460,8240,8260,104559,M05
34,2012-02-21,8260,8380,8100,8310,77363,P05
35,2012-02-22,8210,8360,8160,8160,106686,M04
36,2012-02-23,8080,8180,7990,8090,116375,K00
37,2012-02-24,8090,8290,8040,8250,49411,P05
38,2012-02-27,8020,8220,8020,8100,50922,P03
39,2012-02-28,8060,8230,8060,8150,36909,P03
40,2012-02-29,8270,8270,8080,8100,37588,M01
