,date,open,high,low,close,volume,pattern1
0,2012-01-02,19200,19950,19000,19750,7085498,P05
1,2012-01-03,20200,22250,20100,21200,16697827,P05
2,2012-01-04,21250,21450,19750,20050,9030247,M05
3,2012-01-05,20200,20200,19050,19150,5200304,M01
4,2012-01-06,18950,19450,18300,19400,3927359,P05
5,2012-01-09,17900,18500,16550,16900,6697232,M05
6,2012-01-10,17150,17750,17100,17200,2685151,K02
7,2012-01-11,17350,17400,14650,14800,6954446,M15
8,2012-01-12,15450,15600,14550,15250,3566201,M05
9,2012-01-13,15000,15500,14700,15400,2511430,P05
10,2012-01-16,15100,16200,14900,15500,3830571,P05
11,2012-01-17,15650,17100,15500,16400,7036429,P05
12,2012-01-18,16450,16500,15300,15400,2908576,M05
13,2012-01-19,15550,16200,15000,15200,2027433,M05
14,2012-01-20,15500,15650,14600,15250,2417804,M05
15,2012-01-25,16000,16800,15500,15500,4076538,M03
16,2012-01-26,15500,15900,15350,15400,1602947,M05
17,2012-01-27,15500,15850,15250,15300,1466427,M05
18,2012-01-30,15050,15550,14900,14900,1609653,M04
19,2012-01-31,15400,15600,15000,15450,2028355,K00
20,2012-02-01,15950,15950,15500,15800,2250891,M02
21,2012-02-02,16000,16550,15600,16250,4124158,P05
22,2012-02-03,16250,16450,15850,16100,2685483,M05
23,2012-02-06,16200,16500,15400,15500,2814507,M05
24,2012-02-07,15400,17100,15050,16350,8750329,P05
25,2012-02-08,17000,18800,16750,18800,11844044,P11
26,2012-02-09,18250,19900,17750,17800,9919147,M05
27,2012-02-10,18100,18650,16100,16700,4598848,M05
28,2012-02-13,16650,17200,16300,16700,2959183,K00
29,2012-02-14,17000,17500,16550,16800,3724092,M05
30,2012-02-15,16800,18200,16700,17300,9478181,P05
31,2012-02-16,17200,17500,15800,16000,5833224,M05
32,2012-02-17,16300,16600,15450,15750,4076409,M05
33,2012-02-20,15950,16200,15450,15750,3007552,M05
34,2012-02-21,15800,16100,15400,15500,2283520,M05
35,2012-02-22,15600,15950,14800,15100,2849675,M05
36,2012-02-23,14800,15000,14050,14100,2654951,M05
37,2012-02-24,14100,15750,14100,14700,5877029,P03
38,2012-02-27,14700,15300,14350,14650,2012996,M05
39,2012-02-28,14900,15250,14350,14500,1416233,M05
40,2012-02-29,14600,14950,14300,14500,1551879,M05
41,2012-03-02,14600,14900,14450,14600,1302346,K00
42,2012-03-05,14600,14700,14000,14000,1724987,M03
43,2012-03-06,13850,14000,11950,12200,4336575,M15
44,2012-03-07,12000,12500,11650,12150,2449639,P05
45,2012-03-08,12250,12500,11700,11900,1746416,M05
46,2012-03-09,12000,12350,11900,12250,1506059,P05
47,2012-03-12,12200,12550,11050,11200,2317254,M05
48,2012-03-13,11450,12850,11250,12350,5005918,P05
49,2012-03-14,12700,13550,12500,12850,5073340,P05
50,2012-03-15,13100,13150,12600,12800,2076510,M05
51,2012-03-16,12850,13450,12800,13000,2374970,P05
52,2012-03-19,13050,13250,12850,13050,1393661,K00
53,2012-03-20,13000,13150,12550,12800,1424576,M05
54,2012-03-21,13000,14700,13000,14700,7531974,P10
55,2012-03-22,14650,14800,14000,14100,4244005,M05
56,2012-03-23,14550,15350,14150,14350,6595826,M05
57,2012-03-26,14250,14650,13850,14500,2839046,P05
58,2012-03-27,14650,14650,13000,13300,2868395,M01
59,2012-03-28,13050,14200,12900,13550,3211034,P05
60,2012-03-29,13800,14050,13250,13500,2464361,M05
61,2012-03-30,13550,13900,13400,13600,2407870,K00
62,2012-04-02,13750,14300,13300,13500,3294659,M05
63,2012-04-03,13900,14150,13500,13700,2276115,M05
64,2012-04-04,13750,13900,12800,13100,1989331,M05
65,2012-04-05,12850,12950,11850,12250,1935476,M05
66,2012-04-06,12400,12650,11900,12250,1410224,M05
67,2012-04-09,12000,12150,11050,11100,1512746,M05
68,2012-04-10,10850,12050,10650,11400,2709428,P05
69,2012-04-12,13100,13100,13100,13100,250383,K00
70,2012-04-13,15000,15050,14400,15050,4742573,K01
71,2012-04-16,14700,15400,14700,15200,5386344,P03
72,2012-04-17,15200,15500,14000,14450,4329090,M05
73,2012-04-18,14650,15000,14200,14500,2401779,M05
74,2012-04-19,14850,15050,14000,14200,3534329,M05
75,2012-04-20,14150,14200,13150,13700,2162474,M05
76,2012-04-23,14050,14200,13700,14150,2474682,P05
77,2012-04-24,13800,13900,13500,13600,1506779,M05
78,2012-04-25,13750,13950,13300,13300,1239814,M03
79,2012-04-26,13300,13550,11850,12500,2030517,M05
80,2012-04-27,12600,13600,12000,12950,4308801,P05
81,2012-04-30,12950,13400,12600,12950,2064559,K00
82,2012-05-02,12900,13300,12850,13000,1097823,P05
83,2012-05-03,13050,13200,12800,12800,913363,M03
84,2012-05-04,12800,13000,12700,12950,784293,P05
85,2012-05-07,13200,13950,13100,13100,3044674,M04
86,2012-05-08,13350,13450,13000,13050,715331,M05
87,2012-05-09,13150,13200,12650,13050,856085,M05
88,2012-05-10,12850,13250,12850,12950,783547,P04
89,2012-05-11,13500,13750,13050,13050,1543238,M03
90,2012-05-14,13000,13050,12300,12600,744661,M05
91,2012-05-15,12300,13000,12000,12900,1077457,P05
92,2012-05-16,12800,12850,12300,12300,677166,M03
93,2012-05-17,12300,12550,12150,12450,503651,P05
94,2012-05-18,12150,12200,11550,11550,720783,M03
95,2012-05-21,11650,12300,11600,12050,855202,P05
96,2012-05-22,12300,12500,12200,12400,578647,P05
97,2012-05-23,12500,12600,12150,12400,476790,M05
