,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,11450,11600,11300,11600,41270,P01,,,
1,2012-01-03,11600,12050,11600,12050,104290,P00,P00P00,,
2,2012-01-04,12300,12300,12050,12100,45612,M01,P00M01,P10M01,U04
3,2012-01-05,12050,12300,11900,11950,44009,M05,M00M05,S05M05,T01
4,2012-01-06,12000,12000,11400,11650,72070,M01,M00M01,M10M01,U04
5,2012-01-09,11700,11700,11400,11550,29980,M01,M00M01,M10M01,U02
6,2012-01-10,11600,11950,11550,11750,41726,P05,M00P05,M10P05,U01
7,2012-01-11,11850,12000,11750,11800,40367,M05,P00M05,S01M05,U04
8,2012-01-12,11800,12000,11550,12000,42814,P01,M00P01,S05P01,U04
9,2012-01-13,12100,12150,11900,12000,60143,M05,P00M05,S02M05,U04
10,2012-01-16,11850,11900,11650,11750,23932,M05,M00M05,S03M05,U04
11,2012-01-17,11800,12000,11650,11750,37945,M05,M00M05,M10M05,D04
12,2012-01-18,11850,11850,11400,11450,73486,M01,M00M01,S04M01,U04
13,2012-01-19,11500,11750,11500,11650,52721,P03,M00P03,M10P03,U04
14,2012-01-20,11850,11850,11500,11700,60204,M01,P00M01,S01M01,U04
15,2012-01-25,11800,12300,11800,12200,137181,P03,M00P03,S05P03,U01
16,2012-01-26,12250,12250,11950,12000,62987,M01,P00M01,S01M01,U04
17,2012-01-27,12000,12000,11600,11650,132928,M01,M00M01,S03M01,D04
18,2012-01-30,11650,11700,11450,11500,65450,M05,M00M05,M10M05,U04
19,2012-01-31,11600,11750,11500,11700,55134,P05,M00P05,M10P05,T01
20,2012-02-01,11700,11800,11600,11600,78842,M03,P00M03,S01M03,U01
21,2012-02-02,11750,11900,11700,11900,117850,P01,M00P01,S04P01,U04
22,2012-02-03,12050,12600,11900,12600,297982,P01,P00P01,S01P01,U04
23,2012-02-06,12800,12850,12100,12500,134469,M05,P00M05,P10M05,U04
24,2012-02-07,12350,12800,12250,12800,146223,P01,M00P01,S03P01,T01
25,2012-02-08,12900,12950,12650,12800,104714,M05,P00M05,S02M05,U01
26,2012-02-09,12700,12800,12350,12600,85106,M05,M00M05,S03M05,U04
27,2012-02-10,12600,12900,12450,12850,84424,P05,M00P05,M10P05,U04
28,2012-02-13,12950,13350,12850,13200,189413,P05,P00P05,S02P05,D04
29,2012-02-14,13200,13450,12950,13000,138076,M05,P00M05,P10M05,U04
30,2012-02-15,13150,13150,12800,12950,55759,M01,M00M01,S03M01,T01
31,2012-02-16,12750,12850,12600,12600,69975,M03,M00M03,M10M03,D04
32,2012-02-17,12850,12850,12550,12650,68804,M01,M00M01,M10M01,U04
