,date,open,high,low,close,volume,pattern1
0,2012-01-02,18900,19200,18450,18800,19803,M05
1,2012-01-03,18800,19050,18600,18600,15701,M03
2,2012-01-04,18700,19150,18500,19100,22445,P05
3,2012-01-05,18950,19200,18700,18800,17959,M05
4,2012-01-06,18950,18950,17950,17950,29517,M00
5,2012-01-09,18100,18650,17850,18150,15731,K00
6,2012-01-10,18150,18650,18100,18150,12589,K02
7,2012-01-11,18200,18500,17550,17700,19008,M05
8,2012-01-12,17750,18100,17600,18100,10562,P01
9,2012-01-13,18200,18400,17900,17950,8264,M05
10,2012-01-16,17900,17950,17550,17750,8885,M05
11,2012-01-17,17750,18100,17650,17650,8277,M04
12,2012-01-18,17650,17800,17150,17150,12667,M03
13,2012-01-19,17250,17550,17100,17200,11953,M05
14,2012-01-20,17700,17700,17100,17150,9732,M01
15,2012-01-25,17200,17400,17100,17150,8408,M05
16,2012-01-26,17350,17700,17200,17500,10771,P05
17,2012-01-27,17800,17800,17450,17600,3466,M01
18,2012-01-30,17850,17850,17200,17400,8560,M01
19,2012-01-31,17400,17600,17250,17300,6945,M05
20,2012-02-01,17150,17650,17150,17600,5494,P03
21,2012-02-02,17750,17750,17400,17500,8974,M01
22,2012-02-03,17700,17700,17400,17400,7143,M00
23,2012-02-06,17700,17750,17200,17250,9345,M05
24,2012-02-07,17250,18350,17250,18150,34922,P03
25,2012-02-08,18500,18950,18050,18300,24505,M05
26,2012-02-09,18450,18600,18150,18500,11731,K01
27,2012-02-10,18550,18800,18250,18300,16368,M05
28,2012-02-13,18400,19000,18300,18350,15919,M05
29,2012-02-14,18450,18650,18100,18300,18002,M05
30,2012-02-15,18250,18400,18000,18100,21362,M05
31,2012-02-16,18100,18200,17950,17950,15960,M03
32,2012-02-17,18200,18400,18000,18400,21568,P01
33,2012-02-20,18400,18600,18300,18450,7600,K00
34,2012-02-21,18550,18600,18000,18250,14711,M05
35,2012-02-22,18400,18400,17950,18000,22613,M01
36,2012-02-23,18050,18300,18000,18100,15878,K00
37,2012-02-24,18200,18600,18000,18600,29828,P01
38,2012-02-27,18700,18750,18000,18150,18371,M05
39,2012-02-28,18350,18350,18050,18250,16529,M02
40,2012-02-29,18300,18650,18250,18600,17714,P05
41,2012-03-02,18600,19550,18400,19400,44034,P05
42,2012-03-05,19600,20400,19300,19800,58661,P05
43,2012-03-06,19800,19950,19600,19800,30354,K00
44,2012-03-07,19700,20300,19650,19750,23519,K02
45,2012-03-08,19850,20450,19850,20150,30403,P03
46,2012-03-09,20500,20650,20000,20350,35572,M05
47,2012-03-12,20200,20450,19950,20100,30225,M05
48,2012-03-13,20350,21850,20200,21000,71037,P05
49,2012-03-14,21350,21400,20700,20900,36911,M05
50,2012-03-15,20900,21150,20600,20900,13522,K00
51,2012-03-16,20900,22350,20900,22200,84180,P03
52,2012-03-19,22400,23300,22400,22900,65192,P03
53,2012-03-20,23100,23500,21900,22500,54633,M05
54,2012-03-21,22500,22750,20800,21000,85695,M05
55,2012-03-22,21100,21250,20350,20800,62589,M05
56,2012-03-23,21000,21250,20800,21150,28668,P05
