,date,open,high,low,close,volume,pattern1
0,2012-01-02,21900,22200,21500,21850,52090,M05
1,2012-01-03,22300,23500,22150,23500,162939,P01
2,2012-01-04,23950,24400,23100,23500,113125,M05
3,2012-01-05,23300,23650,23000,23400,55908,K00
4,2012-01-06,23650,23900,23050,23650,68019,K00
5,2012-01-09,23450,24000,23150,23950,49138,P05
6,2012-01-10,23950,24800,23650,24500,108880,P05
7,2012-01-11,24550,24850,24250,24250,87852,M03
8,2012-01-12,24250,24750,23500,24400,84966,P05
9,2012-01-13,24900,24900,23750,23750,85306,M00
10,2012-01-16,23750,23950,23000,23850,55373,K01
11,2012-01-17,24150,24150,23400,23850,40435,M01
12,2012-01-18,24000,24100,23200,23200,41063,M03
13,2012-01-19,23400,24100,22650,24000,163242,P05
14,2012-01-20,24100,24850,23550,23750,104247,M05
15,2012-01-25,23800,23900,23200,23800,48506,K01
16,2012-01-26,24100,24100,23450,23800,26621,M01
17,2012-01-27,23950,23950,23400,23650,21097,M01
18,2012-01-30,23800,23800,23050,23150,23710,M01
19,2012-01-31,23000,23250,22600,23150,59791,P05
20,2012-02-01,23100,23300,22500,22600,74670,M05
21,2012-02-02,22850,22850,21850,22200,133578,M01
22,2012-02-03,22400,22950,22350,22950,117521,P01
23,2012-02-06,23000,23150,22150,22500,80311,M05
24,2012-02-07,22250,23700,22250,23700,108900,P00
25,2012-02-08,24500,25550,24050,24850,259113,P05
26,2012-02-09,25000,25100,24550,24800,66214,M05
27,2012-02-10,25150,25600,24000,24050,117902,M05
28,2012-02-13,24050,24750,24050,24500,57562,P03
29,2012-02-14,24400,24600,23800,24100,51916,M05
30,2012-02-15,24250,25150,24250,25050,148257,P03
31,2012-02-16,25050,25550,24750,25200,98329,P05
32,2012-02-17,25800,26050,25050,25300,137046,M05
33,2012-02-20,25150,25850,25100,25400,82004,P05
34,2012-02-21,25300,27100,25100,26850,249701,P05
35,2012-02-22,27100,27200,26250,26700,95825,M05
36,2012-02-23,26650,27600,26300,26850,115934,P05
37,2012-02-24,27100,27300,26700,27050,77741,M05
38,2012-02-27,27300,27300,25700,26950,127213,M02
39,2012-02-28,26750,27000,26200,26650,54829,M05
40,2012-02-29,26700,28300,26600,28000,146545,P05
41,2012-03-02,28000,28350,27550,28200,55870,P05
42,2012-03-05,28200,28200,27000,27450,53851,M01
43,2012-03-06,27450,27650,26850,27550,37983,K01
44,2012-03-07,27150,27300,26600,26800,58208,M05
45,2012-03-08,27500,29400,27000,28750,189061,P05
46,2012-03-09,28550,29700,28300,28500,89449,M05
47,2012-03-12,29000,29000,27750,27900,60922,M01
48,2012-03-13,27700,28800,27400,28400,48891,P05
49,2012-03-14,28800,30200,28700,29950,146177,P05
50,2012-03-15,29750,30800,29350,29900,67885,P05
51,2012-03-16,29900,30900,29650,29900,62287,K02
52,2012-03-19,30700,30950,29300,29300,67772,M03
53,2012-03-20,29100,29600,28650,29200,48056,K00
54,2012-03-21,29200,29950,28800,29800,51193,P05
55,2012-03-22,29800,29950,29200,29400,29637,M05
56,2012-03-23,29150,29950,29150,29250,35086,K02
57,2012-03-26,29350,29350,27900,27950,83701,M01
58,2012-03-27,28050,28500,27050,28050,116649,K00
59,2012-03-28,27850,28250,27150,28000,46896,P05
60,2012-03-29,28050,28350,27250,27850,35328,M05
61,2012-03-30,27850,28550,27650,28100,32597,P05
62,2012-04-02,28300,28650,27350,28200,25793,M05
63,2012-04-03,28200,28550,27500,27700,26978,M05
64,2012-04-04,27500,28100,26300,27750,57413,P05
65,2012-04-05,27750,27950,26950,27500,46889,M05
