,date,open,high,low,close,volume,pattern1
0,2019-11-14,10050,10475,8525,8650,2286836,M15
1,2019-11-15,8725,11225,8675,11225,4481709,P11
2,2019-11-18,11575,14025,10500,12500,6143192,P05
3,2019-11-19,12224,14125,11400,11750,2553099,M05
4,2019-11-20,11799,12850,11175,11375,1066561,M05
5,2019-11-21,11250,12950,11250,12000,1830072,P03
6,2019-11-22,11925,13050,11600,11650,1571882,M05
7,2019-11-25,11600,12025,11075,11325,377878,M05
8,2019-11-26,11475,12950,11250,11750,2307353,P05
9,2019-11-27,12000,12650,11575,11625,1057434,M05
10,2019-11-28,11650,11750,10700,10950,306352,M05
11,2019-11-29,10975,11375,9875,10025,346659,M05
12,2019-12-02,10000,10325,9750,9750,122557,M03
13,2019-12-03,9575,9850,9175,9200,194862,M05
14,2019-12-04,9375,9500,8875,9100,99411,M05
15,2019-12-05,9175,9275,8625,9250,147123,P05
16,2019-12-06,9325,10975,9175,9875,1149097,P05
17,2019-12-09,9950,10125,9500,9650,195655,M05
18,2019-12-10,9575,10450,9325,9475,349140,M05
19,2019-12-11,9425,9675,9400,9550,77885,P05
20,2019-12-12,9625,9775,9450,9525,72779,M05
21,2019-12-13,9575,9850,9525,9700,85866,P05
22,2019-12-16,9800,10050,9700,9800,90711,K00
23,2019-12-17,9900,10075,9775,9800,79514,M05
24,2019-12-18,10050,10525,9875,10500,193385,P05
25,2019-12-19,10600,10625,10225,10425,143754,M05
26,2019-12-20,10325,10600,9875,9975,96979,M05
27,2019-12-23,9975,10125,9600,9650,81287,M05
28,2019-12-24,9650,9925,9525,9575,89837,M05
29,2019-12-26,9700,10200,9550,10025,109126,P05
30,2019-12-27,10050,10300,9975,10225,49105,P05
31,2019-12-30,10075,10475,10075,10325,49111,P03
32,2020-01-02,10500,10750,10250,10425,73565,M05
33,2020-01-03,10475,10600,10250,10250,38374,M03
34,2020-01-06,10075,10200,9875,10100,45157,K00
35,2020-01-07,10150,10325,10075,10225,37461,P05
36,2020-01-08,10000,10125,9700,9725,64999,M05
37,2020-01-09,10150,10600,9950,10350,85761,P05
38,2020-01-10,10350,11475,10350,11250,290307,P03
39,2020-01-13,11000,11650,10850,11550,129412,P05
40,2020-01-14,11525,12150,11100,12100,171917,P05
41,2020-01-15,12200,13650,12000,12700,335461,P05
42,2020-01-16,12825,13425,12500,13200,166850,P05
43,2020-01-17,13250,13800,12899,13250,132120,K00
44,2020-01-20,13350,13650,12775,13350,97061,K00
45,2020-01-21,13499,13499,13175,13350,38077,M01
46,2020-01-22,13150,13799,13100,13225,80941,P05
47,2020-01-23,13500,13500,13050,13100,46814,M01
48,2020-01-28,12725,12725,11650,12425,93921,M02
49,2020-01-29,12425,13025,12250,12625,55794,P05
50,2020-01-30,12550,12975,12400,12550,57938,K00
51,2020-01-31,12700,12700,12275,12650,31019,M02
52,2020-02-03,12475,14000,12000,12925,228360,P05
53,2020-02-04,12675,13124,12550,12875,67310,P05
54,2020-02-05,12950,13100,12200,12275,70743,M05
55,2020-02-06,12125,12199,11475,11825,118830,M05
56,2020-02-07,11825,12575,11500,12075,101748,P05
57,2020-02-10,12050,12075,11800,11900,38910,M05
58,2020-02-11,11925,12325,11925,12250,43705,P03
59,2020-02-12,12250,12424,12050,12150,21093,M05
60,2020-02-13,12150,13350,12050,13000,146864,P05
61,2020-02-14,13000,13475,12800,12875,97425,M05
62,2020-02-17,12875,12875,12350,12475,73159,M01
63,2020-02-18,12350,12575,12275,12375,24348,K00
64,2020-02-19,12350,12475,12125,12150,20239,M05
65,2020-02-20,12150,12224,11600,11750,53538,M05
66,2020-02-21,11750,11775,11400,11575,37343,M05
67,2020-02-24,11250,11625,10750,10750,38090,M03
68,2020-02-25,10700,11000,10150,10975,34975,P05
69,2020-02-26,10850,11000,10625,10875,12956,K00
70,2020-02-27,10850,11175,10650,10775,18419,M05
71,2020-02-28,10625,10775,10250,10350,31205,M05
72,2020-03-02,10275,10625,10150,10600,19003,P05
73,2020-03-03,10875,11350,10850,11050,40012,P05
74,2020-03-04,11200,11275,10925,11200,23269,K01
75,2020-03-05,11250,11425,11000,11225,21647,M05
76,2020-03-06,11025,11225,10650,10825,23750,M05
77,2020-03-09,10575,10825,10250,10375,33183,M05
78,2020-03-10,10100,10600,10000,10400,19313,P05
79,2020-03-11,10375,10475,9825,10000,39381,M05
80,2020-03-12,9975,9975,9150,9500,43441,M01
81,2020-03-13,9200,9325,8075,8550,81566,M05
82,2020-03-16,8925,8925,7675,8000,51373,M11
83,2020-03-17,7050,7700,7025,7300,133198,P05
84,2020-03-18,7375,7425,6000,6000,111336,M13
85,2020-03-19,6200,6350,4200,4290,146136,M15
86,2020-03-20,4485,5575,4485,5575,143079,P10
87,2020-03-23,5250,7150,5000,6250,286298,P15
88,2020-03-24,6425,7700,6274,6950,224998,P05
89,2020-03-25,7300,8950,7300,8700,220319,P13
90,2020-03-26,8700,10250,8525,9025,236268,P05
91,2020-03-27,9575,9700,8300,8600,158485,M15
92,2020-03-30,8800,9000,8000,8925,87433,P05
93,2020-03-31,9100,9575,9050,9250,81468,P05
