,date,open,high,low,close,volume,pattern1
0,2012-01-02,49950,49950,48250,48250,6988,M00
1,2012-01-03,48200,50900,48200,50900,21399,P00
2,2012-01-04,52000,53500,51600,52100,25370,K00
3,2012-01-05,53200,53500,52100,53000,27212,M05
4,2012-01-06,53700,53700,50600,51100,11531,M01
5,2012-01-09,51000,51700,49550,51400,14448,P05
6,2012-01-10,51900,52700,51000,51000,15319,M03
7,2012-01-11,51100,51800,49400,49400,15207,M03
8,2012-01-12,49400,49900,48550,49200,10425,M05
9,2012-01-13,49400,50400,49300,50200,50004,P05
10,2012-01-16,50100,51800,49850,51500,24657,P05
11,2012-01-17,52400,52400,51100,52000,18505,M02
12,2012-01-18,53000,53900,51500,52800,40647,M05
13,2012-01-19,53300,54000,52100,52800,42960,M05
14,2012-01-20,52500,53500,51900,52700,29024,K00
15,2012-01-25,53000,53900,52100,52100,16201,M03
16,2012-01-26,52100,53100,50900,52600,22735,P05
17,2012-01-27,52700,53500,51600,51600,10146,M03
18,2012-01-30,51300,51900,50700,51400,6851,K00
19,2012-01-31,51700,52900,51300,52400,12975,P05
20,2012-02-01,52200,53000,51600,51800,15959,M05
21,2012-02-02,52100,53400,52100,52600,21273,P03
22,2012-02-03,53200,53700,52000,52100,18219,M05
23,2012-02-06,52300,53300,52200,53000,19592,P05
24,2012-02-07,53000,54000,52400,52900,30612,M05
25,2012-02-08,52900,53800,52700,53500,15554,P05
26,2012-02-09,53400,56500,52900,56300,45496,P05
27,2012-02-10,56000,56500,54200,54500,25698,M05
28,2012-02-13,54300,55400,53100,53100,12649,M03
29,2012-02-14,53300,54600,52500,54600,29651,P01
30,2012-02-15,54600,57500,54000,57200,60008,P05
31,2012-02-16,57200,59400,56300,59000,82748,P05
32,2012-02-17,59300,62000,57900,61500,59219,P05
33,2012-02-20,61100,62700,60000,60000,27907,M03
34,2012-02-21,61000,61100,58200,60800,22011,M05
35,2012-02-22,60100,61500,58800,58800,27579,M03
36,2012-02-23,58500,59700,58000,58800,32482,P05
37,2012-02-24,58800,58900,57000,57900,20163,M05
38,2012-02-27,57300,57900,56200,56200,26187,M03
39,2012-02-28,56500,56900,54100,55400,36409,M05
40,2012-02-29,55600,58300,55600,57400,33953,P03
41,2012-03-02,57500,58200,57100,58000,19624,P05
42,2012-03-05,57300,58000,54800,54800,39930,M03
43,2012-03-06,54800,55900,54300,54800,21360,K00
44,2012-03-07,53300,54400,52700,53000,31287,M05
45,2012-03-08,53000,53500,52000,52200,24281,M05
46,2012-03-09,52900,53800,52100,52200,31024,M05
47,2012-03-12,52100,52200,50300,51200,33359,M05
48,2012-03-13,51100,52400,50900,51600,39886,P05
49,2012-03-14,52300,53000,51400,51400,67019,M03
50,2012-03-15,51300,52200,51000,51400,40561,K00
51,2012-03-16,51600,51900,50100,50800,26652,M05
52,2012-03-19,50800,51700,50100,50100,40588,M03
53,2012-03-20,50200,51200,50100,50200,11419,K02
54,2012-03-21,50100,50500,49200,49650,21905,M05
55,2012-03-22,49650,49950,47300,48850,35375,M05
56,2012-03-23,48500,49700,47650,49600,29904,P05
57,2012-03-26,49000,49450,47750,48950,21291,M05
58,2012-03-27,49600,49600,48150,48750,15558,M01
59,2012-03-28,49000,49750,48350,49750,20929,P01
60,2012-03-29,49800,49800,48900,49500,5370,M02
61,2012-03-30,49500,50900,49500,50600,21328,P03
62,2012-04-02,50400,51300,50400,50600,11320,K02
63,2012-04-03,50600,50700,49500,50100,19992,M05
64,2012-04-04,50100,51000,48500,49000,18579,M05
65,2012-04-05,48950,49950,48050,48650,17891,M05
66,2012-04-06,48500,49800,48450,49600,22894,P05
67,2012-04-09,49100,49200,47400,49000,25235,M05
68,2012-04-10,48850,49800,48500,49750,11455,P05
69,2012-04-12,49300,50000,48050,49000,10591,M05
70,2012-04-13,49000,50500,48750,50500,19267,P01
71,2012-04-16,50000,51400,49050,51000,22635,P05
72,2012-04-17,51500,51500,50200,51100,11752,M02
73,2012-04-18,50900,51500,50300,51300,12062,P05
74,2012-04-19,50600,51300,50600,50600,6511,K02
75,2012-04-20,51200,51200,50200,50600,12848,M01
76,2012-04-23,50500,51000,49000,50600,11388,K01
77,2012-04-24,51200,51700,50600,51300,22200,K00
78,2012-04-25,51600,51600,49250,49300,9464,M01
79,2012-04-26,49500,49750,48600,48600,13691,M03
80,2012-04-27,48600,49500,47600,49500,12315,P01
81,2012-04-30,49450,49450,47000,48300,24910,M01
82,2012-05-02,48400,49400,48050,49400,13052,P01
83,2012-05-03,49500,49500,48500,49450,14100,M02
