,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,154000,154000,152000,154000,34,K01,
1,2012-01-03,155000,155000,152000,153500,26,M01,M00
2,2012-01-04,153500,154500,152000,153500,22,K00,K00
3,2012-01-05,153500,154000,151000,153500,81,K01,K01
4,2012-01-06,154000,154000,152000,153500,47,M02,M00
5,2012-01-09,153500,154000,149500,150500,39,M05,M00
6,2012-01-10,152500,153000,150500,153000,25,K01,K01
7,2012-01-11,153000,153500,152000,153500,27,K01,K01
8,2012-01-12,153500,153500,151000,151500,21,M01,M00
9,2012-01-13,152000,153500,151500,151500,66,M04,M00
10,2012-01-16,153500,153500,150000,150500,98,M01,M00
11,2012-01-17,153500,154000,150500,150500,77,M03,M00
12,2012-01-18,153500,153500,150000,151500,63,M01,M00
13,2012-01-19,154000,154000,150000,150500,83,M01,M00
14,2012-01-20,150000,153000,150000,150500,33,K02,K02
15,2012-01-25,152000,152000,145000,149000,185,M01,M01
16,2012-01-26,150500,150500,149000,149500,52,M01,M00
17,2012-01-27,150500,150500,148500,150500,205,K01,K01
18,2012-01-30,151500,151500,149500,151000,113,M02,M00
19,2012-01-31,151000,154000,150000,152000,286,P05,P00
20,2012-02-01,152500,152500,150000,152000,43,M02,M00
21,2012-02-02,152500,154000,150000,153000,271,K00,K01
22,2012-02-03,155000,159000,150000,152000,224,M05,M03
23,2012-02-06,153000,154000,152000,153500,292,K00,K01
24,2012-02-07,153500,154500,152500,154000,84,K00,K01
25,2012-02-08,154500,162000,153500,155000,294,K02,K02
26,2012-02-09,155000,163000,155000,156500,118,P04,P03
27,2012-02-10,159500,159500,152000,153000,299,M01,M00
28,2012-02-13,151500,157500,151500,157000,217,P03,P00
29,2012-02-14,154500,157500,154500,157500,21,P00,P00
30,2012-02-15,157000,158000,154500,156500,53,M05,M00
31,2012-02-16,156500,157500,154000,156000,110,M05,M00
32,2012-02-17,154500,157000,154000,156000,174,P05,P00
33,2012-02-20,154000,156500,154000,155500,520,P03,P00
34,2012-02-21,156500,161000,151500,157000,295,K00,K00
35,2012-02-22,160000,160000,155000,158000,60,M01,M00
36,2012-02-23,158000,158000,151000,154500,223,M01,M01
37,2012-02-24,154500,163000,153500,160000,1154,P05,P00
38,2012-02-27,160500,176000,160500,168000,516,P03,P04
39,2012-02-28,168000,168500,163500,168500,115,K01,K01
40,2012-02-29,170000,170000,166000,168500,11,M01,M00
41,2012-03-02,172000,175000,168500,172500,636,K00,K00
42,2012-03-05,172000,176500,170000,176000,446,P05,P00
43,2012-03-06,176000,176000,166000,167500,238,M01,M00
44,2012-03-07,165000,169000,164000,169000,100,P01,P00
45,2012-03-08,164500,171000,164500,170500,191,P03,P00
46,2012-03-09,168500,175500,168500,173000,151,P03,P00
47,2012-03-12,174000,174000,168500,173000,53,M02,M01
48,2012-03-13,174500,175500,168500,170000,178,M05,M00
49,2012-03-14,170000,172500,167500,172000,114,P05,P00
50,2012-03-15,172000,172000,169000,171000,90,M02,M00
51,2012-03-16,170000,176000,168000,172000,458,P05,P03
52,2012-03-19,172000,173000,169000,172000,275,K00,K01
53,2012-03-20,172500,178000,170000,175000,541,P05,P00
54,2012-03-21,175000,176500,174000,175500,513,K00,K00
55,2012-03-22,175500,182500,174000,182500,416,P01,P00
56,2012-03-23,181500,185000,178500,184000,141,P05,P00
57,2012-03-26,185000,185000,180500,183000,53,M01,M00
58,2012-03-27,181000,184500,177000,182000,83,P05,P01
59,2012-03-28,182000,182000,177000,181500,44,M02,M01
60,2012-03-29,181500,182000,174000,179500,261,M05,M01
61,2012-03-30,179000,179500,174000,179500,178,K01,K01
62,2012-04-02,184500,184500,176000,180500,368,M01,M01
63,2012-04-03,177000,183500,176000,177000,140,K02,K02
64,2012-04-04,177500,183500,172500,177500,383,K00,K00
65,2012-04-05,183000,183000,174500,175000,247,M01,M00
66,2012-04-06,175000,179500,173500,177000,106,P05,P00
67,2012-04-09,172500,178000,169000,174500,139,P05,P00
68,2012-04-10,174000,177500,170500,174500,170,K00,K00
69,2012-04-12,172500,176500,172500,175500,124,P03,P00
70,2012-04-13,175000,178000,175000,178000,199,P00,P00
71,2012-04-16,183500,183500,176500,179000,144,M01,M00
72,2012-04-17,182500,182500,178500,182500,167,K01,K01
73,2012-04-18,182500,183000,176500,183000,535,K01,K01
74,2012-04-19,183000,189000,178500,183000,82,K00,K00
75,2012-04-20,186500,203000,181500,198000,725,P05,P05
76,2012-04-23,191500,200000,191000,196500,174,P05,P00
77,2012-04-24,192000,201000,186000,190500,150,M05,M05
78,2012-04-25,192000,199000,190500,190500,74,M04,M03
79,2012-04-26,196000,196000,186500,192500,80,M01,M01
80,2012-04-27,187000,194000,182000,194000,143,P01,P01
81,2012-04-30,193500,193500,187000,190500,182,M01,M00
82,2012-05-02,185000,192000,183000,189000,91,P05,P00
83,2012-05-03,192000,192000,191000,192000,23,K01,K01
84,2012-05-04,193000,193000,182000,191000,139,M02,M01
85,2012-05-07,191000,191000,182000,182000,94,M00,M00
86,2012-05-08,182500,185500,182000,184000,68,P05,P00
87,2012-05-09,184000,184000,179000,183000,80,M02,M01
88,2012-05-10,187000,187000,183000,185500,14,M01,M00
89,2012-05-11,189500,189500,181500,185500,93,M01,M01
90,2012-05-14,184000,185000,178500,185000,85,P02,P01
91,2012-05-15,181000,181000,175000,180000,103,M02,M01
92,2012-05-16,171000,178500,171000,177500,104,P03,P00
93,2012-05-17,176000,179000,167500,176500,57,K01,K01
94,2012-05-18,179500,179500,160000,170500,439,M01,M01
95,2012-05-21,170500,174000,163500,173000,21,P05,P01
