,date,open,high,low,close,volume,pattern1
0,2019-05-07,36400,38600,33300,33650,3227163,M05
1,2019-05-08,35050,39250,34300,36450,4206997,P05
2,2019-05-09,37500,39000,36200,38450,1561060,P05
3,2019-05-10,37950,38450,35850,36250,935992,M05
4,2019-05-13,36700,36800,34950,35000,431000,M05
5,2019-05-14,35000,35250,33100,33700,475817,M05
6,2019-05-15,34000,36600,33600,36550,760357,P05
7,2019-05-16,37000,37050,34650,34750,239729,M05
8,2019-05-17,35400,36050,34750,34900,175650,M05
9,2019-05-20,34850,36750,34800,35050,301552,P05
10,2019-05-21,35050,35350,33700,33950,214870,M05
11,2019-05-22,34150,34850,32900,32900,302653,M03
12,2019-05-23,32800,32800,28150,28150,894339,M10
13,2019-05-24,27900,28000,24150,26000,1010590,M05
14,2019-05-27,25100,26350,24500,25800,337659,P05
15,2019-05-28,25900,26200,24950,25600,240892,M05
16,2019-05-29,25600,26300,25100,25600,187732,K00
17,2019-05-30,25700,27350,25400,26450,366318,P05
18,2019-05-31,26000,28000,26000,27250,286499,P03
19,2019-06-03,27450,27750,24950,25200,255647,M05
20,2019-06-04,24950,25850,24950,25250,95195,P04
21,2019-06-05,25600,26200,24950,26150,158130,P05
22,2019-06-07,26650,28850,26350,28500,435563,P05
23,2019-06-10,28100,30050,27300,28700,362066,P05
24,2019-06-11,29250,29800,28100,28850,156086,M05
25,2019-06-12,29300,29900,28600,28750,93477,M05
26,2019-06-13,28750,28950,27500,27850,128002,M05
27,2019-06-14,28100,28100,26200,26600,168466,M01
28,2019-06-17,26600,26900,25700,25850,103574,M05
29,2019-06-18,25900,26400,25350,25500,128451,M05
30,2019-06-19,25850,26650,25550,26500,104035,P05
31,2019-06-20,26750,26750,25650,26100,95774,M01
32,2019-06-21,26000,26000,25450,25500,66482,M01
33,2019-06-24,25650,25700,24800,25150,85381,M05
34,2019-06-25,25100,25150,22750,24000,269060,M05
35,2019-06-26,23550,24000,23300,24000,50942,P01
36,2019-06-27,24050,25600,23550,25450,169045,P05
37,2019-06-28,25450,25450,24150,24850,94155,M01
38,2019-07-01,24850,25450,23550,23850,197497,M05
39,2019-07-02,23800,24200,23600,23950,64378,P05
40,2019-07-03,23850,23950,22250,22900,182689,M05
41,2019-07-04,22700,22950,21250,21750,174954,M05
42,2019-07-05,21900,21900,20400,20650,254693,M01
43,2019-07-08,20500,20800,19200,19400,210769,M05
44,2019-07-09,19250,20200,19100,19750,180881,P05
45,2019-07-10,19600,20700,19600,20400,149121,P03
46,2019-07-11,20300,21050,20150,20900,71838,P05
47,2019-07-12,20900,21100,20550,20850,49320,M05
48,2019-07-15,20650,20650,19850,20000,60707,M01
49,2019-07-16,20000,20750,20000,20250,70931,P04
50,2019-07-17,20050,20250,19700,19900,52505,M05
51,2019-07-18,19700,20600,19700,20400,53125,P03
52,2019-07-19,20300,20600,20000,20550,32414,P05
53,2019-07-22,20350,20750,20350,20700,39874,P03
54,2019-07-23,20650,21250,20400,20700,71656,K00
55,2019-07-24,20800,20800,20050,20400,43821,M01
56,2019-07-25,20200,20450,19550,19750,63005,M05
57,2019-07-26,19500,19900,18900,19050,89948,M05
