,date,open,high,low,close,volume,pattern1
0,2012-01-02,9324,9434,9268,9390,11152,P05
1,2012-01-03,9197,9363,9175,9297,16912,P05
2,2012-01-04,9295,9361,8676,9030,58334,M05
3,2012-01-05,8795,9326,8795,9337,25915,P00
4,2012-01-06,9072,9436,9072,9404,11968,P03
5,2012-01-09,9450,9461,9196,9417,47494,M05
6,2012-01-10,9207,9450,9207,9417,28224,P03
7,2012-01-11,9303,10806,9303,10818,78010,P10
8,2012-01-12,10800,11231,10269,10911,71729,P05
9,2012-01-13,10669,10812,9497,10338,20361,M05
10,2012-01-16,10321,10321,9459,9470,26329,M01
11,2012-01-17,9435,9435,8927,9204,38034,M01
12,2012-01-18,9198,9198,8468,8590,68722,M01
13,2012-01-19,8605,8870,8484,8617,11961,K00
14,2012-01-20,8607,8640,7546,8497,71437,M05
15,2012-01-25,8461,8483,8019,8483,24544,K01
16,2012-01-26,8479,8667,8269,8657,9083,P05
17,2012-01-27,8644,8954,8622,8910,22552,P05
18,2012-01-30,8795,8939,8541,8630,18263,M05
19,2012-01-31,8622,8622,8036,8390,28510,M01
20,2012-02-01,8270,8347,8082,8270,27929,K00
21,2012-02-02,8269,8656,8213,8523,21337,P05
22,2012-02-03,8651,8651,8143,8497,19530,M02
23,2012-02-06,8649,8649,8196,8483,14454,M01
24,2012-02-07,8304,8481,8293,8470,10249,P05
25,2012-02-08,8422,8467,8212,8323,10737,M05
26,2012-02-09,8362,8362,8020,8230,31494,M01
27,2012-02-10,8204,8425,8038,8403,24247,P05
28,2012-02-13,8657,8657,8171,8403,16138,M01
29,2012-02-14,8237,8403,8104,8403,20255,P01
30,2012-02-15,8472,8472,8085,8097,8941,M01
31,2012-02-16,8332,8365,8077,8310,21658,M05
32,2012-02-17,8147,9131,8136,8590,66125,P05
33,2012-02-20,8915,8948,8429,8684,11385,M05
34,2012-02-21,8726,8902,8582,8804,56222,P05
35,2012-02-22,8807,9006,8663,8697,51397,M05
36,2012-02-23,8685,8984,8453,8697,43756,K00
37,2012-02-24,8687,8742,8499,8643,18164,M05
38,2012-02-27,8736,8736,8138,8150,21215,M01
39,2012-02-28,8131,8352,8042,8363,41432,P01
40,2012-02-29,8396,8396,8042,8363,8727,M02
41,2012-03-02,8359,8625,8271,8537,20934,P05
42,2012-03-05,8649,8649,8406,8550,14528,M01
43,2012-03-06,8659,8659,8228,8283,10790,M01
44,2012-03-07,8283,8393,8172,8283,10902,K00
45,2012-03-08,8458,8458,8281,8337,12736,M01
46,2012-03-09,8329,8804,8329,8550,56415,P03
47,2012-03-12,8543,8609,8476,8510,20490,M05
48,2012-03-13,8497,8640,8475,8563,10391,P05
49,2012-03-14,8556,8667,8390,8523,23262,M05
50,2012-03-15,8498,8520,8288,8443,8187,M05
51,2012-03-16,8408,8596,8364,8497,6516,P05
52,2012-03-19,8492,8536,8326,8470,11500,M05
53,2012-03-20,8368,8567,8003,8070,19955,M05
54,2012-03-21,8082,8259,7950,8017,11075,M05
55,2012-03-22,8015,8258,7727,8137,26290,P05
56,2012-03-23,8137,8270,8048,8270,4928,P01
57,2012-03-26,8262,8383,7964,8097,3987,M05
58,2012-03-27,8048,8180,8003,8137,3402,P05
59,2012-03-28,8067,8222,7968,8057,9465,M05
60,2012-03-29,8204,8204,7839,8017,8508,M01
61,2012-03-30,8088,8198,7977,8177,5644,P05
62,2012-04-02,8257,8257,7970,8003,12786,M01
63,2012-04-03,8032,8165,7977,8177,14965,P01
64,2012-04-04,8132,8165,7999,8177,3757,P02
65,2012-04-05,8136,8269,7970,8137,19778,K00
66,2012-04-06,8165,8464,8044,8243,9198,P05
67,2012-04-09,8294,8294,8050,8217,5532,M02
68,2012-04-10,8231,8231,7999,8177,5645,M02
69,2012-04-12,8162,8229,7698,8097,64599,M05
70,2012-04-13,8319,8319,7966,8110,3020,M01
71,2012-04-16,8214,8214,7937,8137,5941,M02
72,2012-04-17,8195,8195,6947,7710,10199,M01
73,2012-04-18,7689,7689,6551,6563,63824,M11
74,2012-04-19,5919,6361,5919,6129,402303,P03
75,2012-04-20,6064,6219,5976,6109,88405,P05
76,2012-04-23,6032,6165,5756,5856,65442,M05
77,2012-04-24,5692,5770,5549,5616,81513,M05
78,2012-04-25,5613,5679,5558,5602,22811,M05
79,2012-04-26,5597,5664,5531,5609,21065,K00
80,2012-04-27,5589,5688,5545,5656,21762,P05
81,2012-04-30,5588,5655,5522,5589,26280,K00
82,2012-05-02,5577,5588,5400,5556,42504,M05
83,2012-05-03,5553,5553,5464,5542,10023,M02
84,2012-05-04,5580,5635,5480,5602,7247,K01
85,2012-05-07,5526,5559,5460,5549,7937,K01
86,2012-05-08,5531,5586,5464,5542,17067,K00
87,2012-05-09,5478,5555,5389,5522,14804,P05
88,2012-05-10,5464,5575,5464,5576,13485,P00
89,2012-05-11,5586,5586,5453,5542,28143,M02
90,2012-05-14,5551,5562,5407,5529,5903,M05
91,2012-05-15,5520,5542,5343,5542,14602,K01
92,2012-05-16,5393,5526,5316,5416,11826,K00
93,2012-05-17,5355,5422,5322,5422,7409,P01
94,2012-05-18,5329,5395,4809,5042,66062,M05
95,2012-05-21,4976,5187,4667,4855,40262,M05
96,2012-05-22,4847,4991,4704,4749,19871,M05
97,2012-05-23,4796,5161,4675,5029,21065,P05
98,2012-05-24,5015,5037,4849,4982,17043,M05
99,2012-05-25,4963,5328,4919,5329,24355,P01
100,2012-05-29,5360,5648,5283,5516,27505,P05
101,2012-05-30,5458,5591,5127,5249,13575,M05
102,2012-05-31,5152,5362,5053,5075,26325,M05
103,2012-06-01,5066,5177,5066,5155,6592,P03
104,2012-06-04,5047,5179,4991,5135,29492,P05
105,2012-06-05,5129,5306,4986,5329,21049,P01
106,2012-06-07,5226,5524,5226,5536,18338,P00
107,2012-06-08,5510,5863,5388,5709,38696,P05
108,2012-06-11,5691,5812,5492,5702,14075,K00
