,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,4030,4065,3820,4000,107473,M05,,,
1,2012-01-03,4015,4600,3945,4600,377175,P11,M00P11,,
2,2012-01-04,4750,5290,4465,5290,812777,P11,P10P11,S01P11,U04
3,2012-01-05,5500,5970,5000,5150,1303847,M05,P10M05,P10M05,T01
4,2012-01-06,5150,5380,4870,5300,766199,P05,M00P05,S03P05,U04
5,2012-01-09,4900,4900,4510,4560,553223,M01,P00M01,S00M01,U02
6,2012-01-10,4420,4620,4340,4440,274697,K00,M00K00,S07K00,U01
7,2012-01-11,4505,4505,3830,3910,404913,M11,K00M11,S08M11,U04
8,2012-01-12,3970,4135,3830,4120,171134,P05,M10P05,S07P05,U04
9,2012-01-13,4065,4240,4040,4090,107824,P05,P00P05,S01P05,U04
10,2012-01-16,4190,4190,3975,4120,86009,M02,P00M02,P10M02,U04
11,2012-01-17,4150,4440,4145,4265,300536,P05,M00P05,S05P05,D04
12,2012-01-18,4320,4350,3995,4035,130816,M05,P00M05,S01M05,U04
13,2012-01-19,4100,4140,3905,3965,78617,M05,M00M05,S07M05,U04
14,2012-01-20,3985,4055,3900,3950,49327,M05,M00M05,M10M05,U04
15,2012-01-25,4105,4525,4065,4195,317926,P05,M00P05,M10P05,U01
16,2012-01-26,4195,4195,4020,4090,166256,M01,P00M01,S01M01,U04
17,2012-01-27,4110,4290,4020,4120,203634,K00,M00K00,S07K00,D04
18,2012-01-30,4100,4200,4040,4160,145947,P05,K00P05,S01P05,U04
19,2012-01-31,4200,4780,4165,4780,341582,P11,P00P11,P10P11,T01
20,2012-02-01,5180,5490,5150,5490,1257206,P01,P10P01,P10P01,U01
21,2012-02-02,5280,5320,4715,4810,1098690,M05,P00M05,P10M05,U04
22,2012-02-03,4980,5180,4835,5000,685364,K00,M00K00,S07K00,U04
23,2012-02-06,4860,4995,4545,4570,588840,M05,K00M05,S01M05,U04
