,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,12350,12650,12350,12500,6811,P03,
1,2012-01-03,12400,12800,12400,12750,3121,P03,P00
2,2012-01-04,12700,12950,12700,12750,3088,K02,K02
3,2012-01-05,13100,13500,12900,13450,12554,P05,P00
4,2012-01-06,13550,13550,12850,13500,14784,M02,M01
5,2012-01-09,13400,13500,13100,13350,5400,M05,M00
6,2012-01-10,13250,13500,13250,13300,5680,K02,K02
7,2012-01-11,13600,13600,13000,13500,3510,M02,M01
8,2012-01-12,13500,13500,13200,13500,3340,K01,K01
9,2012-01-13,13550,13600,13300,13550,3336,K01,K01
10,2012-01-16,13500,13550,13250,13500,3803,K01,K01
11,2012-01-17,13600,13600,13250,13450,2395,M01,M00
12,2012-01-18,13450,13550,13350,13450,3356,K00,K00
13,2012-01-19,13550,14400,13300,13850,22726,P05,P03
14,2012-01-20,14000,14000,13400,13850,4370,M02,M01
15,2012-01-25,13600,13850,13500,13650,4219,K00,K02
16,2012-01-26,13450,13600,13200,13350,15020,M05,M00
17,2012-01-27,13600,13600,13250,13450,3875,M01,M00
18,2012-01-30,13150,13200,12900,13100,10595,M05,M00
19,2012-01-31,13100,13450,12850,13400,7120,P05,P00
20,2012-02-01,13450,13550,13150,13400,3640,M05,M00
21,2012-02-02,13750,13750,13150,13500,8590,M01,M01
22,2012-02-03,13600,13600,13050,13300,7525,M01,M00
23,2012-02-06,13450,13450,13100,13300,4903,M01,M00
24,2012-02-07,13300,13350,13050,13200,11070,M05,M00
25,2012-02-08,13050,13600,13050,13400,8870,P03,P00
26,2012-02-09,13400,13750,13350,13500,3870,P05,P00
27,2012-02-10,13500,14300,13250,14300,67290,P01,P00
28,2012-02-13,15050,15100,13800,13800,45807,M03,M00
29,2012-02-14,13800,13850,13450,13450,14529,M03,M00
30,2012-02-15,13450,13600,13150,13400,30480,M05,M00
31,2012-02-16,13400,13450,13250,13450,9550,K01,K01
32,2012-02-17,13400,13500,13300,13300,8021,M03,M00
33,2012-02-20,13450,13500,13250,13300,3072,M05,M00
34,2012-02-21,13300,13450,13300,13300,5600,K02,K02
35,2012-02-22,13350,13450,13300,13300,2196,M04,M00
36,2012-02-23,13450,13850,13300,13850,5335,P01,P00
37,2012-02-24,13750,13850,13500,13750,3100,K00,K01
38,2012-02-27,13650,14150,13600,13800,5550,P05,P03
39,2012-02-28,13950,14000,13700,13850,2910,M05,M00
40,2012-02-29,13950,13950,13600,13900,1138,M02,M01
41,2012-03-02,13550,14000,13550,14000,6810,P00,P00
42,2012-03-05,14050,14050,13850,14000,2920,M02,M00
43,2012-03-06,14000,14050,13850,14000,1801,K00,K01
44,2012-03-07,14000,14000,13750,13750,1070,M00,M00
45,2012-03-08,13750,14000,13450,13800,2448,K00,K00
46,2012-03-09,13800,14050,13800,14000,934,P03,P00
47,2012-03-12,13950,15450,13900,13900,8678,M04,M04
48,2012-03-13,13850,14400,13750,14350,3280,P05,P00
49,2012-03-14,13950,14200,13950,14200,1473,P00,P00
50,2012-03-15,14300,14300,14050,14250,940,M02,M00
51,2012-03-16,14350,14550,14050,14400,4020,K00,K01
52,2012-03-19,14150,14300,14000,14200,2300,K00,K00
53,2012-03-20,14100,14350,14000,14350,13968,P01,P00
54,2012-03-21,14400,14400,14050,14300,1309,M02,M00
55,2012-03-22,14350,14600,14350,14500,4210,P03,P00
56,2012-03-23,14400,15050,14250,15050,3620,P01,P00
57,2012-03-26,14800,15050,13000,14750,4180,M05,M02
58,2012-03-27,14500,14500,14150,14500,2271,K01,K01
59,2012-03-28,14400,14650,14200,14650,1581,P01,P00
60,2012-03-29,14500,14500,14000,14350,2400,M02,M01
61,2012-03-30,14050,14300,14050,14250,1660,P03,P00
62,2012-04-02,13950,14150,13950,14050,1430,P03,P00
63,2012-04-03,14200,14200,13800,14000,2340,M01,M00
64,2012-04-04,14100,14100,13750,14000,2690,M02,M00
65,2012-04-05,13800,13950,13750,13950,440,P01,P00
66,2012-04-06,13800,14050,13800,13950,361,P03,P00
67,2012-04-09,13800,13950,13700,13950,1090,P01,P00
68,2012-04-10,13900,14000,13900,14000,120,P00,P00
69,2012-04-12,13750,14100,13750,13950,760,P03,P00
70,2012-04-13,13950,14000,13800,13950,1010,K00,K01
71,2012-04-16,13800,13800,13600,13800,2000,K01,K01
72,2012-04-17,13650,13650,13450,13600,1330,M02,M00
73,2012-04-18,13450,13700,13300,13300,7243,M03,M00
74,2012-04-19,13350,13450,13050,13050,4101,M03,M00
75,2012-04-20,13050,13300,13050,13300,1090,P00,P00
76,2012-04-23,13300,13400,13250,13350,1060,K00,K00
77,2012-04-24,13350,13350,13150,13300,670,M02,M00
78,2012-04-25,13500,14450,13250,13450,8313,M05,M04
79,2012-04-26,13450,13450,13200,13300,2180,M01,M00
80,2012-04-27,13350,13600,13300,13300,7360,M04,M00
81,2012-04-30,13500,13550,13500,13550,610,K01,K02
82,2012-05-02,13550,13800,13500,13500,1052,M04,M00
83,2012-05-03,13500,13550,13100,13200,8420,M05,M00
84,2012-05-04,13200,13400,13200,13400,1300,P00,P00
85,2012-05-07,13100,13250,13100,13200,3920,P03,P00
86,2012-05-08,13300,13450,13300,13400,100810,P03,P00
87,2012-05-09,13550,13550,13300,13500,811,M02,M00
88,2012-05-10,13550,14300,13550,14100,2914,P03,P00
89,2012-05-11,14150,14200,13950,14000,2490,M05,M00
90,2012-05-14,13900,14000,13550,13650,3440,M05,M00
91,2012-05-15,13650,14400,13650,14400,4950,P00,P00
92,2012-05-16,14350,14350,14000,14150,3163,M01,M00
93,2012-05-17,13900,14200,13900,14200,2497,P00,P00
94,2012-05-18,14100,14100,13500,13500,3849,M00,M00
95,2012-05-21,13900,14100,13650,14100,2590,P01,P00
96,2012-05-22,14200,14700,13900,14500,6096,P05,P01
97,2012-05-23,14500,14900,14150,14900,5130,P01,P01
98,2012-05-24,15000,15100,14450,14550,2346,M05,M00
99,2012-05-25,14450,14600,14350,14350,1535,M03,M00
100,2012-05-29,14600,14600,14350,14600,2111,K01,K01
101,2012-05-30,14600,14650,14350,14600,2953,K01,K01
102,2012-05-31,14800,14800,14250,14250,1377,M00,M00
103,2012-06-01,14450,14550,14450,14500,2342,K00,K02
104,2012-06-04,14200,14450,13950,14150,2883,M05,M00
105,2012-06-05,14100,14350,14000,14300,1543,P05,P00
106,2012-06-07,14300,14500,14100,14500,4609,P01,P00
107,2012-06-08,14300,14400,13800,14400,2101,P02,P01
108,2012-06-11,14150,14500,14100,14450,1501,P05,P00
109,2012-06-12,14500,14500,14400,14450,946,M01,M00
110,2012-06-13,14250,14550,14250,14500,423,P03,P00
111,2012-06-14,14500,14600,14500,14600,1770,P00,P00
112,2012-06-15,14600,14600,14200,14500,1351,M02,M01
113,2012-06-18,14300,14600,14300,14500,11020,P03,P00
114,2012-06-19,14650,14650,14450,14500,2000,M01,M00
115,2012-06-20,14650,14700,14300,14450,1651,M05,M00
116,2012-06-21,14500,14500,14450,14500,1256,K01,K01
117,2012-06-22,14550,14600,14350,14600,4450,K01,K01
118,2012-06-25,14600,15050,14400,14600,9651,K00,K02
119,2012-06-26,14750,14750,14550,14600,1042,M01,M00
120,2012-06-27,14750,14800,14250,14600,3590,M05,M01
121,2012-06-28,14650,15050,14650,15000,60070,P03,P00
122,2012-06-29,15000,15100,14850,15100,3080,P01,P00
123,2012-07-02,15250,15300,14750,15250,1600,K01,K01
124,2012-07-03,15950,15950,15250,15400,2730,M01,M00
125,2012-07-04,15600,15600,14800,14950,5900,M01,M00
126,2012-07-05,14950,15000,14700,14950,1900,K01,K01
127,2012-07-06,14900,15300,14900,15000,6080,P04,P03
128,2012-07-09,15000,15250,14750,15000,1571,K00,K00
129,2012-07-10,15000,15550,15000,15300,130782,P03,P00
130,2012-07-11,15500,16000,15500,15800,44260,P03,P00
131,2012-07-12,16000,16300,15400,15750,9390,M05,M01
132,2012-07-13,15500,15800,15500,15800,9520,P00,P00
133,2012-07-16,15700,15900,15500,15900,7043,P01,P00
134,2012-07-17,15550,15850,15500,15800,6480,P05,P00
135,2012-07-18,15550,15800,15350,15550,6940,K00,K00
136,2012-07-19,15450,15850,15450,15850,4240,P00,P00
137,2012-07-20,15900,15900,15600,15850,3770,M02,M00
138,2012-07-23,15850,16150,15450,16150,5580,P01,P01
139,2012-07-24,15750,16300,15750,16300,18061,P00,P00
140,2012-07-25,15950,16000,15650,15800,320,M05,M00
141,2012-07-26,15700,16300,15700,16300,7096,P00,P00
142,2012-07-27,16350,16450,16100,16400,1701,K01,K01
143,2012-07-30,16400,16400,16050,16400,1460,K01,K01
144,2012-07-31,16400,16400,16000,16300,4502,M02,M00
145,2012-08-01,16000,16300,16000,16250,2625,P03,P00
146,2012-08-02,16150,16150,16000,16100,951,M02,M00
147,2012-08-03,16300,16300,16000,16200,32,M02,M00
148,2012-08-06,16000,16250,15800,16200,8480,P05,P00
149,2012-08-07,15850,16250,15750,16250,17420,P01,P00
150,2012-08-08,15900,16300,15900,16300,21130,P00,P00
151,2012-08-09,16200,16200,16050,16050,2036,M00,M00
152,2012-08-10,16000,16850,15900,16050,19933,K02,K02
153,2012-08-13,16400,17250,16400,16600,57722,P04,P03
154,2012-08-14,16400,16850,16400,16750,21272,P03,P00
155,2012-08-16,16550,17000,16500,16900,20172,P05,P00
156,2012-08-17,16950,17000,16750,16900,9680,M05,M00
157,2012-08-20,16800,16900,16000,16650,9691,M05,M01
158,2012-08-21,16800,16950,16700,16850,31819,K00,K00
159,2012-08-22,16900,17200,16800,16850,23572,M05,M00
160,2012-08-23,16800,16850,16700,16850,17020,K01,K01
161,2012-08-24,16850,16900,16550,16900,4670,K01,K01
162,2012-08-27,16700,16800,16550,16750,1850,K01,K01
163,2012-08-28,16800,16950,16550,16700,2844,M05,M00
164,2012-08-29,16800,16800,16500,16600,7630,M01,M00
165,2012-08-30,16500,16750,16450,16750,18140,P01,P00
166,2012-08-31,16800,17000,16650,17000,10471,P01,P00
167,2012-09-03,16850,16900,16700,16850,6282,K00,K01
168,2012-09-04,16750,16900,16750,16850,2870,P03,P00
169,2012-09-05,16850,16850,16300,16350,15030,M01,M00
170,2012-09-06,16450,16750,16300,16700,15811,P05,P00
171,2012-09-07,16800,16950,16700,16850,13179,K00,K00
172,2012-09-10,16900,16900,16700,16850,2570,M02,M00
173,2012-09-11,16650,16950,16650,16850,3237,P03,P00
174,2012-09-12,16650,16750,16450,16750,9163,P01,P00
175,2012-09-13,16700,16950,16600,16750,10955,K00,K02
176,2012-09-14,16950,17150,16700,17000,16112,K00,K00
177,2012-09-17,17150,17350,16700,17300,37130,P05,P01
178,2012-09-18,17300,19850,17300,18800,356599,P03,P04
179,2012-09-19,18850,19400,18650,18950,115861,P05,P03
180,2012-09-20,19300,20150,19150,19450,169869,P05,P03
181,2012-09-21,19800,20250,18900,20000,146072,P05,P01
182,2012-09-24,20000,20000,19000,19600,151925,M01,M01
183,2012-09-25,19300,20200,19300,19850,74100,P03,P00
184,2012-09-26,19900,21350,19500,20300,157242,P05,P05
185,2012-09-27,20300,20800,19600,20400,178079,K00,K01
186,2012-09-28,20550,22300,20450,22000,343853,P05,P00
187,2012-10-02,22650,25050,22400,24350,236012,P05,P03
188,2012-10-04,24350,25250,23800,24700,151918,P05,P05
189,2012-10-05,24500,26150,24200,25400,51787,P05,P03
190,2012-10-08,25850,25850,25050,25200,94080,M01,M00
191,2012-10-09,25150,25150,23750,24250,87475,M01,M00
192,2012-10-10,24250,24700,23150,23900,54731,M05,M01
193,2012-10-11,23900,24600,23750,24450,37232,P05,P00
194,2012-10-12,24200,25300,24050,25000,26070,P05,P00
195,2012-10-15,24650,25750,24650,25000,36000,P04,P03
196,2012-10-16,25250,25250,24250,25150,26604,M02,M01
197,2012-10-17,25000,26250,24300,25200,85720,P05,P05
198,2012-10-18,25450,25700,23700,24600,86589,M05,M01
199,2012-10-19,24650,24650,23350,24000,36168,M01,M01
200,2012-10-22,24000,25500,23600,25500,39237,P01,P00
201,2012-10-23,25800,26500,24950,24950,30911,M03,M03
202,2012-10-24,24800,27350,24300,26000,98455,P05,P05
203,2012-10-25,26400,26900,25500,26750,44703,P05,P01
204,2012-10-26,26950,27050,25300,25850,52382,M05,M01
205,2012-10-29,25050,25800,24300,24650,50971,M05,M03
206,2012-10-30,24900,25400,24050,24850,40100,M05,M05
207,2012-10-31,25300,25300,24050,24300,34310,M01,M00
208,2012-11-01,24300,24350,22550,22800,67959,M05,M00
209,2012-11-02,23350,24150,23000,23900,27956,P05,P00
210,2012-11-05,23400,23650,23000,23050,42261,M05,M00
211,2012-11-06,23150,23300,22550,22800,26062,M05,M00
212,2012-11-07,23850,23850,22800,23100,27548,M01,M00
213,2012-11-08,22600,24800,22600,24500,38897,P03,P00
214,2012-11-09,24200,24450,23650,24050,15397,M05,M00
215,2012-11-12,24800,26650,23900,26300,203992,P05,P01
216,2012-11-13,27000,27600,25600,26250,134271,M05,M05
217,2012-11-14,26250,27100,25500,26100,59353,M05,M05
218,2012-11-15,25750,26700,25000,26650,57004,P05,P01
219,2012-11-16,27000,27250,25700,26150,31409,M05,M00
220,2012-11-19,26350,26550,25600,26400,33755,K01,K01
221,2012-11-20,26800,26800,25800,26200,39716,M01,M00
222,2012-11-21,26100,26950,25700,26150,43723,K00,K02
223,2012-11-22,26350,26350,24700,25000,62635,M01,M00
224,2012-11-23,25250,25250,23400,24400,70604,M01,M01
225,2012-11-26,24100,24850,23950,24850,39895,P01,P00
226,2012-11-27,24900,25100,22850,23300,74407,M05,M00
227,2012-11-28,23500,23700,23000,23200,17649,M05,M00
228,2012-11-29,23100,23800,23100,23800,18033,P00,P00
229,2012-11-30,23800,24350,23250,23950,25426,P05,P01
230,2012-12-03,24000,24000,23200,23700,22829,M01,M01
231,2012-12-04,23650,24350,23400,24000,26333,P05,P00
232,2012-12-05,23800,24600,23500,23500,16091,M04,M03
233,2012-12-06,23500,23500,22200,23000,41191,M01,M01
234,2012-12-07,22250,23200,22150,23000,33304,P05,P00
235,2012-12-10,23200,23200,22250,22950,17111,M02,M01
236,2012-12-11,22950,22950,22200,22200,28979,M00,M00
237,2012-12-12,22150,22650,22150,22250,20140,K02,K02
238,2012-12-13,22200,22450,21850,22300,32795,K00,K01
239,2012-12-14,22250,22500,21650,22500,33989,P02,P01
240,2012-12-17,22900,22900,22250,22400,9252,M01,M00
241,2012-12-18,22300,22900,22300,22800,10960,P03,P00
242,2012-12-20,22700,22950,22500,22800,39983,K00,K00
243,2012-12-21,22550,22850,21900,22800,37050,P05,P01
244,2012-12-24,22850,23600,22300,23000,28380,P05,P05
245,2012-12-26,23450,23700,23150,23300,36131,M05,M00
246,2012-12-27,23100,23900,23100,23800,54890,P03,P00
247,2012-12-28,23800,24200,23600,23850,12021,K00,K02
248,2013-01-02,23700,24250,23700,23900,8188,P03,P00
249,2013-01-03,23850,24100,23100,23550,17990,M05,M00
250,2013-01-04,23500,23900,23100,23200,10987,M05,M00
251,2013-01-07,23200,23500,22650,22750,14150,M05,M00
252,2013-01-08,22300,22800,22300,22650,42001,P03,P00
253,2013-01-09,22700,23350,22550,23350,20020,P01,P00
254,2013-01-10,23200,24350,23200,24000,29450,P03,P00
255,2013-01-11,24200,24500,23800,24050,17290,M05,M00
256,2013-01-14,24050,24050,23400,23400,25340,M00,M00
