,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2012-01-02,67600,69000,66300,67800,3833,K00,,,
1,2012-01-03,67000,68500,67000,68100,3336,P03,K00P03,,
2,2012-01-04,68900,70300,67200,67700,7425,M05,P00M05,P10M05,U04
3,2012-01-05,68500,71600,68400,70700,10440,P05,M00P05,S03P05,T01
4,2012-01-06,70900,70900,67800,67900,6996,M01,P00M01,S01M01,U04
5,2012-01-09,67500,68000,66600,66600,6907,M03,M00M03,S07M03,U02
6,2012-01-10,67800,67900,66300,67500,7617,M05,M00M05,M10M05,U01
7,2012-01-11,67900,69500,67500,68000,8203,K00,M00K00,M10K00,U04
8,2012-01-12,68700,68700,67000,67600,2323,M01,K00M01,S04M01,U04
9,2012-01-13,67500,68400,67000,67900,7439,P05,M00P05,S07P05,U04
10,2012-01-16,67200,68200,67100,67600,2487,P05,P00P05,S00P05,U04
11,2012-01-17,67400,69200,67400,68000,3898,P04,P00P04,P10P04,D04
12,2012-01-18,67800,68100,67300,67300,4126,M03,P00M03,P10M03,U04
13,2012-01-19,68400,68500,67300,67700,4097,M05,M00M05,S07M05,U04
14,2012-01-20,67400,68200,67000,68000,10565,P05,M00P05,M10P05,U04
15,2012-01-25,69900,69900,68200,69100,5890,M01,P00M01,S00M01,U01
16,2012-01-26,68700,69800,67400,68200,3751,M05,M00M05,S05M05,U04
17,2012-01-27,68300,69000,68300,68400,1856,K02,M00K02,M10K02,D04
18,2012-01-30,68000,68300,67500,68000,2892,K00,K00K00,S04K00,U04
19,2012-01-31,68200,68200,67000,67100,9969,M01,K00M01,S04M01,T01
20,2012-02-01,67100,67900,66900,67800,1436,P05,M00P05,S07P05,U01
21,2012-02-02,67500,68700,67000,67400,12957,M05,P00M05,S00M05,U04
22,2012-02-03,67000,67600,66600,67200,7051,K00,M00K00,S06K00,U04
23,2012-02-06,67000,67000,65300,65500,14970,M01,K00M01,S04M01,U04
24,2012-02-07,65500,66400,63700,63800,16821,M05,M00M05,S07M05,T01
25,2012-02-08,64500,64600,63800,64200,7944,M05,M00M05,M10M05,U01
26,2012-02-09,64100,64500,63700,64400,5579,K01,M00K01,M10K01,U04
27,2012-02-10,63900,65600,63900,65600,4622,P00,K00P00,S04P00,U04
28,2012-02-13,65600,66000,65000,65500,2515,M05,P00M05,P10M05,D04
29,2012-02-14,66200,66200,64400,65500,14589,M01,M00M01,S03M01,U04
30,2012-02-15,65400,65500,64600,65000,3151,M05,M00M05,M10M05,T01
31,2012-02-16,65100,65500,64500,65200,4272,K00,M00K00,M10K00,D04
32,2012-02-17,64500,65300,64500,65100,4802,P03,K00P03,S04P03,U04
