,date,open,high,low,close,volume,pattern1,new_pat1
0,2015-12-29,11600,14350,11600,13600,9947310,P13,
1,2015-12-30,13550,17450,13300,15600,5374159,P15,P14
2,2016-01-04,16400,17250,15600,16400,1824250,K00,K00
3,2016-01-05,16250,17000,15800,16350,673803,P05,P05
4,2016-01-06,16800,19200,16450,16500,1756269,M05,M04
5,2016-01-07,17000,18400,16600,18050,1066769,P05,P05
6,2016-01-08,17450,18050,16850,17400,599153,M05,M05
7,2016-01-11,17500,18950,17400,18100,513431,P05,P03
8,2016-01-12,18050,18500,17300,17650,283346,M05,M03
9,2016-01-13,17900,18050,17300,17400,211201,M05,M00
10,2016-01-14,17300,18000,16800,17750,327307,P05,P01
11,2016-01-15,18100,18450,17350,17450,223553,M05,M00
12,2016-01-18,17050,17450,16800,17200,152974,P05,P00
13,2016-01-19,17350,17450,16750,17100,155147,M05,M01
14,2016-01-20,16900,17100,15900,15950,284085,M05,M00
15,2016-01-21,16100,16100,14750,15000,283629,M01,M00
16,2016-01-22,15750,15750,14950,15350,151621,M01,M01
17,2016-01-25,15800,16900,15450,16900,274011,P01,P01
18,2016-01-26,16550,17400,16450,17000,161275,P05,P03
19,2016-01-27,17250,19500,17000,18800,684488,P05,P03
20,2016-01-28,19100,19400,17950,18300,363665,M05,M00
21,2016-01-29,18450,18450,17500,18000,329980,M01,M01
22,2016-02-01,18000,18650,17500,17550,266931,M05,M03
23,2016-02-02,17500,17900,17000,17600,137647,P05,P01
24,2016-02-03,17600,17800,17150,17750,129594,P05,P01
25,2016-02-04,17950,18250,16550,17150,228239,M05,M01
26,2016-02-05,17300,17400,16300,16550,264559,M05,M00
27,2016-02-11,16000,16500,15700,15850,145538,M05,M03
28,2016-02-12,15850,16300,14550,15750,289765,M05,M05
29,2016-02-15,15900,16450,15850,16100,150018,P05,P03
30,2016-02-16,16150,16800,16100,16800,117815,P01,P00
31,2016-02-17,16700,16900,16350,16750,70002,K00,K01
32,2016-02-18,16800,17200,16500,16600,92854,M05,M03
33,2016-02-19,17100,17100,16300,16400,117183,M01,M00
34,2016-02-22,16300,16600,16150,16500,95965,P05,P00
35,2016-02-23,16550,17300,16550,17200,265451,P03,P00
36,2016-02-24,17250,17750,17000,17500,162750,P05,P00
37,2016-02-25,17600,17600,17000,17150,94758,M01,M00
38,2016-02-26,17150,17450,16550,16800,107644,M05,M00
39,2016-02-29,16800,17200,16550,17050,74293,P05,P00
40,2016-03-02,17050,17300,16500,16950,115141,M05,M01
41,2016-03-03,16800,16900,16400,16400,98745,M03,M00
42,2016-03-04,16300,16700,15950,16600,121091,P05,P01
43,2016-03-07,16350,16750,16200,16350,44375,K00,K02
44,2016-03-08,16350,16500,16150,16350,67335,K00,K00
45,2016-03-09,16150,16450,16100,16300,82304,P05,P00
46,2016-03-10,16200,16450,16200,16400,37512,P03,P00
47,2016-03-11,16500,16500,16100,16200,31203,M01,M00
48,2016-03-14,16200,16250,16000,16150,59487,M05,M00
49,2016-03-15,16300,16500,16150,16300,55334,K00,K00
50,2016-03-16,16200,16350,16100,16200,29361,K00,K00
51,2016-03-17,16550,17500,16550,17300,361888,P03,P00
52,2016-03-18,17300,17300,16850,16950,97701,M01,M00
53,2016-03-21,16950,17350,16900,16900,71971,M04,M03
54,2016-03-22,16900,17250,16850,17100,92547,P05,P00
55,2016-03-23,17100,17500,16750,17350,141995,P05,P01
56,2016-03-24,17500,17800,17350,17450,101855,M05,M00
57,2016-03-25,17600,17950,16900,17100,132788,M05,M03
58,2016-03-28,17300,17300,16050,16850,172482,M01,M01
59,2016-03-29,16700,17300,16600,17000,102453,P05,P00
60,2016-03-30,17000,17250,16800,17150,57753,P05,P00
61,2016-03-31,17100,17200,16850,16950,52243,M05,M00
62,2016-04-01,16900,17100,16550,16600,64813,M05,M00
63,2016-04-04,16550,16800,16500,16550,45167,K02,K02
64,2016-04-05,16550,16900,16400,16700,40186,P05,P00
65,2016-04-06,16600,16750,16500,16700,50258,P05,P00
66,2016-04-07,16700,16800,16500,16600,63253,M05,M00
67,2016-04-08,16550,17500,16450,17300,190034,P05,P00
68,2016-04-11,17500,18200,17250,17950,380535,P05,P00
69,2016-04-12,17950,18250,17600,18050,196818,P05,P00
70,2016-04-14,17900,18150,17200,17300,177299,M05,M00
71,2016-04-15,17150,17950,17150,17900,146394,P03,P00
72,2016-04-18,18000,18050,17450,17750,106292,M05,M00
73,2016-04-19,17800,18000,17600,17950,93146,P05,P00
74,2016-04-20,18000,18000,17550,17550,89246,M00,M00
75,2016-04-21,17800,17850,17450,17750,83759,M05,M00
76,2016-04-22,17800,17800,17300,17600,49831,M01,M00
77,2016-04-25,17500,17600,17300,17550,68085,K01,K01
78,2016-04-26,17600,17600,17300,17500,55707,M02,M00
79,2016-04-27,17400,17800,17350,17500,62293,P05,P00
80,2016-04-28,17550,17650,17100,17150,100542,M05,M00
81,2016-04-29,17100,17350,17000,17300,49539,P05,P00
82,2016-05-02,17150,17450,16900,17000,69442,M05,M00
83,2016-05-03,17000,17150,16900,16900,42028,M03,M00
84,2016-05-04,17050,17050,16600,16900,39726,M02,M00
85,2016-05-09,16900,16900,16700,16900,19278,K01,K01
86,2016-05-10,16800,17400,16750,17250,40515,P05,P00
87,2016-05-11,17250,17450,17150,17450,50673,P01,P00
88,2016-05-12,17500,17750,17050,17500,64096,K00,K01
89,2016-05-13,18500,19200,18200,19150,983618,P05,P00
90,2016-05-16,19000,19800,18850,19650,527534,P05,P00
91,2016-05-17,19900,20250,19400,20200,334075,P05,P01
92,2016-05-18,20000,21950,19550,20800,426270,P05,P05
93,2016-05-19,20600,22000,19900,20350,519798,M05,M05
94,2016-05-20,20300,20600,19600,20000,235142,M05,M00
95,2016-05-23,20100,20400,19650,20300,164736,P05,P01
96,2016-05-24,21050,21550,19950,20350,376886,M05,M03
97,2016-05-25,20250,21250,19850,21100,231091,P05,P00
98,2016-05-26,21300,22550,21050,22200,416695,P05,P00
99,2016-05-27,22400,22400,21300,21600,248993,M01,M00
100,2016-05-30,21300,21750,21050,21350,151011,K00,K00
101,2016-05-31,21300,22000,21100,21450,170122,P05,P03
102,2016-06-01,21500,22150,21400,21600,123119,K00,K02
103,2016-06-02,21750,21750,21000,21350,105521,M01,M00
104,2016-06-03,21200,21450,21200,21250,41214,K02,K02
105,2016-06-07,21300,22500,21200,22300,152243,P05,P00
106,2016-06-08,22000,22300,21450,21500,101191,M05,M00
107,2016-06-09,21450,21450,20900,21200,99785,M01,M00
108,2016-06-10,21200,21850,20950,21050,120173,M05,M03
109,2016-06-13,21000,21350,20700,21050,98082,K00,K00
110,2016-06-14,21050,21300,20400,20550,103166,M05,M00
111,2016-06-15,20500,21000,20150,20900,96260,P05,P00
112,2016-06-16,20900,21150,20800,21050,64759,P05,P00
113,2016-06-17,20800,21350,20500,21100,56977,P05,P00
114,2016-06-20,21350,21350,20800,21250,76003,M02,M01
115,2016-06-21,21450,21450,20650,20700,47224,M01,M00
116,2016-06-22,20800,21250,20450,21100,71392,P05,P00
117,2016-06-23,20850,21100,20200,20650,67092,M05,M01
118,2016-06-24,20700,20800,19150,19950,185397,M05,M01
119,2016-06-27,19200,20850,18900,20750,132116,P05,P00
120,2016-06-28,20600,21450,20300,20850,99444,P05,P03
121,2016-06-29,21200,21200,20650,21000,40059,M01,M00
122,2016-06-30,21050,21100,20600,20800,73772,M05,M00
123,2016-07-01,21000,21500,20700,21300,69189,P05,P00
124,2016-07-04,21750,22000,21350,21900,110901,P05,P00
125,2016-07-05,21800,21900,21200,21800,59582,K01,K01
126,2016-07-06,22050,22050,21150,21550,60074,M01,M00
127,2016-07-07,21700,21900,21550,21650,40277,M05,M00
128,2016-07-08,21850,21850,21400,21450,48833,M01,M00
129,2016-07-11,21800,21900,21450,21800,41792,K01,K01
130,2016-07-12,21800,21950,21450,21750,36024,M05,M00
131,2016-07-13,21750,22000,21650,21700,32496,M05,M00
132,2016-07-14,21550,21900,21350,21900,54728,P01,P00
133,2016-07-15,21800,23450,21800,23000,212666,P03,P03
134,2016-07-18,23450,23450,22300,22450,131707,M01,M00
135,2016-07-19,22500,22850,22150,22350,87791,M05,M00
136,2016-07-20,22050,23500,21550,23100,126555,P05,P01
137,2016-07-21,23400,24050,22800,23450,125496,K00,K00
138,2016-07-22,23450,24000,23350,23800,80220,P05,P00
139,2016-07-25,24050,24350,23600,23800,73754,M05,M00
140,2016-07-26,23800,24000,23450,23550,54114,M05,M00
141,2016-07-27,24100,24300,23150,23500,85567,M05,M00
142,2016-07-28,23250,23650,22850,23500,82057,P05,P00
143,2016-07-29,23500,23800,23000,23250,75003,M05,M00
144,2016-08-01,23500,23950,23100,23600,52635,K00,K00
145,2016-08-02,24000,24000,23350,23500,57037,M01,M00
146,2016-08-03,23500,23500,22800,22900,71807,M01,M00
147,2016-08-04,22900,23400,22900,23300,34769,P03,P00
148,2016-08-05,23300,23450,22850,22950,82579,M05,M00
149,2016-08-08,22900,23100,22250,22300,80584,M05,M00
150,2016-08-09,22150,23350,22150,23050,57241,P03,P00
151,2016-08-10,22900,23700,22750,23400,53351,P05,P00
152,2016-08-11,23100,23900,23000,23600,51552,P05,P00
153,2016-08-12,23200,23600,23050,23200,45456,K00,K02
154,2016-08-16,23450,23450,21350,21500,236803,M01,M00
155,2016-08-17,20950,21850,20950,21150,156455,P04,P03
156,2016-08-18,21050,21700,20550,21250,86491,P05,P05
157,2016-08-19,21000,21050,19500,19650,321336,M05,M00
158,2016-08-22,19650,20250,19000,19550,138518,M05,M05
159,2016-08-23,19500,19700,19250,19650,77622,P05,P00
160,2016-08-24,19550,20800,19450,20800,113601,P01,P00
161,2016-08-25,20800,20800,20100,20300,65438,M01,M00
162,2016-08-26,20250,20300,19550,19750,72561,M05,M00
163,2016-08-29,19500,19700,18450,18800,203020,M05,M00
164,2016-08-30,18850,19450,18600,18650,98266,M05,M03
165,2016-08-31,18950,19200,18600,19050,66348,P05,P00
166,2016-09-01,19000,19200,18600,19150,81076,P05,P01
167,2016-09-02,19150,19200,18800,19000,54645,M05,M00
168,2016-09-05,19050,19300,18750,19000,32069,M05,M00
169,2016-09-06,19100,19250,18850,19000,32128,M05,M00
170,2016-09-07,18950,19200,18750,18800,47502,M05,M00
171,2016-09-08,18650,18950,18300,18950,56464,P01,P00
172,2016-09-09,18700,18700,17950,18100,99942,M01,M00
173,2016-09-12,17500,17850,17400,17550,120608,K00,K02
174,2016-09-13,17600,18300,17600,17850,51770,P03,P03
175,2016-09-19,17900,18450,17900,18450,45026,P00,P00
176,2016-09-20,18500,19150,18500,19000,63281,P03,P00
177,2016-09-21,18800,19100,18450,18650,66952,M05,M00
